block,species,chr,chr_beg,chr_end,orientation
349,YEPE.0221.00019,1,4525400,4529703,+
349,YEPE.0221.00017,1,3052742,3057029,+
349,YEPE.0221.00018,1,906318,910605,+
349,YEPE.0221.00027,1,434527,438814,+
349,YEPE.0221.00029,1,4050975,4055263,-
349,YEPE.0221.00021,1,31170,35457,+
349,YEPE.0221.00025,1,3199153,3203440,+
349,YEPE.0221.00006,1,1271496,1275783,+
349,YEPE.0221.00005,1,615613,619901,-
349,YEPE.0221.00026,1,1163081,1167368,+
349,YEPE.0221.00004,1,976503,980791,-
349,YEPE.0221.00013,1,3304403,3308690,+
349,YEPE.0221.00016,1,1966752,1971038,+
349,YEPE.0221.00054,1,3051677,3055964,+
349,YEPE.0221.00007,1,3246588,3250875,+
349,YEPE.0221.00046,1,795377,799665,-
349,YEPE.0221.00002,1,707109,711397,-
349,YEPE.0221.00035,1,3190099,3194387,-
349,YEPE.0221.00008,1,1110019,1114307,-
349,YEPE.0221.00024,1,4350229,4354517,-
349,YEPE.0221.00036,1,1243375,1247663,-
349,YEPE.0221.00030,1,1196918,1201206,-
349,YEPE.0221.00051,1,4462229,4466517,-
349,YEPE.0221.00033,1,1736805,1741092,+
349,YEPE.0221.00003,1,3141248,3145535,+
349,YEPE.0221.00032,1,1442313,1446601,-
349,YEPE.0221.00041,1,1405308,1409596,-
349,YEPE.0221.00014,1,2825113,2829400,+
349,YEPE.0221.00009,1,1224359,1228647,-
349,YEPE.0221.00044,1,3526792,3531080,-
349,YEPE.0221.00053,1,3415497,3419784,+
349,YEPE.0221.00047,1,3198036,3202323,+
349,YEPE.0221.00034,1,1117346,1121633,+
349,YEPE.0221.00037,1,2532231,2536519,-
349,YEPE.0221.00057,1,1243071,1247358,+
349,YEPE.0221.00040,1,3320937,3325224,+
349,YEPE.0221.00039,1,2961615,2965901,+
349,YEPE.0221.00049,1,1223108,1227395,+
349,YEPE.0221.00022,1,2628300,2632588,-
349,YEPE.0221.00038,1,4041330,4045617,+
349,YEPE.0221.00028,1,574546,578833,+
349,YEPE.0221.00042,1,176994,181281,+
349,YEPE.0221.00031,1,1272662,1276949,+
349,YEPE.0221.00043,1,2772166,2776453,+
349,YEPE.0221.00050,1,3247082,3251370,-
349,YEPE.0221.00055,1,996032,1000320,-
349,YEPE.0221.00023,1,4512129,4516417,-
349,YEPE.0221.00056,1,4438259,4442546,+
349,YEPE.0221.00052,1,1151788,1156076,-
349,YEPE.0221.00058,1,1970851,1975139,-
349,YEPE.0221.00001,1,3279301,3283588,+
349,YEPE.0221.00045,1,3129836,3134123,+
349,YEPE.0221.00048,1,2836108,2840395,+
349,YEPE.0221.00010,1,2879648,2883935,+
349,YEPE.0221.00011,1,1152548,1156836,-
349,YEPE.0221.00012,1,3530364,3534651,+
349,YEPE.0221.00020,1,4459726,4464013,+
349,YEPE.0221.00015,1,1267034,1271322,-
343,YEPE.0221.00019,1,4477986,4485187,+
343,YEPE.0221.00017,1,3005296,3012517,+
343,YEPE.0221.00018,1,692445,699655,-
343,YEPE.0221.00027,1,387098,394299,+
343,YEPE.0221.00029,1,4095488,4102689,-
343,YEPE.0221.00021,1,4591342,4598543,+
343,YEPE.0221.00025,1,3151124,3158325,+
343,YEPE.0221.00006,1,1224359,1231560,+
343,YEPE.0221.00005,1,621318,628519,-
343,YEPE.0221.00026,1,1706152,1713362,+
343,YEPE.0221.00004,1,1022405,1029606,-
343,YEPE.0221.00013,1,3256417,3263618,+
343,YEPE.0221.00016,1,1919729,1926890,+
343,YEPE.0221.00054,1,3003631,3010832,+
343,YEPE.0221.00007,1,3198559,3205760,+
343,YEPE.0221.00046,1,1006306,1013516,+
343,YEPE.0221.00002,1,752225,759436,-
343,YEPE.0221.00035,1,3086798,3094000,+
343,YEPE.0221.00008,1,1155212,1162413,-
343,YEPE.0221.00024,1,4824,12034,+
343,YEPE.0221.00036,1,1289855,1297049,-
343,YEPE.0221.00030,1,1242051,1249252,-
343,YEPE.0221.00051,1,15705,22906,-
343,YEPE.0221.00033,1,1688742,1695942,+
343,YEPE.0221.00003,1,3093219,3100420,+
343,YEPE.0221.00032,1,1486826,1494047,-
343,YEPE.0221.00041,1,1450458,1457659,-
343,YEPE.0221.00014,1,2774506,2781697,+
343,YEPE.0221.00009,1,1269475,1276666,-
343,YEPE.0221.00044,1,3571944,3579145,-
343,YEPE.0221.00053,1,3367392,3374593,+
343,YEPE.0221.00047,1,3149970,3157171,+
343,YEPE.0221.00034,1,1070195,1077396,+
343,YEPE.0221.00037,1,2743086,2750306,+
343,YEPE.0221.00057,1,1195738,1202949,+
343,YEPE.0221.00040,1,3272528,3279709,+
343,YEPE.0221.00039,1,2914591,2921752,+
343,YEPE.0221.00049,1,1174699,1181881,+
343,YEPE.0221.00022,1,2839227,2846437,+
343,YEPE.0221.00038,1,3826845,3834045,-
343,YEPE.0221.00028,1,527118,534319,+
343,YEPE.0221.00042,1,128975,136166,+
343,YEPE.0221.00031,1,1225235,1232436,+
343,YEPE.0221.00043,1,2558337,2565547,-
343,YEPE.0221.00050,1,2972580,2979790,-
343,YEPE.0221.00055,1,1041197,1048398,-
343,YEPE.0221.00023,1,31702,38903,-
343,YEPE.0221.00056,1,4390187,4397398,+
343,YEPE.0221.00052,1,1196906,1204117,-
343,YEPE.0221.00058,1,2291896,2299106,-
343,YEPE.0221.00001,1,3231238,3238439,+
343,YEPE.0221.00045,1,2915999,2923209,-
343,YEPE.0221.00048,1,2787699,2794880,+
343,YEPE.0221.00010,1,2665774,2672984,-
343,YEPE.0221.00011,1,1197666,1204877,-
343,YEPE.0221.00012,1,3482317,3489518,+
343,YEPE.0221.00020,1,4412280,4419501,+
343,YEPE.0221.00015,1,1312150,1319341,-
342,YEPE.0221.00019,1,4473125,4477984,+
342,YEPE.0221.00017,1,3000435,3005294,+
342,YEPE.0221.00018,1,699656,704501,-
342,YEPE.0221.00027,1,382237,387096,+
342,YEPE.0221.00029,1,4102690,4107550,-
342,YEPE.0221.00021,1,4586510,4591340,+
342,YEPE.0221.00025,1,3146278,3151122,+
342,YEPE.0221.00006,1,1219527,1224357,+
342,YEPE.0221.00005,1,628520,633365,-
342,YEPE.0221.00026,1,1701306,1706150,+
342,YEPE.0221.00004,1,1029607,1034452,-
342,YEPE.0221.00013,1,3251571,3256415,+
342,YEPE.0221.00016,1,1914883,1919727,+
342,YEPE.0221.00054,1,2998785,3003629,+
342,YEPE.0221.00007,1,3193713,3198557,+
342,YEPE.0221.00046,1,1001460,1006304,+
342,YEPE.0221.00002,1,759437,764282,-
342,YEPE.0221.00035,1,3081953,3086796,+
342,YEPE.0221.00008,1,1162414,1167259,-
342,YEPE.0221.00024,1,1,4822,+
342,YEPE.0221.00036,1,1297050,1301895,-
342,YEPE.0221.00030,1,1249253,1254098,-
342,YEPE.0221.00051,1,22907,27752,-
342,YEPE.0221.00033,1,1683896,1688740,+
342,YEPE.0221.00003,1,3088373,3093217,+
342,YEPE.0221.00032,1,1494048,1498908,-
342,YEPE.0221.00041,1,1457660,1462505,-
342,YEPE.0221.00014,1,2769660,2774504,+
342,YEPE.0221.00009,1,1276667,1281512,-
342,YEPE.0221.00044,1,3579146,3583991,-
342,YEPE.0221.00053,1,3362546,3367390,+
342,YEPE.0221.00047,1,3145124,3149968,+
342,YEPE.0221.00034,1,1065363,1070193,+
342,YEPE.0221.00037,1,2738240,2743084,+
342,YEPE.0221.00057,1,1190906,1195736,+
342,YEPE.0221.00040,1,3265713,3270570,+
342,YEPE.0221.00039,1,2909745,2914589,+
342,YEPE.0221.00049,1,1167885,1172745,+
342,YEPE.0221.00022,1,2834381,2839225,+
342,YEPE.0221.00038,1,3834046,3838891,-
342,YEPE.0221.00028,1,522257,527116,+
342,YEPE.0221.00042,1,124129,128973,+
342,YEPE.0221.00031,1,1220374,1225233,+
342,YEPE.0221.00043,1,2565548,2570392,-
342,YEPE.0221.00050,1,2979791,2984637,-
342,YEPE.0221.00055,1,1048399,1053244,-
342,YEPE.0221.00023,1,38904,43764,-
342,YEPE.0221.00056,1,4385341,4390185,+
342,YEPE.0221.00052,1,1204118,1208963,-
342,YEPE.0221.00058,1,2299107,2303952,-
342,YEPE.0221.00001,1,3226392,3231236,+
342,YEPE.0221.00045,1,2923210,2928055,-
342,YEPE.0221.00048,1,2780884,2785741,+
342,YEPE.0221.00010,1,2672985,2677830,-
342,YEPE.0221.00011,1,1204878,1209723,-
342,YEPE.0221.00012,1,3477471,3482315,+
342,YEPE.0221.00020,1,4407419,4412278,+
342,YEPE.0221.00015,1,1319342,1324187,-
341,YEPE.0221.00019,1,4467451,4473123,+
341,YEPE.0221.00017,1,2994761,3000433,+
341,YEPE.0221.00018,1,704502,710175,-
341,YEPE.0221.00027,1,376563,382235,+
341,YEPE.0221.00029,1,4107551,4113224,-
341,YEPE.0221.00021,1,4580836,4586508,+
341,YEPE.0221.00025,1,3140604,3146276,+
341,YEPE.0221.00006,1,1213853,1219525,+
341,YEPE.0221.00005,1,633366,639039,-
341,YEPE.0221.00026,1,1695632,1701304,+
341,YEPE.0221.00004,1,1034453,1040126,-
341,YEPE.0221.00013,1,3245897,3251569,+
341,YEPE.0221.00016,1,1909209,1914881,+
341,YEPE.0221.00054,1,2993111,2998783,+
341,YEPE.0221.00007,1,3188039,3193711,+
341,YEPE.0221.00046,1,995786,1001458,+
341,YEPE.0221.00002,1,764283,769956,-
341,YEPE.0221.00035,1,3076280,3081951,+
341,YEPE.0221.00008,1,1167260,1172933,-
341,YEPE.0221.00024,1,4550641,4556329,+
341,YEPE.0221.00036,1,1301896,1307569,-
341,YEPE.0221.00030,1,1254099,1259772,-
341,YEPE.0221.00051,1,27753,33426,-
341,YEPE.0221.00033,1,1678222,1683894,+
341,YEPE.0221.00003,1,3082699,3088371,+
341,YEPE.0221.00032,1,1498909,1504582,-
341,YEPE.0221.00041,1,1462506,1468179,-
341,YEPE.0221.00014,1,2763995,2769658,+
341,YEPE.0221.00009,1,1281513,1287186,-
341,YEPE.0221.00044,1,3583992,3589665,-
341,YEPE.0221.00053,1,3356872,3362544,+
341,YEPE.0221.00047,1,3139450,3145122,+
341,YEPE.0221.00034,1,1059689,1065361,+
341,YEPE.0221.00037,1,2732566,2738238,+
341,YEPE.0221.00057,1,1185232,1190904,+
341,YEPE.0221.00040,1,3260039,3265711,+
341,YEPE.0221.00039,1,2904071,2909743,+
341,YEPE.0221.00049,1,1162211,1167883,+
341,YEPE.0221.00022,1,2828707,2834379,+
341,YEPE.0221.00038,1,3838892,3844565,-
341,YEPE.0221.00028,1,516583,522255,+
341,YEPE.0221.00042,1,118455,124127,+
341,YEPE.0221.00031,1,1214700,1220372,+
341,YEPE.0221.00043,1,2570393,2576066,-
341,YEPE.0221.00050,1,2984638,2990311,-
341,YEPE.0221.00055,1,1053245,1058918,-
341,YEPE.0221.00023,1,43765,49438,-
341,YEPE.0221.00056,1,4379667,4385339,+
341,YEPE.0221.00052,1,1208964,1214637,-
341,YEPE.0221.00058,1,2303953,2309626,-
341,YEPE.0221.00001,1,3220718,3226390,+
341,YEPE.0221.00045,1,2928056,2933729,-
341,YEPE.0221.00048,1,2775210,2780882,+
341,YEPE.0221.00010,1,2677831,2683504,-
341,YEPE.0221.00011,1,1209724,1215397,-
341,YEPE.0221.00012,1,3471797,3477469,+
341,YEPE.0221.00020,1,4401745,4407417,+
341,YEPE.0221.00015,1,1324188,1329861,-
340,YEPE.0221.00019,1,4455226,4464604,+
340,YEPE.0221.00017,1,2982536,2991914,+
340,YEPE.0221.00018,1,713022,722401,-
340,YEPE.0221.00027,1,364338,373716,+
340,YEPE.0221.00029,1,4116071,4125450,-
340,YEPE.0221.00021,1,4568611,4577989,+
340,YEPE.0221.00025,1,3128379,3137757,+
340,YEPE.0221.00006,1,1201628,1211006,+
340,YEPE.0221.00005,1,641886,651265,-
340,YEPE.0221.00026,1,1683407,1692785,+
340,YEPE.0221.00004,1,1042973,1052352,-
340,YEPE.0221.00013,1,3233672,3243050,+
340,YEPE.0221.00016,1,1896269,1905635,+
340,YEPE.0221.00054,1,2980886,2990264,+
340,YEPE.0221.00007,1,3175814,3185192,+
340,YEPE.0221.00046,1,983561,992939,+
340,YEPE.0221.00002,1,772803,782182,-
340,YEPE.0221.00035,1,3064054,3073432,+
340,YEPE.0221.00008,1,1175780,1185159,-
340,YEPE.0221.00024,1,4538416,4547794,+
340,YEPE.0221.00036,1,1310416,1319795,-
340,YEPE.0221.00030,1,1262619,1271998,-
340,YEPE.0221.00051,1,36273,45652,-
340,YEPE.0221.00033,1,1665997,1675375,+
340,YEPE.0221.00003,1,3070474,3079852,+
340,YEPE.0221.00032,1,1507429,1516808,-
340,YEPE.0221.00041,1,1471026,1480405,-
340,YEPE.0221.00014,1,769646,779025,-
340,YEPE.0221.00009,1,1290033,1299412,-
340,YEPE.0221.00044,1,3592512,3601891,-
340,YEPE.0221.00053,1,3344647,3354025,+
340,YEPE.0221.00047,1,3127225,3136603,+
340,YEPE.0221.00034,1,1047464,1056842,+
340,YEPE.0221.00037,1,2720341,2729719,+
340,YEPE.0221.00057,1,1173007,1182385,+
340,YEPE.0221.00040,1,3247814,3257192,+
340,YEPE.0221.00039,1,2891131,2900497,+
340,YEPE.0221.00049,1,1149986,1159364,+
340,YEPE.0221.00022,1,2816482,2825860,+
340,YEPE.0221.00038,1,3847412,3856791,-
