strain,character_state,character_state_annotation
BUMA.0721.00001,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00002,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00003,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00004,3,"chromosomes: 1, 1, 2"
BUMA.0721.00005,3,"chromosomes: 1, 1, 2"
BUMA.0721.00006,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00007,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00008,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00009,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00010,3,"chromosomes: 1, 1, 2"
BUMA.0721.00011,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00012,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00013,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00014,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00015,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00016,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00017,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00018,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00019,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00020,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00021,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00022,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00023,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00024,3,"chromosomes: 1, 1, 2"
BUMA.0721.00025,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00026,2,"chromosomes: 1, 1, 1, 2, 2"
BUMA.0721.00027,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00028,1,"chromosomes: 1, 1, 1, 2"
BUMA.0721.00029,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00030,2,"chromosomes: 1, 1, 1, 2, 2"
BUMA.0721.00031,4,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00032,4,"chromosomes: 1, 1, 2, 2"
