strain,character_state,character_state_annotation
BUMA.0721.00001,2,"chromosomes: 1, 2"
BUMA.0721.00002,2,"chromosomes: 1, 2"
BUMA.0721.00005,4,chromosomes: 2
BUMA.0721.00006,4,chromosomes: 2
BUMA.0721.00010,3,"chromosomes: 1, 2, 2"
BUMA.0721.00011,4,chromosomes: 2
BUMA.0721.00012,4,chromosomes: 2
BUMA.0721.00013,2,"chromosomes: 1, 2"
BUMA.0721.00014,2,"chromosomes: 1, 2"
BUMA.0721.00015,2,"chromosomes: 1, 2"
BUMA.0721.00016,2,"chromosomes: 1, 2"
BUMA.0721.00017,2,"chromosomes: 1, 2"
BUMA.0721.00018,2,"chromosomes: 1, 2"
BUMA.0721.00019,2,"chromosomes: 1, 2"
BUMA.0721.00020,2,"chromosomes: 1, 2"
BUMA.0721.00021,2,"chromosomes: 1, 2"
BUMA.0721.00022,2,"chromosomes: 1, 2"
BUMA.0721.00023,2,"chromosomes: 1, 2"
BUMA.0721.00024,1,chromosomes: 1
BUMA.0721.00025,2,"chromosomes: 1, 2"
BUMA.0721.00026,4,chromosomes: 2
BUMA.0721.00027,2,"chromosomes: 1, 2"
BUMA.0721.00029,2,"chromosomes: 1, 2"
BUMA.0721.00030,4,chromosomes: 2
BUMA.0721.00031,4,chromosomes: 2
BUMA.0721.00032,4,chromosomes: 2
BUMA.0721.00028,0,no copies
BUMA.0721.00003,0,no copies
BUMA.0721.00009,0,no copies
BUMA.0721.00004,0,no copies
BUMA.0721.00007,0,no copies
BUMA.0721.00008,0,no copies
