strain,character_state,character_state_annotation
BUMA.0721.00001,1,chromosomes: 1
BUMA.0721.00002,4,"chromosomes: 2, 2"
BUMA.0721.00006,3,chromosomes: 2
BUMA.0721.00008,4,"chromosomes: 2, 2"
BUMA.0721.00010,3,chromosomes: 2
BUMA.0721.00011,3,chromosomes: 2
BUMA.0721.00012,3,chromosomes: 2
BUMA.0721.00016,2,"chromosomes: 1, 2, 2"
BUMA.0721.00023,2,"chromosomes: 1, 2, 2"
BUMA.0721.00026,4,"chromosomes: 2, 2"
BUMA.0721.00027,2,"chromosomes: 1, 2, 2"
BUMA.0721.00029,2,"chromosomes: 1, 2, 2"
BUMA.0721.00030,4,"chromosomes: 2, 2"
BUMA.0721.00031,3,chromosomes: 2
BUMA.0721.00032,3,chromosomes: 2
BUMA.0721.00028,0,no copies
BUMA.0721.00003,0,no copies
BUMA.0721.00009,0,no copies
BUMA.0721.00004,0,no copies
BUMA.0721.00005,0,no copies
BUMA.0721.00007,0,no copies
BUMA.0721.00013,0,no copies
BUMA.0721.00015,0,no copies
BUMA.0721.00022,0,no copies
BUMA.0721.00025,0,no copies
BUMA.0721.00014,0,no copies
BUMA.0721.00017,0,no copies
BUMA.0721.00018,0,no copies
BUMA.0721.00019,0,no copies
BUMA.0721.00020,0,no copies
BUMA.0721.00021,0,no copies
BUMA.0721.00024,0,no copies
