strain,character_state,character_state_annotation
BUMA.0721.00001,1,chromosomes: 1
BUMA.0721.00002,1,chromosomes: 1
BUMA.0721.00007,2,"chromosomes: 1, 1"
BUMA.0721.00008,1,chromosomes: 1
BUMA.0721.00010,1,chromosomes: 1
BUMA.0721.00012,2,"chromosomes: 1, 1"
BUMA.0721.00013,2,"chromosomes: 1, 1"
BUMA.0721.00014,2,"chromosomes: 1, 1"
BUMA.0721.00015,2,"chromosomes: 1, 1"
BUMA.0721.00016,1,chromosomes: 1
BUMA.0721.00017,2,"chromosomes: 1, 1"
BUMA.0721.00018,2,"chromosomes: 1, 1"
BUMA.0721.00019,2,"chromosomes: 1, 1"
BUMA.0721.00020,2,"chromosomes: 1, 1"
BUMA.0721.00021,2,"chromosomes: 1, 1"
BUMA.0721.00022,2,"chromosomes: 1, 1"
BUMA.0721.00023,1,chromosomes: 1
BUMA.0721.00024,2,"chromosomes: 1, 1"
BUMA.0721.00025,2,"chromosomes: 1, 1"
BUMA.0721.00026,1,chromosomes: 1
BUMA.0721.00027,1,chromosomes: 1
BUMA.0721.00029,1,chromosomes: 1
BUMA.0721.00030,1,chromosomes: 1
BUMA.0721.00031,2,"chromosomes: 1, 1"
BUMA.0721.00032,1,chromosomes: 1
BUMA.0721.00028,0,no copies
BUMA.0721.00003,0,no copies
BUMA.0721.00009,0,no copies
BUMA.0721.00004,0,no copies
BUMA.0721.00005,0,no copies
BUMA.0721.00006,0,no copies
BUMA.0721.00011,0,no copies
