strain,character_state,character_state_annotation
BUMA.0721.00001,6,chromosomes: 2
BUMA.0721.00002,6,chromosomes: 2
BUMA.0721.00003,1,chromosomes: 1
BUMA.0721.00004,6,chromosomes: 2
BUMA.0721.00006,3,"chromosomes: 1, 1, 1"
BUMA.0721.00007,6,chromosomes: 2
BUMA.0721.00008,2,"chromosomes: 1, 1"
BUMA.0721.00009,4,"chromosomes: 1, 1, 1, 2"
BUMA.0721.00010,6,chromosomes: 2
BUMA.0721.00011,4,"chromosomes: 1, 1, 1, 2"
BUMA.0721.00012,1,chromosomes: 1
BUMA.0721.00016,5,"chromosomes: 1, 2"
BUMA.0721.00023,5,"chromosomes: 1, 2"
BUMA.0721.00026,2,"chromosomes: 1, 1"
BUMA.0721.00027,5,"chromosomes: 1, 2"
BUMA.0721.00029,5,"chromosomes: 1, 2"
BUMA.0721.00030,2,"chromosomes: 1, 1"
BUMA.0721.00031,1,chromosomes: 1
BUMA.0721.00032,1,chromosomes: 1
BUMA.0721.00028,0,no copies
BUMA.0721.00005,0,no copies
BUMA.0721.00013,0,no copies
BUMA.0721.00015,0,no copies
BUMA.0721.00022,0,no copies
BUMA.0721.00025,0,no copies
BUMA.0721.00014,0,no copies
BUMA.0721.00017,0,no copies
BUMA.0721.00018,0,no copies
BUMA.0721.00019,0,no copies
BUMA.0721.00020,0,no copies
BUMA.0721.00021,0,no copies
BUMA.0721.00024,0,no copies
