strain,character_state,character_state_annotation
BUMA.0721.00001,6,"chromosomes: 1, 1, 2"
BUMA.0721.00002,6,"chromosomes: 1, 1, 2"
BUMA.0721.00003,8,"chromosomes: 1, 2"
BUMA.0721.00004,10,chromosomes: 2
BUMA.0721.00005,2,"chromosomes: 1, 1"
BUMA.0721.00006,6,"chromosomes: 1, 1, 2"
BUMA.0721.00007,2,"chromosomes: 1, 1"
BUMA.0721.00008,9,"chromosomes: 1, 2, 2"
BUMA.0721.00009,10,chromosomes: 2
BUMA.0721.00010,6,"chromosomes: 1, 1, 2"
BUMA.0721.00011,5,"chromosomes: 1, 1, 1, 2, 2"
BUMA.0721.00012,10,chromosomes: 2
BUMA.0721.00013,6,"chromosomes: 1, 1, 2"
BUMA.0721.00014,6,"chromosomes: 1, 1, 2"
BUMA.0721.00015,6,"chromosomes: 1, 1, 2"
BUMA.0721.00016,7,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00017,6,"chromosomes: 1, 1, 2"
BUMA.0721.00018,6,"chromosomes: 1, 1, 2"
BUMA.0721.00019,6,"chromosomes: 1, 1, 2"
BUMA.0721.00020,6,"chromosomes: 1, 1, 2"
BUMA.0721.00021,6,"chromosomes: 1, 1, 2"
BUMA.0721.00022,6,"chromosomes: 1, 1, 2"
BUMA.0721.00023,7,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00024,4,"chromosomes: 1, 1, 1, 2"
BUMA.0721.00025,6,"chromosomes: 1, 1, 2"
BUMA.0721.00026,3,"chromosomes: 1, 1, 1, 1, 2"
BUMA.0721.00027,7,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00029,7,"chromosomes: 1, 1, 2, 2"
BUMA.0721.00030,3,"chromosomes: 1, 1, 1, 1, 2"
BUMA.0721.00031,2,"chromosomes: 1, 1"
BUMA.0721.00032,1,chromosomes: 1
BUMA.0721.00028,0,no copies
