strain,character_state,character_state_annotation
BUMA.0721.00001,5,"chromosomes: 1, 2"
BUMA.0721.00002,6,chromosomes: 2
BUMA.0721.00006,1,chromosomes: 1
BUMA.0721.00007,1,chromosomes: 1
BUMA.0721.00008,4,"chromosomes: 1, 1, 2"
BUMA.0721.00010,5,"chromosomes: 1, 2"
BUMA.0721.00011,5,"chromosomes: 1, 2"
BUMA.0721.00012,1,chromosomes: 1
BUMA.0721.00013,3,"chromosomes: 1, 1, 1"
BUMA.0721.00014,3,"chromosomes: 1, 1, 1"
BUMA.0721.00015,3,"chromosomes: 1, 1, 1"
BUMA.0721.00016,4,"chromosomes: 1, 1, 2"
BUMA.0721.00017,3,"chromosomes: 1, 1, 1"
BUMA.0721.00018,3,"chromosomes: 1, 1, 1"
BUMA.0721.00019,3,"chromosomes: 1, 1, 1"
BUMA.0721.00020,3,"chromosomes: 1, 1, 1"
BUMA.0721.00021,3,"chromosomes: 1, 1, 1"
BUMA.0721.00022,3,"chromosomes: 1, 1, 1"
BUMA.0721.00023,4,"chromosomes: 1, 1, 2"
BUMA.0721.00024,3,"chromosomes: 1, 1, 1"
BUMA.0721.00025,3,"chromosomes: 1, 1, 1"
BUMA.0721.00026,5,"chromosomes: 1, 2"
BUMA.0721.00027,4,"chromosomes: 1, 1, 2"
BUMA.0721.00029,4,"chromosomes: 1, 1, 2"
BUMA.0721.00030,5,"chromosomes: 1, 2"
BUMA.0721.00031,2,"chromosomes: 1, 1"
BUMA.0721.00032,1,chromosomes: 1
BUMA.0721.00028,0,no copies
BUMA.0721.00003,0,no copies
BUMA.0721.00009,0,no copies
BUMA.0721.00004,0,no copies
BUMA.0721.00005,0,no copies
