strain,character_state,character_state_annotation
BUMA.0721.00004,1,chromosomes: 2
BUMA.0721.00005,1,chromosomes: 2
BUMA.0721.00006,1,chromosomes: 2
BUMA.0721.00028,1,chromosomes: 2
BUMA.0721.00031,1,chromosomes: 2
BUMA.0721.00032,1,chromosomes: 2
BUMA.0721.00003,0,no copies
BUMA.0721.00009,0,no copies
BUMA.0721.00007,0,no copies
BUMA.0721.00013,0,no copies
BUMA.0721.00015,0,no copies
BUMA.0721.00022,0,no copies
BUMA.0721.00025,0,no copies
BUMA.0721.00014,0,no copies
BUMA.0721.00017,0,no copies
BUMA.0721.00018,0,no copies
BUMA.0721.00019,0,no copies
BUMA.0721.00020,0,no copies
BUMA.0721.00021,0,no copies
BUMA.0721.00024,0,no copies
BUMA.0721.00012,0,no copies
BUMA.0721.00008,0,no copies
BUMA.0721.00026,0,no copies
BUMA.0721.00030,0,no copies
BUMA.0721.00002,0,no copies
BUMA.0721.00010,0,no copies
BUMA.0721.00011,0,no copies
BUMA.0721.00023,0,no copies
BUMA.0721.00027,0,no copies
BUMA.0721.00029,0,no copies
BUMA.0721.00001,0,no copies
BUMA.0721.00016,0,no copies
