strain,character_state,character_state_annotation
YEPE.0221.00006,2,2 copies
YEPE.0221.00015,2,2 copies
YEPE.0221.00013,2,2 copies
YEPE.0221.00019,2,2 copies
YEPE.0221.00022,2,2 copies
YEPE.0221.00054,2,2 copies
YEPE.0221.00021,2,2 copies
YEPE.0221.00012,2,2 copies
YEPE.0221.00042,2,2 copies
YEPE.0221.00033,2,2 copies
YEPE.0221.00017,2,2 copies
YEPE.0221.00049,2,2 copies
YEPE.0221.00002,2,2 copies
YEPE.0221.00008,2,2 copies
YEPE.0221.00048,2,2 copies
YEPE.0221.00010,2,2 copies
YEPE.0221.00024,2,2 copies
YEPE.0221.00058,2,2 copies
YEPE.0221.00056,2,2 copies
YEPE.0221.00028,2,2 copies
YEPE.0221.00003,2,2 copies
YEPE.0221.00014,2,2 copies
YEPE.0221.00005,2,2 copies
YEPE.0221.00040,2,2 copies
YEPE.0221.00026,2,2 copies
YEPE.0221.00034,2,2 copies
YEPE.0221.00036,2,2 copies
YEPE.0221.00001,2,2 copies
YEPE.0221.00032,2,2 copies
YEPE.0221.00009,2,2 copies
YEPE.0221.00023,2,2 copies
YEPE.0221.00050,2,2 copies
YEPE.0221.00030,2,2 copies
YEPE.0221.00055,2,2 copies
YEPE.0221.00020,2,2 copies
YEPE.0221.00031,2,2 copies
YEPE.0221.00043,2,2 copies
YEPE.0221.00053,2,2 copies
YEPE.0221.00041,2,2 copies
YEPE.0221.00044,2,2 copies
YEPE.0221.00016,1,1 copies
YEPE.0221.00045,2,2 copies
YEPE.0221.00038,2,2 copies
YEPE.0221.00037,2,2 copies
YEPE.0221.00018,2,2 copies
YEPE.0221.00025,2,2 copies
YEPE.0221.00027,2,2 copies
YEPE.0221.00052,2,2 copies
YEPE.0221.00051,2,2 copies
YEPE.0221.00039,1,1 copies
YEPE.0221.00004,2,2 copies
YEPE.0221.00057,2,2 copies
YEPE.0221.00007,2,2 copies
YEPE.0221.00011,2,2 copies
YEPE.0221.00046,2,2 copies
YEPE.0221.00047,2,2 copies
YEPE.0221.00029,2,2 copies
YEPE.0221.00035,2,2 copies
