strain,character_state,character_state_annotation
YEPE.0221.00033,0,0 copies
YEPE.0221.00017,0,0 copies
YEPE.0221.00039,2,2 copies
YEPE.0221.00054,3,3 copies
YEPE.0221.00018,2,2 copies
YEPE.0221.00044,0,0 copies
YEPE.0221.00007,2,2 copies
YEPE.0221.00050,3,3 copies
YEPE.0221.00022,5,5 copies
YEPE.0221.00020,0,0 copies
YEPE.0221.00040,5,5 copies
YEPE.0221.00006,1,1 copies
YEPE.0221.00003,2,2 copies
YEPE.0221.00010,5,5 copies
YEPE.0221.00013,2,2 copies
YEPE.0221.00025,2,2 copies
YEPE.0221.00009,1,1 copies
YEPE.0221.00051,0,0 copies
YEPE.0221.00016,2,2 copies
YEPE.0221.00037,5,5 copies
YEPE.0221.00027,0,0 copies
YEPE.0221.00053,2,2 copies
YEPE.0221.00005,0,0 copies
YEPE.0221.00052,2,2 copies
YEPE.0221.00058,5,5 copies
YEPE.0221.00001,3,3 copies
YEPE.0221.00019,0,0 copies
YEPE.0221.00023,0,0 copies
YEPE.0221.00012,1,1 copies
YEPE.0221.00008,2,2 copies
YEPE.0221.00036,3,3 copies
YEPE.0221.00046,2,2 copies
YEPE.0221.00041,3,3 copies
YEPE.0221.00055,3,3 copies
YEPE.0221.00043,7,7 copies
YEPE.0221.00004,3,3 copies
YEPE.0221.00002,2,2 copies
YEPE.0221.00032,0,0 copies
YEPE.0221.00021,1,1 copies
YEPE.0221.00042,1,1 copies
YEPE.0221.00035,3,3 copies
YEPE.0221.00014,5,5 copies
YEPE.0221.00029,0,0 copies
YEPE.0221.00049,1,1 copies
YEPE.0221.00056,4,4 copies
YEPE.0221.00024,5,5 copies
YEPE.0221.00028,0,0 copies
YEPE.0221.00031,0,0 copies
YEPE.0221.00047,1,1 copies
YEPE.0221.00026,3,3 copies
YEPE.0221.00045,6,6 copies
YEPE.0221.00011,1,1 copies
YEPE.0221.00038,4,4 copies
YEPE.0221.00030,2,2 copies
YEPE.0221.00034,1,1 copies
YEPE.0221.00015,2,2 copies
YEPE.0221.00048,5,5 copies
YEPE.0221.00057,0,0 copies
