strain,character_state,character_state_annotation
BUMA.0521.00001,2,"chromosomes: 1, 2"
BUMA.0521.00002,2,"chromosomes: 1, 2"
BUMA.0521.00003,2,"chromosomes: 1, 2"
BUMA.0521.00004,1,"chromosomes: 1, 1"
BUMA.0521.00005,3,chromosomes: 2
BUMA.0521.00009,3,chromosomes: 2
BUMA.0521.00011,3,chromosomes: 2
BUMA.0521.00015,3,chromosomes: 2
BUMA.0521.00017,3,chromosomes: 2
BUMA.0521.00018,2,"chromosomes: 1, 2"
BUMA.0521.00019,3,chromosomes: 2
BUMA.0521.00020,3,chromosomes: 2
BUMA.0521.00024,3,chromosomes: 2
BUMA.0521.00025,2,"chromosomes: 1, 2"
BUMA.0521.00026,3,chromosomes: 2
BUMA.0521.00029,2,"chromosomes: 1, 2"
BUMA.0521.00031,2,"chromosomes: 1, 2"
BUMA.0521.00032,3,chromosomes: 2
BUMA.0521.00014,0,no copies
BUMA.0521.00023,0,no copies
BUMA.0521.00016,0,no copies
BUMA.0521.00027,0,no copies
BUMA.0521.00021,0,no copies
BUMA.0521.00022,0,no copies
BUMA.0521.00008,0,no copies
BUMA.0521.00012,0,no copies
BUMA.0521.00007,0,no copies
BUMA.0521.00010,0,no copies
BUMA.0521.00013,0,no copies
BUMA.0521.00006,0,no copies
BUMA.0521.00028,0,no copies
BUMA.0521.00030,0,no copies
