strain,character_state,character_state_annotation
BUMA.0521.00004,6,chromosomes: 2
BUMA.0521.00005,4,"chromosomes: 1, 1, 2"
BUMA.0521.00008,1,chromosomes: 1
BUMA.0521.00009,4,"chromosomes: 1, 1, 2"
BUMA.0521.00010,1,chromosomes: 1
BUMA.0521.00011,5,"chromosomes: 1, 2"
BUMA.0521.00014,4,"chromosomes: 1, 1, 2"
BUMA.0521.00015,4,"chromosomes: 1, 1, 2"
BUMA.0521.00016,4,"chromosomes: 1, 1, 2"
BUMA.0521.00017,3,"chromosomes: 1, 1, 1, 2, 2"
BUMA.0521.00019,4,"chromosomes: 1, 1, 2"
BUMA.0521.00020,4,"chromosomes: 1, 1, 2"
BUMA.0521.00021,4,"chromosomes: 1, 1, 2"
BUMA.0521.00022,4,"chromosomes: 1, 1, 2"
BUMA.0521.00023,4,"chromosomes: 1, 1, 2"
BUMA.0521.00024,4,"chromosomes: 1, 1, 2"
BUMA.0521.00026,2,"chromosomes: 1, 1"
BUMA.0521.00027,4,"chromosomes: 1, 1, 2"
BUMA.0521.00032,5,"chromosomes: 1, 2"
BUMA.0521.00012,0,no copies
BUMA.0521.00007,0,no copies
BUMA.0521.00013,0,no copies
BUMA.0521.00006,0,no copies
BUMA.0521.00028,0,no copies
BUMA.0521.00030,0,no copies
BUMA.0521.00002,0,no copies
BUMA.0521.00003,0,no copies
BUMA.0521.00025,0,no copies
BUMA.0521.00029,0,no copies
BUMA.0521.00031,0,no copies
BUMA.0521.00001,0,no copies
BUMA.0521.00018,0,no copies
