strain,character_state,character_state_annotation
BUMA.0521.00006,1,chromosomes: 1
BUMA.0521.00032,2,"chromosomes: 1, 2"
BUMA.0521.00005,0,no copies
BUMA.0521.00017,0,no copies
BUMA.0521.00011,0,no copies
BUMA.0521.00009,0,no copies
BUMA.0521.00019,0,no copies
BUMA.0521.00014,0,no copies
BUMA.0521.00023,0,no copies
BUMA.0521.00016,0,no copies
BUMA.0521.00027,0,no copies
BUMA.0521.00015,0,no copies
BUMA.0521.00020,0,no copies
BUMA.0521.00024,0,no copies
BUMA.0521.00021,0,no copies
BUMA.0521.00022,0,no copies
BUMA.0521.00026,0,no copies
BUMA.0521.00008,0,no copies
BUMA.0521.00012,0,no copies
BUMA.0521.00007,0,no copies
BUMA.0521.00010,0,no copies
BUMA.0521.00013,0,no copies
BUMA.0521.00028,0,no copies
BUMA.0521.00030,0,no copies
BUMA.0521.00002,0,no copies
BUMA.0521.00003,0,no copies
BUMA.0521.00004,0,no copies
BUMA.0521.00025,0,no copies
BUMA.0521.00029,0,no copies
BUMA.0521.00031,0,no copies
BUMA.0521.00001,0,no copies
BUMA.0521.00018,0,no copies
