strain,character_state,character_state_annotation
BUMA.0521.00001,1,chromosomes: 1
BUMA.0521.00002,2,"chromosomes: 1, 1, 2"
BUMA.0521.00003,2,"chromosomes: 1, 1, 2"
BUMA.0521.00004,3,"chromosomes: 1, 2"
BUMA.0521.00005,1,chromosomes: 1
BUMA.0521.00008,4,chromosomes: 2
BUMA.0521.00011,4,chromosomes: 2
BUMA.0521.00013,4,chromosomes: 2
BUMA.0521.00014,4,chromosomes: 2
BUMA.0521.00016,4,chromosomes: 2
BUMA.0521.00017,3,"chromosomes: 1, 2"
BUMA.0521.00018,3,"chromosomes: 1, 2"
BUMA.0521.00021,4,chromosomes: 2
BUMA.0521.00022,4,chromosomes: 2
BUMA.0521.00023,4,chromosomes: 2
BUMA.0521.00024,4,chromosomes: 2
BUMA.0521.00025,1,chromosomes: 1
BUMA.0521.00026,4,chromosomes: 2
BUMA.0521.00027,4,chromosomes: 2
BUMA.0521.00028,4,chromosomes: 2
BUMA.0521.00029,3,"chromosomes: 1, 2"
BUMA.0521.00030,4,chromosomes: 2
BUMA.0521.00031,3,"chromosomes: 1, 2"
BUMA.0521.00032,4,chromosomes: 2
BUMA.0521.00009,0,no copies
BUMA.0521.00019,0,no copies
BUMA.0521.00015,0,no copies
BUMA.0521.00020,0,no copies
BUMA.0521.00012,0,no copies
BUMA.0521.00007,0,no copies
BUMA.0521.00010,0,no copies
BUMA.0521.00006,0,no copies
