strain,character_state,character_state_annotation
BUMA.0521.00002,7,"chromosomes: 2, 2, 2, 2"
BUMA.0521.00003,7,"chromosomes: 2, 2, 2, 2"
BUMA.0521.00005,6,chromosomes: 2
BUMA.0521.00007,3,"chromosomes: 1, 1, 1, 1, 1, 2"
BUMA.0521.00008,2,"chromosomes: 1, 1"
BUMA.0521.00009,1,chromosomes: 1
BUMA.0521.00010,4,"chromosomes: 1, 1, 1, 1, 1, 2, 2"
BUMA.0521.00011,5,"chromosomes: 1, 2"
BUMA.0521.00012,1,chromosomes: 1
BUMA.0521.00013,1,chromosomes: 1
BUMA.0521.00014,1,chromosomes: 1
BUMA.0521.00015,1,chromosomes: 1
BUMA.0521.00016,1,chromosomes: 1
BUMA.0521.00017,1,chromosomes: 1
BUMA.0521.00019,1,chromosomes: 1
BUMA.0521.00020,1,chromosomes: 1
BUMA.0521.00021,1,chromosomes: 1
BUMA.0521.00022,1,chromosomes: 1
BUMA.0521.00023,1,chromosomes: 1
BUMA.0521.00024,6,chromosomes: 2
BUMA.0521.00026,1,chromosomes: 1
BUMA.0521.00027,1,chromosomes: 1
BUMA.0521.00032,0,no copies
BUMA.0521.00006,0,no copies
BUMA.0521.00028,0,no copies
BUMA.0521.00030,0,no copies
BUMA.0521.00004,0,no copies
BUMA.0521.00025,0,no copies
BUMA.0521.00029,0,no copies
BUMA.0521.00031,0,no copies
BUMA.0521.00001,0,no copies
BUMA.0521.00018,0,no copies
