strain,character_state,character_state_annotation
BUMA.0521.00001,6,"chromosomes: 1, 1, 2"
BUMA.0521.00002,6,"chromosomes: 1, 1, 2"
BUMA.0521.00003,6,"chromosomes: 1, 1, 2"
BUMA.0521.00004,5,"chromosomes: 1, 1, 1, 2, 2"
BUMA.0521.00005,6,"chromosomes: 1, 1, 2"
BUMA.0521.00006,8,"chromosomes: 1, 2, 2"
BUMA.0521.00007,8,"chromosomes: 1, 2, 2"
BUMA.0521.00008,2,"chromosomes: 1, 1"
BUMA.0521.00009,6,"chromosomes: 1, 1, 2"
BUMA.0521.00010,9,chromosomes: 2
BUMA.0521.00011,2,"chromosomes: 1, 1"
BUMA.0521.00012,9,chromosomes: 2
BUMA.0521.00013,10,"chromosomes: 2, 2"
BUMA.0521.00014,6,"chromosomes: 1, 1, 2"
BUMA.0521.00015,6,"chromosomes: 1, 1, 2"
BUMA.0521.00016,6,"chromosomes: 1, 1, 2"
BUMA.0521.00017,2,"chromosomes: 1, 1"
BUMA.0521.00018,7,"chromosomes: 1, 1, 2, 2"
BUMA.0521.00019,6,"chromosomes: 1, 1, 2"
BUMA.0521.00020,6,"chromosomes: 1, 1, 2"
BUMA.0521.00021,6,"chromosomes: 1, 1, 2"
BUMA.0521.00022,6,"chromosomes: 1, 1, 2"
BUMA.0521.00023,6,"chromosomes: 1, 1, 2"
BUMA.0521.00024,6,"chromosomes: 1, 1, 2"
BUMA.0521.00025,7,"chromosomes: 1, 1, 2, 2"
BUMA.0521.00026,4,"chromosomes: 1, 1, 1, 2"
BUMA.0521.00027,6,"chromosomes: 1, 1, 2"
BUMA.0521.00028,3,"chromosomes: 1, 1, 1, 1, 2"
BUMA.0521.00029,7,"chromosomes: 1, 1, 2, 2"
BUMA.0521.00030,3,"chromosomes: 1, 1, 1, 1, 2"
BUMA.0521.00031,7,"chromosomes: 1, 1, 2, 2"
BUMA.0521.00032,1,chromosomes: 1
