strain,character_state,character_state_annotation
BUMA.0521.00002,2,"chromosomes: 1, 1"
BUMA.0521.00003,2,"chromosomes: 1, 1"
BUMA.0521.00004,2,"chromosomes: 1, 1"
BUMA.0521.00005,1,chromosomes: 1
BUMA.0521.00009,3,chromosomes: 2
BUMA.0521.00014,3,chromosomes: 2
BUMA.0521.00015,3,chromosomes: 2
BUMA.0521.00016,3,chromosomes: 2
BUMA.0521.00017,1,chromosomes: 1
BUMA.0521.00018,1,chromosomes: 1
BUMA.0521.00019,3,chromosomes: 2
BUMA.0521.00020,3,chromosomes: 2
BUMA.0521.00021,3,chromosomes: 2
BUMA.0521.00022,3,chromosomes: 2
BUMA.0521.00023,3,chromosomes: 2
BUMA.0521.00025,1,chromosomes: 1
BUMA.0521.00027,3,chromosomes: 2
BUMA.0521.00029,2,"chromosomes: 1, 1"
BUMA.0521.00031,1,chromosomes: 1
BUMA.0521.00032,1,chromosomes: 1
BUMA.0521.00011,0,no copies
BUMA.0521.00024,0,no copies
BUMA.0521.00026,0,no copies
BUMA.0521.00008,0,no copies
BUMA.0521.00012,0,no copies
BUMA.0521.00007,0,no copies
BUMA.0521.00010,0,no copies
BUMA.0521.00013,0,no copies
BUMA.0521.00006,0,no copies
BUMA.0521.00028,0,no copies
BUMA.0521.00030,0,no copies
BUMA.0521.00001,0,no copies
