strain,character_state,character_state_annotation
BUMA.0521.00004,1,chromosomes: 2
BUMA.0521.00005,1,chromosomes: 2
BUMA.0521.00009,2,"chromosomes: 2, 2"
BUMA.0521.00013,1,chromosomes: 2
BUMA.0521.00014,2,"chromosomes: 2, 2"
BUMA.0521.00015,2,"chromosomes: 2, 2"
BUMA.0521.00016,2,"chromosomes: 2, 2"
BUMA.0521.00017,1,chromosomes: 2
BUMA.0521.00019,2,"chromosomes: 2, 2"
BUMA.0521.00020,2,"chromosomes: 2, 2"
BUMA.0521.00021,2,"chromosomes: 2, 2"
BUMA.0521.00022,2,"chromosomes: 2, 2"
BUMA.0521.00023,2,"chromosomes: 2, 2"
BUMA.0521.00024,2,"chromosomes: 2, 2"
BUMA.0521.00026,2,"chromosomes: 2, 2"
BUMA.0521.00027,2,"chromosomes: 2, 2"
BUMA.0521.00032,1,chromosomes: 2
BUMA.0521.00011,0,no copies
BUMA.0521.00008,0,no copies
BUMA.0521.00012,0,no copies
BUMA.0521.00007,0,no copies
BUMA.0521.00010,0,no copies
BUMA.0521.00006,0,no copies
BUMA.0521.00028,0,no copies
BUMA.0521.00030,0,no copies
BUMA.0521.00002,0,no copies
BUMA.0521.00003,0,no copies
BUMA.0521.00025,0,no copies
BUMA.0521.00029,0,no copies
BUMA.0521.00031,0,no copies
BUMA.0521.00001,0,no copies
BUMA.0521.00018,0,no copies
