strain,character_state,character_state_annotation
BUMA.0521.00015,1,1 copies
BUMA.0521.00017,2,2 copies
BUMA.0521.00027,1,1 copies
BUMA.0521.00007,1,1 copies
BUMA.0521.00014,1,1 copies
BUMA.0521.00009,2,2 copies
BUMA.0521.00011,2,2 copies
BUMA.0521.00013,2,2 copies
BUMA.0521.00026,1,1 copies
BUMA.0521.00018,2,2 copies
BUMA.0521.00023,1,1 copies
BUMA.0521.00002,2,2 copies
BUMA.0521.00003,2,2 copies
BUMA.0521.00030,2,2 copies
BUMA.0521.00005,2,2 copies
BUMA.0521.00006,2,2 copies
BUMA.0521.00004,2,2 copies
BUMA.0521.00021,1,1 copies
BUMA.0521.00012,2,2 copies
BUMA.0521.00020,1,1 copies
BUMA.0521.00032,2,2 copies
BUMA.0521.00010,1,1 copies
BUMA.0521.00008,2,2 copies
BUMA.0521.00031,2,2 copies
BUMA.0521.00028,2,2 copies
BUMA.0521.00001,2,2 copies
BUMA.0521.00016,1,1 copies
BUMA.0521.00019,1,1 copies
BUMA.0521.00025,2,2 copies
BUMA.0521.00024,1,1 copies
BUMA.0521.00029,2,2 copies
BUMA.0521.00022,1,1 copies
