strain,character_state,character_state_annotation
BUMA.0721.00022,3,3 copies
BUMA.0721.00016,2,2 copies
BUMA.0721.00009,0,0 copies
BUMA.0721.00029,2,2 copies
BUMA.0721.00004,2,2 copies
BUMA.0721.00007,1,1 copies
BUMA.0721.00021,3,3 copies
BUMA.0721.00008,3,3 copies
BUMA.0721.00018,3,3 copies
BUMA.0721.00024,3,3 copies
BUMA.0721.00002,3,3 copies
BUMA.0721.00017,2,2 copies
BUMA.0721.00019,3,3 copies
BUMA.0721.00013,3,3 copies
BUMA.0721.00025,3,3 copies
BUMA.0721.00001,2,2 copies
BUMA.0721.00010,3,3 copies
BUMA.0721.00015,3,3 copies
BUMA.0721.00020,3,3 copies
BUMA.0721.00011,2,2 copies
BUMA.0721.00005,1,1 copies
BUMA.0721.00031,0,0 copies
BUMA.0721.00006,0,0 copies
BUMA.0721.00028,0,0 copies
BUMA.0721.00014,3,3 copies
BUMA.0721.00032,0,0 copies
BUMA.0721.00030,4,4 copies
BUMA.0721.00027,2,2 copies
BUMA.0721.00012,1,1 copies
BUMA.0721.00003,0,0 copies
BUMA.0721.00026,4,4 copies
BUMA.0721.00023,2,2 copies
