block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
173,0,0.016018792100000005,2,14,0.6896551724137931,False
172,0,0.016018792100000005,2,14,0.6896551724137931,False
171,0,0.016018792100000005,2,14,0.6896551724137931,False
170,0,0.016018792100000005,2,14,0.6896551724137931,False
169,1,0.014614874100000001,1,12,0.7241379310344828,False
129,2,0.0022162173,1,4,0.603448275862069,False
256,3,0.0021737130000000003,1,4,0.7241379310344828,False
111,4,0.0007602344000000002,1,2,0.9482758620689655,False
276,5,0.0006369310000000001,1,3,0.43103448275862066,False
163,6,0.0006176392,1,2,0.9482758620689655,False
216,7,0.00043806620000000004,1,2,0.9655172413793104,False
215,7,0.00043806620000000004,1,2,0.9655172413793104,False
214,7,0.00043806620000000004,1,2,0.9655172413793104,False
213,7,0.00043806620000000004,1,2,0.9655172413793104,False
183,8,0.00034990469999999997,1,2,0.9137931034482759,False
182,8,0.00034990469999999997,1,2,0.9137931034482759,False
271,9,1.71003e-05,1,2,0.3103448275862069,False
275,10,0,0,0,0.7758620689655172,True
274,10,0,0,0,0.7931034482758621,True
273,10,0,0,0,0.7931034482758621,True
272,10,0,0,0,0.7931034482758621,True
270,11,0,0,0,0.9827586206896551,True
269,11,0,0,0,0.9827586206896551,True
268,11,0,0,0,0.9827586206896551,True
267,11,0,0,0,0.9827586206896551,True
266,11,0,0,0,0.9827586206896551,True
265,12,0,0,0,1,True
264,12,0,0,0,1,True
263,12,0,0,0,1,True
262,12,0,0,0,1,True
261,12,0,0,0,1,True
260,13,0,0,0,0.9655172413793104,True
259,14,0,0,0,1,True
258,14,0,0,0,1,True
257,14,0,0,0,1,True
255,14,0,0,0,1,True
254,14,0,0,0,1,True
253,14,0,0,0,1,True
252,14,0,0,0,1,True
251,14,0,0,0,1,True
250,14,0,0,0,1,True
249,14,0,0,0,1,True
248,14,0,0,0,1,True
247,14,0,0,0,1,True
246,14,0,0,0,1,True
245,14,0,0,0,0.9827586206896551,True
244,14,0,0,0,1,True
243,14,0,0,0,1,True
242,14,0,0,0,1,True
241,14,0,0,0,1,True
240,14,0,0,0,1,True
239,14,0,0,0,1,True
238,14,0,0,0,1,True
237,12,0,0,0,1,True
236,12,0,0,0,1,True
235,12,0,0,0,1,True
234,12,0,0,0,1,True
233,12,0,0,0,1,True
232,12,0,0,0,1,True
231,12,0,0,0,1,True
230,12,0,0,0,1,True
229,12,0,0,0,1,True
228,12,0,0,0,1,True
227,12,0,0,0,1,True
226,12,0,0,0,1,True
225,12,0,0,0,1,True
224,12,0,0,0,0.9827586206896551,True
223,12,0,0,0,0.9827586206896551,True
222,12,0,0,0,1,True
221,12,0,0,0,1,True
220,12,0,0,0,1,True
219,12,0,0,0,1,True
218,12,0,0,0,1,True
217,12,0,0,0,1,True
212,15,0,0,0,1,True
211,15,0,0,0,1,True
210,15,0,0,0,1,True
209,16,0,0,0,1.0172413793103448,True
208,15,0,0,0,1,True
207,15,0,0,0,1,True
206,15,0,0,0,1,True
205,15,0,0,0,1,True
204,15,0,0,0,1,True
203,15,0,0,0,1,True
202,15,0,0,0,1,True
201,15,0,0,0,1,True
200,15,0,0,0,1,True
199,15,0,0,0,1,True
198,15,0,0,0,1,True
197,15,0,0,0,1,True
196,15,0,0,0,1,True
195,15,0,0,0,1,True
194,15,0,0,0,1,True
193,15,0,0,0,1,True
192,15,0,0,0,1,True
191,15,0,0,0,1,True
190,15,0,0,0,1,True
189,15,0,0,0,1,True
188,15,0,0,0,1,True
187,15,0,0,0,1,True
186,15,0,0,0,1,True
185,15,0,0,0,1,True
184,15,0,0,0,1,True
181,15,0,0,0,1,True
180,15,0,0,0,1,True
179,15,0,0,0,1,True
178,15,0,0,0,1,True
177,15,0,0,0,1,True
176,15,0,0,0,1,True
175,15,0,0,0,1,True
174,15,0,0,0,1,True
168,15,0,0,0,1,True
167,15,0,0,0,1,True
166,15,0,0,0,1,True
165,15,0,0,0,1,True
164,15,0,0,0,1,True
162,17,0,0,0,0.9827586206896551,True
161,17,0,0,0,0.9827586206896551,True
160,17,0,0,0,0.9827586206896551,True
159,14,0,0,0,1,True
158,14,0,0,0,1,True
157,14,0,0,0,1,True
156,14,0,0,0,1,True
155,14,0,0,0,1,True
154,14,0,0,0,1,True
153,14,0,0,0,1,True
152,14,0,0,0,1,True
151,12,0,0,0,1,True
150,12,0,0,0,1,True
149,12,0,0,0,1,True
148,14,0,0,0,1,True
147,14,0,0,0,1,True
146,14,0,0,0,1,True
145,14,0,0,0,1,True
144,14,0,0,0,1,True
143,14,0,0,0,1,True
142,14,0,0,0,1,True
141,14,0,0,0,1,True
140,14,0,0,0,1,True
139,14,0,0,0,1,True
138,14,0,0,0,1,True
137,14,0,0,0,1,True
136,14,0,0,0,1,True
135,14,0,0,0,1,True
134,14,0,0,0,1,True
133,14,0,0,0,1,True
132,14,0,0,0,1,True
131,14,0,0,0,1,True
130,14,0,0,0,1,True
128,18,0,0,0,0.9827586206896551,True
127,18,0,0,0,0.9827586206896551,True
126,18,0,0,0,0.9827586206896551,True
125,19,0,0,0,1,True
124,19,0,0,0,1,True
123,19,0,0,0,1,True
122,19,0,0,0,1,True
121,19,0,0,0,1,True
120,19,0,0,0,1,True
119,19,0,0,0,1,True
118,19,0,0,0,1,True
117,19,0,0,0,1,True
116,19,0,0,0,1,True
115,19,0,0,0,1,True
114,19,0,0,0,1,True
113,4,0,0,0,0.9655172413793104,True
112,4,0,0,0,0.9655172413793104,True
110,4,0,0,0,0.9655172413793104,True
109,19,0,0,0,1,True
108,20,0,0,0,1,True
107,20,0,0,0,1,True
106,20,0,0,0,1,True
105,20,0,0,0,1,True
104,20,0,0,0,1,True
103,20,0,0,0,1,True
102,20,0,0,0,1,True
101,20,0,0,0,1,True
100,20,0,0,0,1,True
99,20,0,0,0,1,True
98,20,0,0,0,1,True
97,19,0,0,0,1,True
96,19,0,0,0,1,True
95,19,0,0,0,1,True
94,19,0,0,0,1,True
93,19,0,0,0,1,True
92,19,0,0,0,1,True
91,19,0,0,0,1,True
90,19,0,0,0,1,True
89,19,0,0,0,1,True
88,19,0,0,0,1,True
87,19,0,0,0,1,True
86,19,0,0,0,1,True
