block,species,chr,chr_beg,chr_end,orientation
170,LEPN.0521.00005,1,3406133,3412234,+
170,LEPN.0521.00004,1,3540124,3546234,+
170,LEPN.0521.00011,1,3509264,3515377,+
170,LEPN.0521.00003,1,3575367,3581477,+
170,LEPN.0521.00014,1,3465846,3471959,+
170,LEPN.0521.00022,1,3497463,3503573,+
170,LEPN.0521.00017,1,3480953,3487066,+
170,LEPN.0521.00008,1,3370513,3376636,+
170,LEPN.0521.00018,1,3492214,3498323,+
170,LEPN.0521.00010,1,3452791,3458914,+
170,LEPN.0521.00001,1,3655252,3661362,+
170,LEPN.0521.00019,1,3356923,3363033,+
170,LEPN.0521.00007,1,3452795,3458918,+
170,LEPN.0521.00006,1,3383843,3389966,+
170,LEPN.0521.00002,1,3454666,3460779,+
170,LEPN.0521.00009,1,3452795,3458918,+
170,LEPN.0521.00016,1,3604888,3611000,+
170,LEPN.0521.00015,1,3549169,3555279,+
170,LEPN.0521.00021,1,3455427,3461540,+
170,LEPN.0521.00012,1,3494830,3500943,+
170,LEPN.0521.00020,1,3542092,3548205,+
170,LEPN.0521.00013,1,3468697,3474810,+
169,LEPN.0521.00005,1,3373129,3400460,+
169,LEPN.0521.00004,1,3509006,3536352,+
169,LEPN.0521.00011,1,3478154,3505484,+
169,LEPN.0521.00003,1,3544249,3571595,+
169,LEPN.0521.00014,1,3434736,3462066,+
169,LEPN.0521.00022,1,3466360,3493691,+
169,LEPN.0521.00017,1,3449843,3477173,+
169,LEPN.0521.00008,1,3341548,3369007,+
169,LEPN.0521.00018,1,3461113,3488443,+
169,LEPN.0521.00010,1,3423826,3451285,+
169,LEPN.0521.00001,1,3624144,3651476,+
169,LEPN.0521.00019,1,3325820,3353151,+
169,LEPN.0521.00007,1,3423830,3451289,+
169,LEPN.0521.00006,1,3354878,3382337,+
169,LEPN.0521.00002,1,3423556,3450886,+
169,LEPN.0521.00009,1,3423830,3451289,+
169,LEPN.0521.00016,1,3573778,3601108,+
169,LEPN.0521.00015,1,3518053,3545389,+
169,LEPN.0521.00021,1,3424317,3451647,+
169,LEPN.0521.00012,1,3463720,3491050,+
169,LEPN.0521.00020,1,3510982,3538312,+
169,LEPN.0521.00013,1,3437587,3464917,+
168,LEPN.0521.00005,1,3361853,3373128,+
168,LEPN.0521.00004,1,3487717,3498991,+
168,LEPN.0521.00011,1,3466877,3478153,+
168,LEPN.0521.00003,1,3522960,3534234,+
168,LEPN.0521.00014,1,3423459,3434735,+
168,LEPN.0521.00022,1,3455081,3466359,+
168,LEPN.0521.00017,1,3438566,3449842,+
168,LEPN.0521.00008,1,3330270,3341547,+
168,LEPN.0521.00018,1,3449833,3461112,+
168,LEPN.0521.00010,1,3412548,3423825,+
168,LEPN.0521.00001,1,3612864,3624143,+
168,LEPN.0521.00019,1,3314540,3325819,+
168,LEPN.0521.00007,1,3412552,3423829,+
168,LEPN.0521.00006,1,3343600,3354877,+
168,LEPN.0521.00002,1,3412279,3423555,+
168,LEPN.0521.00009,1,3412552,3423829,+
168,LEPN.0521.00016,1,3562500,3573777,+
168,LEPN.0521.00015,1,3506776,3518052,+
168,LEPN.0521.00021,1,3413040,3424316,+
168,LEPN.0521.00012,1,3452443,3463719,+
168,LEPN.0521.00020,1,3499705,3510981,+
168,LEPN.0521.00013,1,3426310,3437586,+
167,LEPN.0521.00005,1,3348687,3359985,+
167,LEPN.0521.00004,1,3474554,3485855,+
167,LEPN.0521.00011,1,3453710,3465009,+
167,LEPN.0521.00003,1,3509797,3521098,+
167,LEPN.0521.00014,1,3410292,3421591,+
167,LEPN.0521.00022,1,3441904,3453213,+
167,LEPN.0521.00017,1,3425399,3436698,+
167,LEPN.0521.00008,1,3317245,3328408,+
167,LEPN.0521.00018,1,3436656,3447965,+
167,LEPN.0521.00010,1,3399523,3410686,+
167,LEPN.0521.00001,1,3599686,3610996,+
167,LEPN.0521.00019,1,3301364,3312672,+
167,LEPN.0521.00007,1,3399527,3410690,+
167,LEPN.0521.00006,1,3330575,3341738,+
167,LEPN.0521.00002,1,3399112,3410411,+
167,LEPN.0521.00009,1,3399527,3410690,+
167,LEPN.0521.00016,1,3549335,3560632,+
167,LEPN.0521.00015,1,3493611,3504908,+
167,LEPN.0521.00021,1,3399873,3411172,+
167,LEPN.0521.00012,1,3439276,3450575,+
167,LEPN.0521.00020,1,3486538,3497837,+
