strain,character_state,character_state_annotation
LEPN.0521.00007,3,3 copies
LEPN.0521.00001,3,3 copies
LEPN.0521.00014,3,3 copies
LEPN.0521.00004,3,3 copies
LEPN.0521.00017,3,3 copies
LEPN.0521.00005,3,3 copies
LEPN.0521.00012,3,3 copies
LEPN.0521.00011,3,3 copies
LEPN.0521.00003,3,3 copies
LEPN.0521.00018,3,3 copies
LEPN.0521.00021,3,3 copies
LEPN.0521.00015,3,3 copies
LEPN.0521.00020,3,3 copies
LEPN.0521.00006,4,4 copies
LEPN.0521.00013,3,3 copies
LEPN.0521.00022,3,3 copies
LEPN.0521.00019,3,3 copies
LEPN.0521.00002,3,3 copies
LEPN.0521.00016,3,3 copies
LEPN.0521.00008,3,3 copies
LEPN.0521.00010,3,3 copies
LEPN.0521.00009,3,3 copies
