block,gain
1,0.024274554504761126
2,0.0021071276204602807
3,0.024274554504761126
4,0.0021071276204602946
5,0.0021071276204602946
6,0.00016713821440061255
7,0.00016713821440061255
8,0.036854787408102885
9,0.036854787408102885
10,0.0033297194560096208
11,0.0033297194560096208
12,0.00016713821440061255
13,0.0021071276204602946
14,0.0021071276204602946
15,0.0021071276204602946
16,0.0033297194560096208
17,0.00016713821440061255
18,0.00040735123613182267
19,0.054819786913110846
20,0.003329719456009572
21,0.036854787408102885
22,0.00040735123613182267
23,0.00016713821440061255
24,0.029673541680437503
25,0.029673541680437503
26,0.02515416149947508
27,0.0021071276204602946
28,0.0021071276204602946
29,0.024274554504761126
30,0.0021071276204602946
31,0.00016713821440061255
32,0.00016713821440061255
33,0.00284801150309949
34,0.0021071276204602946
35,0.00284801150309949
36,0.0021071276204602946
37,0.004386914132354841
38,0.0021071276204602946
39,0.0021071276204602946
40,0.00284801150309949
41,0.00040735123613182267
42,0.03479428639328222
43,0.007191174784989193
44,0.04528594682315601
45,0.024274554504761126
46,0.0033297194560096208
47,0.009083184859698515
48,0.029469782512210566
49,0.019986528249118063
50,0.009083184859698515
51,0.0033297194560096208
52,0.00016713821440061255
53,0.00016713821440061255
54,0.037031236570808757
55,0.037031236570808757
56,0.004386914132354813
57,0.0021071276204602946
58,0.02702532318392814
59,0.024274554504761126
60,0.0021071276204602807
61,0.04500798740243278
62,0.004386914132354841
63,0.022078443241704784
64,0.004386914132354841
65,0.006571796132317995
66,0.006571796132317995
67,0.0063054727195448745
68,0.037031236570808757
69,0.037031236570808757
70,0.0028480115030995456
71,0.036854787408102885
72,0.038554397220927294
73,0.024274554504761126
74,0.0001671382144006195
75,0.036854787408102885
76,0.000354455182142166
77,0.003329719456009572
78,0.07407323672381017
79,0.04528594682315601
80,0.0862127115943282
81,0.02803609888353975
82,0.037031236570808757
83,0.033346633178133356
84,0.037031236570808757
85,0.009083184859698515
86,0.0033297194560096208
87,0.0033297194560096208
88,0.0033297194560096208
89,0.00016713821440061255
90,0.0033297194560096208
91,0.016504372457882943
92,0.016504372457882943
93,0.016504372457882943
94,0.0033297194560096208
95,0.016504372457882943
96,0.028413863949766464
97,0.016504372457882943
98,0.0033297194560096208
99,0.0033297194560096208
100,0.009083184859698515
101,0.009083184859698515
102,0.0033297194560096208
103,0.0033297194560096208
104,0.0033297194560096208
105,0.0033297194560096208
106,0.024274554504761126
107,0.00016713821440061255
108,0.01712918573404884
109,0.01712918573404887
110,0.011339669922380918
111,0.006866860862780821
112,0.06204461983132761
113,0.04612878577533332
114,0.04612878577533332
115,0.0618234736025956
116,0.0014020201800182819
117,0.006866860862780821
118,0.006866860862780821
119,0.019986528249118063
120,0.024274554504761126
121,0.024274554504761126
122,0.024274554504761126
123,0.024274554504761126
124,0.024274554504761126
125,0.07141521430794961
126,0.023934816123234892
127,0.027758594571686057
128,0.042465417576027176
129,0.042465417576027176
130,0.04811041282497086
131,0.042465417576027176
132,0.024274554504761126
133,0.056950730814713406
134,0.000354455182142166
135,0.0008062700109958687
136,0.0021071276204602946
137,0.0028480115030995456
138,0.016504372457882943
139,0.026955978401146163
140,0.031795605540304306
141,0.06592702057337627
142,0.04099827589585278
143,0.08011697713286534
144,0.08011697713286534
145,0.027268299640269528
146,0.017398122297075713
147,0.03852829341266273
148,0.031220306560970412
149,0.024962619592750923
150,0.024962619592750923
151,0.012419829653877335
152,0.03713049465566898
153,0.03766094080416715
154,0.015744555200147496
155,0.007191174784989193
156,0.0
157,0.00040735123613182267
158,0.015744555200147496
159,0.0021071276204602946
160,0.00016713821440061255
161,0.027025323183928134
162,0.004386914132354841
163,0.0023431685242396028
164,0.0023431685242396028
165,0.09859087336264163
166,0.011883254857783965
167,0.0073132356819627375
168,0.01749421586813138
169,0.024274554504761126
170,0.016504372457882943
171,0.024274554504761126
172,0.0023431685242395472
173,0.011883254857783965
174,0.06927479268817835
175,0.04078834595893507
176,0.06927479268817835
177,0.02515125964771947
178,0.020267617286314543
179,0.031220306560970412
180,0.024962619592750923
181,0.02368671823006807
182,0.011883254857783965
183,0.09837119270909583
184,0.13477989200573093
185,0.04500798740243278
186,0.018845813930544464
187,0.018845813930544464
188,0.04500798740243278
189,0.00016713821440061255
190,0.07471301166764055
191,0.012242901195519844
192,0.00016713821440061255
193,0.024274554504761126
194,0.07809642730168098
195,0.015744555200147496
196,0.031220306560970384
197,0.006769596338945472
198,0.00016713821440061255
199,0.024274554504761126
200,0.024274554504761126
201,0.004386914132354841
202,0.013892365526463682
203,0.038586723419947726
204,0.00040735123613182267
205,0.00040735123613182267
206,0.012242901195519844
207,0.004386914132354841
208,0.00040735123613182267
209,0.00016713821440061255
210,0.0033297194560096208
211,0.0034304885460692547
212,0.012419417803188997
213,0.025622326186870437
214,0.01719257403223373
215,0.04870835224028619
216,0.07402174932422151
217,0.007949369261626704
218,0.12346479253083519
219,0.0497503969496238
220,0.11379081115557194
221,0.03276539733096584
222,0.003367566259855362
223,0.0197949667756182
224,0.05583433840563745
225,0.07542598767433756
226,0.03173661866903721
227,0.01719257403223373
228,0.00016713821440061255
229,0.00016713821440061255
230,0.004386914132354841
231,0.00016713821440061255
232,0.0066599289057588384
233,0.00016713821440061255
234,0.036854787408102885
235,0.016504372457882943
236,0.036854787408102885
237,0.024274554504761126
238,0.036854787408102885
239,0.036854787408102885
240,0.036854787408102885
241,0.036854787408102885
242,0.024274554504761126
243,0.02515416149947508
244,0.03479428639328222
245,0.037031236570808757
246,0.05649658631940335
247,0.0497503969496238
248,0.036854787408102885
249,0.037031236570808757
250,0.019986528249118063
251,0.012985710171083076
252,0.03479428639328219
253,0.024274554504761126
254,0.016504372457882943
255,0.007191174784989207
256,0.003358688531432223
257,0.0607981221734013
258,0.025204704878777684
259,0.007949369261626704
260,0.01719257403223373
261,0.047159583252863235
262,0.006769596338945472
263,0.040329435065461716
264,0.07696324781987388
265,0.09050211697781585
266,0.00040735123613182267
267,0.00040735123613182267
268,0.0021071276204602946
269,0.00040735123613182267
270,0.00040735123613182267
271,0.00040735123613182267
272,0.0033297194560096208
273,0.00016713821440061255
274,0.004386914132354841
275,0.004386914132354841
276,0.004386914132354841
277,0.004386914132354841
278,0.004386914132354841
279,0.00040735123613182267
280,0.00040735123613182267
281,0.0033297194560096208
282,0.0021071276204602946
283,0.00040735123613182267
284,0.004386914132354841
285,0.06592702057337627
286,0.06592702057337627
287,0.06592702057337627
288,0.031795605540304306
289,0.06592702057337627
290,0.027025323183928134
291,0.018845813930544464
292,0.06988983333035531
293,0.02515416149947508
294,0.0629779460054869
295,0.006866860862780877
296,0.006866860862780877
297,0.024274554504761126
298,0.006866860862780877
299,0.006866860862780877
300,0.016340789910274767
301,0.020267617286314543
302,0.013611848327740095
303,0.03852829341266273
304,0.025322696325510652
305,0.03865453365267124
306,0.03227663785653967
307,0.05619194825619622
308,0.07804509028349815
309,0.05619194825619622
310,0.06656282865921814
311,0.09069078845610534
312,0.031220306560970384
313,0.07450463281933956
314,0.08864206650040712
315,0.004386914132354841
316,0.09331123055624735
317,0.06357826558055363
318,0.06357826558055363
319,0.0028695371774836165
320,0.0005658441432285499
321,0.0005658441432285499
322,0.07759470547224018
323,0.00015990320681091852
324,0.05078647588695813
325,0.040623642886049596
326,0.08864206650040712
327,0.11313279341965288
328,0.024274554504761126
329,0.016647791492915662
330,0.0497503969496238
331,0.036854787408102885
332,0.040623642886049596
333,0.07450463281933956
334,0.062005570947468724
335,0.0542319506384179
336,0.003329719456009572
337,0.046896261279608886
338,0.009083184859698515
339,0.09331123055624735
340,0.09331123055624735
341,0.036854787408102885
342,0.024274554504761126
343,0.00016713821440061255
344,0.012985710171083104
345,6.827036905188155e-05
346,0.04337870775942565
347,0.0497503969496238
348,0.036854787408102885
349,0.0629779460054869
350,0.024274554504761126
351,0.0497503969496238
352,0.0629779460054869
353,0.016504372457882943
354,0.00284801150309949
355,0.0001671382144006195
356,0.001881339807797311
357,0.00040735123613182267
358,0.0033297194560096208
359,0.00016713821440061255
360,0.009083184859698515
361,0.0497503969496238
362,0.012985710171083076
363,0.006866860862780877
364,0.006866860862780877
365,0.024274554504761126
366,0.003329719456009572
367,0.0497503969496238
368,0.024274554504761126
369,0.01705505711652444
370,0.04794350557394411
371,0.03362389029393731
372,0.0023709707279005038
373,0.024274554504761126
374,0.024274554504761126
375,0.06352516403480901
376,0.007191174784989193
377,0.012985710171083104
378,0.02803609888353975
379,0.02803609888353975
380,0.024274554504761126
381,0.03479428639328222
382,0.024274554504761126
383,0.024274554504761126
384,0.00016713821440061255
385,0.007191174784989193
386,0.011725377822901173
387,0.0001647240687755458
388,0.036854787408102885
389,0.03778676760329214
390,0.0028695371774836165
391,0.0037631418366653666
392,0.013650103350118459
393,0.016504372457882943
394,0.009147427010990208
395,0.024288175547424573
396,0.025628091798014896
397,0.001777269992137287
398,0.0497503969496238
399,0.0497503969496238
400,0.0629779460054869
401,0.0497503969496238
402,0.0629779460054869
403,0.0497503969496238
404,0.024274554504761126
405,0.0497503969496238
406,0.0497503969496238
407,0.0629779460054869
408,0.009083184859698515
409,0.0003544551821421521
410,0.00284801150309949
411,0.007191174784989193
412,0.00284801150309949
413,0.00284801150309949
414,0.016504372457882943
415,0.08857651006804956
416,0.11474387569754241
417,0.07824601120425256
418,0.03905374041967247
419,0.01998652824911809
420,0.02803609888353975
421,0.025322696325510652
422,0.024274554504761126
423,0.012985710171083076
424,0.00016713821440061255
425,0.0497503969496238
426,0.024274554504761126
427,0.024274554504761126
428,0.0001671382144006195
429,0.0001671382144006195
430,0.0021071276204602946
431,0.016504372457882943
432,0.05105227300133976
433,0.03479428639328222
434,0.09050211697781585
435,0.07655536632430615
436,0.036854787408102885
437,0.00016713821440061255
438,0.11287496086114937
439,0.06077311528170182
440,0.02033254973511306
441,0.027413651250549453
442,0.006866860862780821
443,0.05418837084433714
444,0.0001647240687755458
445,0.03171867247205201
446,0.004386914132354841
447,0.02803609888353975
448,0.012537941118889298
449,0.012537941118889298
450,0.0021071276204602946
451,0.017789832155047536
452,0.009669597564317026
453,0.0023709707279005038
454,0.02803609888353975
455,0.003502300477398128
456,0.033346633178133356
457,0.03685478740810291
458,0.02934435599418489
459,0.0028695371774836165
460,0.09237200880009448
461,0.0066599289057588384
462,0.0066599289057588384
463,0.0117253778229012
464,0.05654594380733727
465,0.036854787408102885
466,0.036854787408102885
467,0.033346633178133356
468,0.025151259647719526
469,0.033346633178133356
470,0.033346633178133356
471,0.033346633178133356
472,0.033346633178133356
473,0.025151259647719526
474,0.1274585037299163
475,0.025151259647719526
476,0.033346633178133356
477,0.02515125964771947
478,0.003329719456009572
479,0.003329719456009572
480,0.004386914132354813
481,0.061014003936143896
482,0.024274554504761126
483,0.006221906174460057
484,0.03659755295349462
485,0.025154161499475136
486,0.03479428639328222
487,0.03182533371063856
488,0.024139163710448996
489,0.024139163710448996
490,0.03995150799941238
491,0.04959835453647077
492,0.02368671823006807
493,0.0021071276204602946
494,0.024274554504761126
495,0.024274554504761126
496,0.02803609888353975
497,0.015751819424564467
498,0.07655536632430615
499,0.04528594682315602
500,0.02727034763993702
501,0.017070038179965885
