block,species,chr,chr_beg,chr_end,orientation
166,STPY.0321.00072,1,1035375,1038394,+
166,STPY.0321.00071,1,1036481,1039500,+
166,STPY.0321.00070,1,1027219,1030238,+
166,STPY.0321.00079,1,876486,879507,-
166,STPY.0321.00080,1,851037,854057,-
166,STPY.0321.00062,1,1036222,1039241,+
166,STPY.0321.00061,1,1017348,1020368,+
166,STPY.0321.00082,1,821990,825010,-
166,STPY.0321.00057,1,1017348,1020368,+
166,STPY.0321.00067,1,822895,825914,-
166,STPY.0321.00065,1,1036538,1039557,+
166,STPY.0321.00066,1,875683,878704,-
166,STPY.0321.00064,1,802266,805285,-
166,STPY.0321.00077,1,1092319,1095338,+
166,STPY.0321.00101,1,820842,823860,-
166,STPY.0321.00102,1,862097,865118,-
166,STPY.0321.00108,1,942027,945047,-
166,STPY.0321.00103,1,820458,823478,-
166,STPY.0321.00109,1,940574,943595,+
166,STPY.0321.00105,1,793084,796103,-
166,STPY.0321.00087,1,966188,969211,+
166,STPY.0321.00097,1,832706,835727,-
166,STPY.0321.00089,1,792617,795636,-
166,STPY.0321.00075,1,1036273,1039292,+
166,STPY.0321.00083,1,876613,879546,-
166,STPY.0321.00086,1,933660,936679,+
166,STPY.0321.00085,1,948068,951089,+
166,STPY.0321.00094,1,794723,797744,-
166,STPY.0321.00096,1,830362,833381,-
166,STPY.0321.00093,1,834943,837962,-
166,STPY.0321.00091,1,909038,912059,-
166,STPY.0321.00217,1,1896735,1899746,+
166,STPY.0321.00219,1,1766424,1769445,+
166,STPY.0321.00213,1,816502,819520,-
166,STPY.0321.00216,1,935056,938075,-
166,STPY.0321.00197,1,867355,870353,-
166,STPY.0321.00203,1,876335,879356,-
166,STPY.0321.00218,1,1030055,1033074,+
166,STPY.0321.00204,1,867247,870267,-
166,STPY.0321.00199,1,805479,808498,-
166,STPY.0321.00110,1,20189,23207,-
166,STPY.0321.00200,1,815520,818523,-
166,STPY.0321.00099,1,1070887,1073908,+
166,STPY.0321.00051,1,1121413,1124432,+
166,STPY.0321.00198,1,935999,939019,-
166,STPY.0321.00128,1,1031687,1034691,+
166,STPY.0321.00033,1,793144,796164,-
166,STPY.0321.00130,1,1031623,1034627,+
166,STPY.0321.00129,1,854335,857338,-
166,STPY.0321.00127,1,1044281,1047302,+
166,STPY.0321.00208,1,800902,803921,-
166,STPY.0321.00068,1,1035574,1038593,+
166,STPY.0321.00050,1,903048,906045,-
166,STPY.0321.00201,1,797760,800778,-
166,STPY.0321.00056,1,1037661,1040680,+
166,STPY.0321.00133,1,829065,832063,-
166,STPY.0321.00134,1,967559,970580,+
166,STPY.0321.00078,1,1036313,1039332,+
166,STPY.0321.00132,1,1114947,1117945,+
166,STPY.0321.00115,1,1168765,1171783,+
166,STPY.0321.00001,1,807981,811001,-
166,STPY.0321.00053,1,794615,797634,-
166,STPY.0321.00090,1,962802,965822,+
166,STPY.0321.00202,1,794922,797941,-
166,STPY.0321.00048,1,827033,830052,-
166,STPY.0321.00113,1,807634,810654,-
166,STPY.0321.00114,1,807743,810763,-
166,STPY.0321.00121,1,813136,816156,-
166,STPY.0321.00137,1,828803,831801,-
166,STPY.0321.00161,1,816094,819115,-
166,STPY.0321.00007,1,941734,944753,-
166,STPY.0321.00205,1,898250,901271,-
166,STPY.0321.00131,1,814946,817964,-
166,STPY.0321.00147,1,988650,991671,+
166,STPY.0321.00126,1,843861,846882,-
166,STPY.0321.00098,1,995550,998569,+
166,STPY.0321.00116,1,1347090,1350108,-
166,STPY.0321.00156,1,885259,888258,-
166,STPY.0321.00187,1,850213,853234,-
166,STPY.0321.00120,1,1023780,1026801,+
166,STPY.0321.00100,1,986754,989773,+
166,STPY.0321.00032,1,1077530,1080548,+
166,STPY.0321.00195,1,879325,882343,-
166,STPY.0321.00084,1,953686,956706,+
166,STPY.0321.00215,1,791142,794139,-
166,STPY.0321.00148,1,830033,833053,-
166,STPY.0321.00104,1,829552,832564,-
166,STPY.0321.00171,1,789552,792572,-
166,STPY.0321.00003,1,935523,938543,-
166,STPY.0321.00162,1,868200,871199,-
166,STPY.0321.00160,1,787226,790245,-
166,STPY.0321.00142,1,1044381,1047402,+
166,STPY.0321.00063,1,853633,856653,-
166,STPY.0321.00107,1,1018359,1021379,+
166,STPY.0321.00140,1,783003,786022,-
166,STPY.0321.00073,1,1037952,1040971,+
166,STPY.0321.00125,1,920138,923159,-
166,STPY.0321.00123,1,850294,853315,-
166,STPY.0321.00136,1,939660,942680,+
166,STPY.0321.00194,1,841238,844259,-
166,STPY.0321.00145,1,796833,799852,-
166,STPY.0321.00059,1,809359,812379,-
166,STPY.0321.00135,1,1016877,1019896,+
166,STPY.0321.00151,1,937534,940553,+
166,STPY.0321.00005,1,794387,797406,-
166,STPY.0321.00206,1,792545,795564,-
166,STPY.0321.00139,1,595507,598524,-
166,STPY.0321.00143,1,801851,804872,+
166,STPY.0321.00176,1,1073516,1076514,+
166,STPY.0321.00088,1,983945,986964,+
166,STPY.0321.00163,1,990261,993280,+
166,STPY.0321.00174,1,834049,837070,-
166,STPY.0321.00037,1,815237,818257,-
166,STPY.0321.00153,1,676554,679552,+
166,STPY.0321.00044,1,773817,776837,-
166,STPY.0321.00164,1,819119,822139,-
166,STPY.0321.00060,1,814292,817313,-
166,STPY.0321.00166,1,1010449,1013469,+
166,STPY.0321.00192,1,263098,266101,-
166,STPY.0321.00193,1,1014680,1017684,+
166,STPY.0321.00154,1,973913,976932,+
166,STPY.0321.00055,1,853486,856506,-
166,STPY.0321.00155,1,962044,965063,+
166,STPY.0321.00074,1,1038097,1041116,+
166,STPY.0321.00167,1,970285,973304,+
166,STPY.0321.00112,1,812452,815472,-
166,STPY.0321.00169,1,833129,836127,-
166,STPY.0321.00144,1,797165,800162,-
166,STPY.0321.00157,1,1105648,1108669,+
166,STPY.0321.00168,1,869665,872686,-
166,STPY.0321.00041,1,1079019,1082038,+
166,STPY.0321.00146,1,946513,949533,+
166,STPY.0321.00119,1,1036655,1039674,+
166,STPY.0321.00118,1,978539,981560,+
166,STPY.0321.00049,1,1091161,1094180,+
166,STPY.0321.00046,1,807344,810364,-
166,STPY.0321.00043,1,1037140,1040159,+
166,STPY.0321.00152,1,847055,850075,-
166,STPY.0321.00141,1,815661,818674,-
166,STPY.0321.00038,1,1780969,1783987,+
166,STPY.0321.00117,1,821116,824134,-
166,STPY.0321.00122,1,947556,950567,+
166,STPY.0321.00042,1,862953,865972,-
166,STPY.0321.00028,1,841988,845009,-
166,STPY.0321.00019,1,937887,940906,+
166,STPY.0321.00092,1,791974,794995,-
166,STPY.0321.00124,1,978391,981412,+
