strain,character_state,character_state_annotation
BUMA.0721.00024,1,1 copies
BUMA.0721.00019,1,1 copies
BUMA.0721.00005,0,0 copies
BUMA.0721.00009,0,0 copies
BUMA.0721.00013,1,1 copies
BUMA.0721.00025,1,1 copies
BUMA.0721.00030,0,0 copies
BUMA.0721.00007,1,1 copies
BUMA.0721.00012,0,0 copies
BUMA.0721.00001,0,0 copies
BUMA.0721.00026,0,0 copies
BUMA.0721.00015,1,1 copies
BUMA.0721.00020,1,1 copies
BUMA.0721.00002,0,0 copies
BUMA.0721.00011,0,0 copies
BUMA.0721.00006,1,1 copies
BUMA.0721.00031,1,1 copies
BUMA.0721.00028,1,1 copies
BUMA.0721.00014,1,1 copies
BUMA.0721.00032,1,1 copies
BUMA.0721.00027,0,0 copies
BUMA.0721.00023,0,0 copies
BUMA.0721.00010,0,0 copies
BUMA.0721.00003,1,1 copies
BUMA.0721.00017,1,1 copies
BUMA.0721.00022,1,1 copies
BUMA.0721.00029,0,0 copies
BUMA.0721.00016,0,0 copies
BUMA.0721.00004,0,0 copies
BUMA.0721.00021,1,1 copies
BUMA.0721.00008,1,1 copies
BUMA.0721.00018,1,1 copies
