strain,character_state,character_state_annotation
BUMA.0721.00022,0,0 copies
BUMA.0721.00009,0,0 copies
BUMA.0721.00006,2,2 copies
BUMA.0721.00030,0,0 copies
BUMA.0721.00021,0,0 copies
BUMA.0721.00018,0,0 copies
BUMA.0721.00012,3,3 copies
BUMA.0721.00026,0,0 copies
BUMA.0721.00024,0,0 copies
BUMA.0721.00002,0,0 copies
BUMA.0721.00019,0,0 copies
BUMA.0721.00031,1,1 copies
BUMA.0721.00013,0,0 copies
BUMA.0721.00027,3,3 copies
BUMA.0721.00032,1,1 copies
BUMA.0721.00004,1,1 copies
BUMA.0721.00025,0,0 copies
BUMA.0721.00007,0,0 copies
BUMA.0721.00001,2,2 copies
BUMA.0721.00015,0,0 copies
BUMA.0721.00020,0,0 copies
BUMA.0721.00023,3,3 copies
BUMA.0721.00011,2,2 copies
BUMA.0721.00017,1,1 copies
BUMA.0721.00016,3,3 copies
BUMA.0721.00005,1,1 copies
BUMA.0721.00029,3,3 copies
BUMA.0721.00014,0,0 copies
BUMA.0721.00028,0,0 copies
BUMA.0721.00008,1,1 copies
BUMA.0721.00003,0,0 copies
BUMA.0721.00010,2,2 copies
