block,species,chr,chr_beg,chr_end,orientation
215,BUMA.0521.00012,1,3526037,3533282,+
215,BUMA.0521.00009,1,2409891,2417136,+
215,BUMA.0521.00010,1,3308334,3315579,+
215,BUMA.0521.00015,1,2444863,2452108,+
215,BUMA.0521.00013,1,1913949,1921194,-
215,BUMA.0521.00014,1,2380031,2387276,+
215,BUMA.0521.00002,1,155003,162248,+
215,BUMA.0521.00004,1,1604088,1611333,-
215,BUMA.0521.00007,1,1883096,1890341,+
215,BUMA.0521.00005,1,2861933,2869178,+
215,BUMA.0521.00024,1,1948965,1956210,+
215,BUMA.0521.00030,1,1851786,1859031,+
215,BUMA.0521.00008,1,16762,24007,+
215,BUMA.0521.00027,1,1710463,1717708,+
215,BUMA.0521.00022,1,2444941,2452186,+
215,BUMA.0521.00020,1,2456622,2463867,+
215,BUMA.0521.00021,1,2443622,2450867,+
215,BUMA.0521.00017,1,1131211,1138456,+
215,BUMA.0521.00023,1,2482350,2489595,+
215,BUMA.0521.00001,1,1226341,1233586,+
215,BUMA.0521.00019,1,2509828,2517073,+
215,BUMA.0521.00016,1,2379997,2387242,+
215,BUMA.0521.00025,1,1433828,1441073,+
215,BUMA.0521.00031,1,1433891,1441136,+
215,BUMA.0521.00006,1,2535038,2542283,+
215,BUMA.0521.00029,1,2702127,2709372,-
215,BUMA.0521.00018,1,1433811,1441056,+
215,BUMA.0521.00032,1,2178332,2185577,-
215,BUMA.0521.00026,1,511800,519045,+
215,BUMA.0521.00003,1,2589489,2596734,-
215,BUMA.0521.00028,1,2254840,2262085,+
215,BUMA.0521.00011,1,1661483,1668728,-
214,BUMA.0521.00012,1,3509261,3525984,+
214,BUMA.0521.00009,1,2393115,2409838,+
214,BUMA.0521.00010,1,3289967,3306689,+
214,BUMA.0521.00015,1,2428087,2444810,+
214,BUMA.0521.00013,1,1921225,1937980,-
214,BUMA.0521.00014,1,2363255,2379978,+
214,BUMA.0521.00002,1,138227,154950,+
214,BUMA.0521.00004,1,1611364,1628109,-
214,BUMA.0521.00007,1,1864732,1881455,+
214,BUMA.0521.00005,1,2845157,2861880,+
214,BUMA.0521.00024,1,1932189,1948912,+
214,BUMA.0521.00030,1,1835010,1851733,+
214,BUMA.0521.00008,1,1,16709,+
214,BUMA.0521.00027,1,1693687,1710410,+
214,BUMA.0521.00022,1,2428165,2444888,+
214,BUMA.0521.00020,1,2439846,2456569,+
214,BUMA.0521.00021,1,2426846,2443569,+
214,BUMA.0521.00017,1,1114435,1131158,+
214,BUMA.0521.00023,1,2465574,2482297,+
214,BUMA.0521.00001,1,1209565,1226288,+
214,BUMA.0521.00019,1,2493052,2509775,+
214,BUMA.0521.00016,1,2363221,2379944,+
214,BUMA.0521.00025,1,1417052,1433775,+
214,BUMA.0521.00031,1,1417113,1433838,+
214,BUMA.0521.00006,1,2518262,2534985,+
214,BUMA.0521.00029,1,2709403,2726148,-
214,BUMA.0521.00018,1,1417035,1433758,+
214,BUMA.0521.00032,1,2185608,2202353,-
214,BUMA.0521.00026,1,495024,511747,+
214,BUMA.0521.00003,1,2596765,2613510,-
214,BUMA.0521.00028,1,2238064,2254787,+
214,BUMA.0521.00011,1,1668759,1685504,-
213,BUMA.0521.00012,1,3442051,3508823,+
213,BUMA.0521.00009,1,2325758,2392677,+
213,BUMA.0521.00010,1,3222686,3289529,+
213,BUMA.0521.00015,1,2360742,2427649,+
213,BUMA.0521.00013,1,1938417,2005285,-
213,BUMA.0521.00014,1,2295926,2362817,+
213,BUMA.0521.00002,1,70917,137789,+
213,BUMA.0521.00004,1,1628546,1695366,-
213,BUMA.0521.00007,1,1797534,1864294,+
213,BUMA.0521.00005,1,2777840,2844719,+
213,BUMA.0521.00024,1,1864850,1931751,+
213,BUMA.0521.00030,1,1767773,1834572,+
213,BUMA.0521.00008,1,3464508,3531280,+
213,BUMA.0521.00027,1,1626349,1693249,+
213,BUMA.0521.00022,1,2360845,2427727,+
213,BUMA.0521.00020,1,2372516,2439408,+
213,BUMA.0521.00021,1,2359454,2426408,+
213,BUMA.0521.00017,1,1047102,1113997,+
213,BUMA.0521.00023,1,2398229,2465136,+
213,BUMA.0521.00001,1,1142358,1209127,+
213,BUMA.0521.00019,1,2425704,2492614,+
213,BUMA.0521.00016,1,2295864,2362783,+
213,BUMA.0521.00025,1,1349845,1416614,+
213,BUMA.0521.00031,1,1349906,1416675,+
213,BUMA.0521.00006,1,2451011,2517824,+
213,BUMA.0521.00029,1,2726585,2793355,-
213,BUMA.0521.00018,1,1349828,1416597,+
213,BUMA.0521.00032,1,2202790,2269683,-
213,BUMA.0521.00026,1,427707,494586,+
213,BUMA.0521.00003,1,2613947,2680815,-
213,BUMA.0521.00028,1,2170827,2237626,+
213,BUMA.0521.00011,1,1685941,1752793,-
212,BUMA.0521.00012,1,3412793,3439505,+
212,BUMA.0521.00009,1,2296466,2323196,+
212,BUMA.0521.00010,1,2836102,2862900,-
212,BUMA.0521.00015,1,2331443,2358180,+
212,BUMA.0521.00013,1,2007831,2034643,-
212,BUMA.0521.00014,1,2266635,2293364,+
212,BUMA.0521.00002,1,41604,68371,+
212,BUMA.0521.00004,1,1697912,1724699,-
212,BUMA.0521.00007,1,1410960,1437758,-
212,BUMA.0521.00005,1,2748529,2775278,+
212,BUMA.0521.00024,1,1835558,1862288,+
212,BUMA.0521.00030,1,1738490,1765227,+
212,BUMA.0521.00008,1,3435249,3461946,+
212,BUMA.0521.00027,1,1597057,1623787,+
212,BUMA.0521.00022,1,2331553,2358283,+
212,BUMA.0521.00020,1,2344545,2371275,+
212,BUMA.0521.00021,1,2330148,2356892,+
212,BUMA.0521.00017,1,1017816,1044556,+
212,BUMA.0521.00023,1,2368937,2395667,+
212,BUMA.0521.00001,1,1113057,1139812,+
212,BUMA.0521.00019,1,2396412,2423142,+
212,BUMA.0521.00016,1,2266572,2293302,+
212,BUMA.0521.00025,1,1320544,1347299,+
212,BUMA.0521.00031,1,1320605,1347360,+
212,BUMA.0521.00006,1,2421721,2448465,+
212,BUMA.0521.00029,1,2795901,2822655,-
212,BUMA.0521.00018,1,1320527,1347282,+
212,BUMA.0521.00032,1,2272229,2298967,-
212,BUMA.0521.00026,1,398422,425145,+
212,BUMA.0521.00003,1,2683361,2710127,-
212,BUMA.0521.00028,1,2141544,2168281,+
212,BUMA.0521.00011,1,1755336,1782107,-
211,BUMA.0521.00012,1,3398772,3407706,+
211,BUMA.0521.00009,1,2283683,2291364,+
211,BUMA.0521.00010,1,2867987,2875682,-
211,BUMA.0521.00015,1,2318660,2326341,+
211,BUMA.0521.00013,1,2039745,2047426,-
211,BUMA.0521.00014,1,2253852,2261533,+
211,BUMA.0521.00002,1,28821,36502,+
211,BUMA.0521.00004,1,1729801,1737482,-
211,BUMA.0521.00007,1,1442846,1450540,-
211,BUMA.0521.00005,1,2735755,2743451,+
211,BUMA.0521.00024,1,1822775,1830456,+
211,BUMA.0521.00030,1,1724472,1732163,+
211,BUMA.0521.00008,1,3421226,3430147,+
211,BUMA.0521.00027,1,1584274,1591955,+
211,BUMA.0521.00022,1,2318770,2326451,+
211,BUMA.0521.00020,1,2331762,2339443,+
211,BUMA.0521.00021,1,2318795,2326476,+
211,BUMA.0521.00017,1,1005031,1012712,+
211,BUMA.0521.00023,1,2356154,2363835,+
211,BUMA.0521.00001,1,1100274,1107970,+
211,BUMA.0521.00019,1,2383629,2391310,+
211,BUMA.0521.00016,1,2253789,2261470,+
211,BUMA.0521.00025,1,1307761,1315441,+
211,BUMA.0521.00031,1,1307822,1315502,+
211,BUMA.0521.00006,1,2408943,2416618,+
211,BUMA.0521.00029,1,2827758,2835438,-
211,BUMA.0521.00018,1,1307744,1315424,+
211,BUMA.0521.00032,1,2304071,2311752,-
211,BUMA.0521.00026,1,385639,393320,+
211,BUMA.0521.00003,1,2715229,2722910,-
