strain,character_state,character_state_annotation
YEPE.0221.00040,0,0 copies
YEPE.0221.00026,0,0 copies
YEPE.0221.00034,0,0 copies
YEPE.0221.00036,0,0 copies
YEPE.0221.00001,0,0 copies
YEPE.0221.00032,0,0 copies
YEPE.0221.00009,0,0 copies
YEPE.0221.00030,0,0 copies
YEPE.0221.00023,0,0 copies
YEPE.0221.00050,0,0 copies
YEPE.0221.00055,0,0 copies
YEPE.0221.00020,0,0 copies
YEPE.0221.00031,0,0 copies
YEPE.0221.00043,0,0 copies
YEPE.0221.00053,0,0 copies
YEPE.0221.00041,0,0 copies
YEPE.0221.00044,0,0 copies
YEPE.0221.00018,0,0 copies
YEPE.0221.00045,0,0 copies
YEPE.0221.00038,0,0 copies
YEPE.0221.00037,0,0 copies
YEPE.0221.00025,0,0 copies
YEPE.0221.00027,0,0 copies
YEPE.0221.00052,0,0 copies
YEPE.0221.00051,0,0 copies
YEPE.0221.00004,0,0 copies
YEPE.0221.00057,0,0 copies
YEPE.0221.00039,5,5 copies
YEPE.0221.00007,0,0 copies
YEPE.0221.00011,0,0 copies
YEPE.0221.00046,0,0 copies
YEPE.0221.00047,0,0 copies
YEPE.0221.00029,0,0 copies
YEPE.0221.00035,0,0 copies
YEPE.0221.00006,0,0 copies
YEPE.0221.00015,0,0 copies
YEPE.0221.00013,0,0 copies
YEPE.0221.00012,0,0 copies
YEPE.0221.00019,0,0 copies
YEPE.0221.00022,0,0 copies
YEPE.0221.00054,0,0 copies
YEPE.0221.00021,0,0 copies
YEPE.0221.00042,0,0 copies
YEPE.0221.00033,0,0 copies
YEPE.0221.00017,0,0 copies
YEPE.0221.00016,7,7 copies
YEPE.0221.00049,0,0 copies
YEPE.0221.00002,0,0 copies
YEPE.0221.00008,0,0 copies
YEPE.0221.00058,0,0 copies
YEPE.0221.00048,0,0 copies
YEPE.0221.00010,0,0 copies
YEPE.0221.00028,0,0 copies
YEPE.0221.00024,0,0 copies
YEPE.0221.00056,0,0 copies
YEPE.0221.00014,0,0 copies
YEPE.0221.00003,0,0 copies
YEPE.0221.00005,0,0 copies
