strain,character_state,character_state_annotation
BUMA.0721.00001,1,chromosomes: 1
BUMA.0721.00002,1,chromosomes: 1
BUMA.0721.00003,1,chromosomes: 1
BUMA.0721.00004,1,chromosomes: 1
BUMA.0721.00005,1,chromosomes: 1
BUMA.0721.00006,1,chromosomes: 1
BUMA.0721.00007,1,chromosomes: 1
BUMA.0721.00008,1,chromosomes: 1
BUMA.0721.00009,1,chromosomes: 1
BUMA.0721.00010,1,chromosomes: 1
BUMA.0721.00011,1,chromosomes: 1
BUMA.0721.00012,1,chromosomes: 1
BUMA.0721.00013,1,chromosomes: 1
BUMA.0721.00014,2,"chromosomes: 1, 1, 1"
BUMA.0721.00015,1,chromosomes: 1
BUMA.0721.00016,1,chromosomes: 1
BUMA.0721.00017,1,chromosomes: 1
BUMA.0721.00018,1,chromosomes: 1
BUMA.0721.00019,1,chromosomes: 1
BUMA.0721.00021,1,chromosomes: 1
BUMA.0721.00022,1,chromosomes: 1
BUMA.0721.00023,1,chromosomes: 1
BUMA.0721.00024,1,chromosomes: 1
BUMA.0721.00025,1,chromosomes: 1
BUMA.0721.00026,1,chromosomes: 1
BUMA.0721.00027,1,chromosomes: 1
BUMA.0721.00028,1,chromosomes: 1
BUMA.0721.00029,1,chromosomes: 1
BUMA.0721.00030,1,chromosomes: 1
BUMA.0721.00031,1,chromosomes: 1
BUMA.0721.00032,1,chromosomes: 1
BUMA.0721.00020,0,no copies
