block,species,chr,chr_beg,chr_end,orientation
557,YEPE.0221.00019,1,4525400,4529703,+
557,YEPE.0221.00017,1,3052742,3057029,+
557,YEPE.0221.00018,1,906318,910605,+
557,YEPE.0221.00027,1,434527,438814,+
557,YEPE.0221.00029,1,4050975,4055263,-
557,YEPE.0221.00021,1,31170,35457,+
557,YEPE.0221.00025,1,3199153,3203440,+
557,YEPE.0221.00006,1,1271496,1275783,+
557,YEPE.0221.00005,1,615613,619901,-
557,YEPE.0221.00026,1,1163081,1167368,+
557,YEPE.0221.00004,1,976503,980791,-
557,YEPE.0221.00013,1,3304403,3308690,+
557,YEPE.0221.00016,1,1966752,1971038,+
557,YEPE.0221.00054,1,3051677,3055964,+
557,YEPE.0221.00007,1,3246588,3250875,+
557,YEPE.0221.00046,1,795377,799665,-
557,YEPE.0221.00002,1,707109,711397,-
557,YEPE.0221.00035,1,3190099,3194387,-
557,YEPE.0221.00008,1,1110019,1114307,-
557,YEPE.0221.00024,1,4350229,4354517,-
557,YEPE.0221.00036,1,1243375,1247663,-
557,YEPE.0221.00030,1,1196918,1201206,-
557,YEPE.0221.00051,1,4462229,4466517,-
557,YEPE.0221.00033,1,1736805,1741092,+
557,YEPE.0221.00003,1,3141248,3145535,+
557,YEPE.0221.00032,1,1442313,1446601,-
557,YEPE.0221.00041,1,1405308,1409596,-
557,YEPE.0221.00014,1,2825113,2829400,+
557,YEPE.0221.00009,1,1224359,1228647,-
557,YEPE.0221.00044,1,3526792,3531080,-
557,YEPE.0221.00053,1,3415497,3419784,+
557,YEPE.0221.00047,1,3198036,3202323,+
557,YEPE.0221.00034,1,1117346,1121633,+
557,YEPE.0221.00037,1,2532231,2536519,-
557,YEPE.0221.00057,1,1243071,1247358,+
557,YEPE.0221.00040,1,3320937,3325224,+
557,YEPE.0221.00039,1,2961615,2965901,+
557,YEPE.0221.00049,1,1223108,1227395,+
557,YEPE.0221.00022,1,2628300,2632588,-
557,YEPE.0221.00038,1,4041330,4045617,+
557,YEPE.0221.00028,1,574546,578833,+
557,YEPE.0221.00042,1,176994,181281,+
557,YEPE.0221.00031,1,1272662,1276949,+
557,YEPE.0221.00043,1,2772166,2776453,+
557,YEPE.0221.00050,1,3247082,3251370,-
557,YEPE.0221.00055,1,996032,1000320,-
557,YEPE.0221.00023,1,4512129,4516417,-
557,YEPE.0221.00056,1,4438259,4442546,+
557,YEPE.0221.00052,1,1151788,1156076,-
557,YEPE.0221.00058,1,1970851,1975139,-
557,YEPE.0221.00001,1,3279301,3283588,+
557,YEPE.0221.00045,1,3129836,3134123,+
557,YEPE.0221.00048,1,2836108,2840395,+
557,YEPE.0221.00010,1,2879648,2883935,+
557,YEPE.0221.00011,1,1152548,1156836,-
557,YEPE.0221.00012,1,3530364,3534651,+
557,YEPE.0221.00020,1,4459726,4464013,+
557,YEPE.0221.00015,1,1267034,1271322,-
548,YEPE.0221.00019,1,4477986,4485187,+
548,YEPE.0221.00017,1,3005296,3012517,+
548,YEPE.0221.00018,1,692445,699655,-
548,YEPE.0221.00027,1,387098,394299,+
548,YEPE.0221.00029,1,4095488,4102689,-
548,YEPE.0221.00021,1,4591342,4598543,+
548,YEPE.0221.00025,1,3151124,3158325,+
548,YEPE.0221.00006,1,1224359,1231560,+
548,YEPE.0221.00005,1,621318,628519,-
548,YEPE.0221.00026,1,1706152,1713362,+
548,YEPE.0221.00004,1,1022405,1029606,-
548,YEPE.0221.00013,1,3256417,3263618,+
548,YEPE.0221.00016,1,1919729,1926890,+
548,YEPE.0221.00054,1,3003631,3010832,+
548,YEPE.0221.00007,1,3198559,3205760,+
548,YEPE.0221.00046,1,1006306,1013516,+
548,YEPE.0221.00002,1,752225,759436,-
548,YEPE.0221.00035,1,3086798,3094000,+
548,YEPE.0221.00008,1,1155212,1162413,-
548,YEPE.0221.00024,1,4824,12034,+
548,YEPE.0221.00036,1,1289855,1297049,-
548,YEPE.0221.00030,1,1242051,1249252,-
548,YEPE.0221.00051,1,15705,22906,-
548,YEPE.0221.00033,1,1688742,1695942,+
548,YEPE.0221.00003,1,3093219,3100420,+
548,YEPE.0221.00032,1,1486826,1494047,-
548,YEPE.0221.00041,1,1450458,1457659,-
548,YEPE.0221.00014,1,2774506,2781697,+
548,YEPE.0221.00009,1,1269475,1276666,-
548,YEPE.0221.00044,1,3571944,3579145,-
548,YEPE.0221.00053,1,3367392,3374593,+
548,YEPE.0221.00047,1,3149970,3157171,+
548,YEPE.0221.00034,1,1070195,1077396,+
548,YEPE.0221.00037,1,2743086,2750306,+
548,YEPE.0221.00057,1,1195738,1202949,+
548,YEPE.0221.00040,1,3272528,3279709,+
548,YEPE.0221.00039,1,2914591,2921752,+
548,YEPE.0221.00049,1,1174699,1181881,+
548,YEPE.0221.00022,1,2839227,2846437,+
548,YEPE.0221.00038,1,3826845,3834045,-
548,YEPE.0221.00028,1,527118,534319,+
548,YEPE.0221.00042,1,128975,136166,+
548,YEPE.0221.00031,1,1225235,1232436,+
548,YEPE.0221.00043,1,2558337,2565547,-
548,YEPE.0221.00050,1,2972580,2979790,-
548,YEPE.0221.00055,1,1041197,1048398,-
548,YEPE.0221.00023,1,31702,38903,-
548,YEPE.0221.00056,1,4390187,4397398,+
548,YEPE.0221.00052,1,1196906,1204117,-
548,YEPE.0221.00058,1,2291896,2299106,-
548,YEPE.0221.00001,1,3231238,3238439,+
548,YEPE.0221.00045,1,2915999,2923209,-
548,YEPE.0221.00048,1,2787699,2794880,+
548,YEPE.0221.00010,1,2665774,2672984,-
548,YEPE.0221.00011,1,1197666,1204877,-
548,YEPE.0221.00012,1,3482317,3489518,+
548,YEPE.0221.00020,1,4412280,4419501,+
548,YEPE.0221.00015,1,1312150,1319341,-
547,YEPE.0221.00019,1,4473125,4477984,+
547,YEPE.0221.00017,1,3000435,3005294,+
547,YEPE.0221.00018,1,699656,704501,-
547,YEPE.0221.00027,1,382237,387096,+
547,YEPE.0221.00029,1,4102690,4107550,-
547,YEPE.0221.00021,1,4586510,4591340,+
547,YEPE.0221.00025,1,3146278,3151122,+
547,YEPE.0221.00006,1,1219527,1224357,+
547,YEPE.0221.00005,1,628520,633365,-
547,YEPE.0221.00026,1,1701306,1706150,+
547,YEPE.0221.00004,1,1029607,1034452,-
547,YEPE.0221.00013,1,3251571,3256415,+
547,YEPE.0221.00016,1,1914883,1919727,+
547,YEPE.0221.00054,1,2998785,3003629,+
547,YEPE.0221.00007,1,3193713,3198557,+
547,YEPE.0221.00046,1,1001460,1006304,+
547,YEPE.0221.00002,1,759437,764282,-
547,YEPE.0221.00035,1,3081953,3086796,+
547,YEPE.0221.00008,1,1162414,1167259,-
547,YEPE.0221.00024,1,1,4822,+
547,YEPE.0221.00036,1,1297050,1301895,-
547,YEPE.0221.00030,1,1249253,1254098,-
547,YEPE.0221.00051,1,22907,27752,-
547,YEPE.0221.00033,1,1683896,1688740,+
547,YEPE.0221.00003,1,3088373,3093217,+
547,YEPE.0221.00032,1,1494048,1498908,-
547,YEPE.0221.00041,1,1457660,1462505,-
547,YEPE.0221.00014,1,2769660,2774504,+
547,YEPE.0221.00009,1,1276667,1281512,-
547,YEPE.0221.00044,1,3579146,3583991,-
547,YEPE.0221.00053,1,3362546,3367390,+
547,YEPE.0221.00047,1,3145124,3149968,+
547,YEPE.0221.00034,1,1065363,1070193,+
547,YEPE.0221.00037,1,2738240,2743084,+
547,YEPE.0221.00057,1,1190906,1195736,+
547,YEPE.0221.00040,1,3265713,3270570,+
547,YEPE.0221.00039,1,2909745,2914589,+
547,YEPE.0221.00049,1,1167885,1172745,+
547,YEPE.0221.00022,1,2834381,2839225,+
547,YEPE.0221.00038,1,3834046,3838891,-
547,YEPE.0221.00028,1,522257,527116,+
547,YEPE.0221.00042,1,124129,128973,+
547,YEPE.0221.00031,1,1220374,1225233,+
547,YEPE.0221.00043,1,2565548,2570392,-
547,YEPE.0221.00050,1,2979791,2984637,-
547,YEPE.0221.00055,1,1048399,1053244,-
547,YEPE.0221.00023,1,38904,43764,-
547,YEPE.0221.00056,1,4385341,4390185,+
547,YEPE.0221.00052,1,1204118,1208963,-
547,YEPE.0221.00058,1,2299107,2303952,-
547,YEPE.0221.00001,1,3226392,3231236,+
547,YEPE.0221.00045,1,2923210,2928055,-
547,YEPE.0221.00048,1,2780884,2785741,+
547,YEPE.0221.00010,1,2672985,2677830,-
547,YEPE.0221.00011,1,1204878,1209723,-
547,YEPE.0221.00012,1,3477471,3482315,+
547,YEPE.0221.00020,1,4407419,4412278,+
547,YEPE.0221.00015,1,1319342,1324187,-
546,YEPE.0221.00019,1,4467451,4473123,+
546,YEPE.0221.00017,1,2994761,3000433,+
546,YEPE.0221.00018,1,704502,710175,-
546,YEPE.0221.00027,1,376563,382235,+
546,YEPE.0221.00029,1,4107551,4113224,-
546,YEPE.0221.00021,1,4580836,4586508,+
546,YEPE.0221.00025,1,3140604,3146276,+
546,YEPE.0221.00006,1,1213853,1219525,+
546,YEPE.0221.00005,1,633366,639039,-
546,YEPE.0221.00026,1,1695632,1701304,+
546,YEPE.0221.00004,1,1034453,1040126,-
546,YEPE.0221.00013,1,3245897,3251569,+
546,YEPE.0221.00016,1,1909209,1914881,+
546,YEPE.0221.00054,1,2993111,2998783,+
546,YEPE.0221.00007,1,3188039,3193711,+
546,YEPE.0221.00046,1,995786,1001458,+
546,YEPE.0221.00002,1,764283,769956,-
546,YEPE.0221.00035,1,3076280,3081951,+
546,YEPE.0221.00008,1,1167260,1172933,-
546,YEPE.0221.00024,1,4550641,4556329,+
546,YEPE.0221.00036,1,1301896,1307569,-
546,YEPE.0221.00030,1,1254099,1259772,-
546,YEPE.0221.00051,1,27753,33426,-
546,YEPE.0221.00033,1,1678222,1683894,+
546,YEPE.0221.00003,1,3082699,3088371,+
546,YEPE.0221.00032,1,1498909,1504582,-
546,YEPE.0221.00041,1,1462506,1468179,-
546,YEPE.0221.00014,1,2763995,2769658,+
546,YEPE.0221.00009,1,1281513,1287186,-
546,YEPE.0221.00044,1,3583992,3589665,-
546,YEPE.0221.00053,1,3356872,3362544,+
546,YEPE.0221.00047,1,3139450,3145122,+
546,YEPE.0221.00034,1,1059689,1065361,+
546,YEPE.0221.00037,1,2732566,2738238,+
546,YEPE.0221.00057,1,1185232,1190904,+
546,YEPE.0221.00040,1,3260039,3265711,+
546,YEPE.0221.00039,1,2904071,2909743,+
546,YEPE.0221.00049,1,1162211,1167883,+
546,YEPE.0221.00022,1,2828707,2834379,+
546,YEPE.0221.00038,1,3838892,3844565,-
546,YEPE.0221.00028,1,516583,522255,+
546,YEPE.0221.00042,1,118455,124127,+
546,YEPE.0221.00031,1,1214700,1220372,+
546,YEPE.0221.00043,1,2570393,2576066,-
546,YEPE.0221.00050,1,2984638,2990311,-
546,YEPE.0221.00055,1,1053245,1058918,-
546,YEPE.0221.00023,1,43765,49438,-
546,YEPE.0221.00056,1,4379667,4385339,+
546,YEPE.0221.00052,1,1208964,1214637,-
546,YEPE.0221.00058,1,2303953,2309626,-
546,YEPE.0221.00001,1,3220718,3226390,+
546,YEPE.0221.00045,1,2928056,2933729,-
546,YEPE.0221.00048,1,2775210,2780882,+
546,YEPE.0221.00010,1,2677831,2683504,-
546,YEPE.0221.00011,1,1209724,1215397,-
546,YEPE.0221.00012,1,3471797,3477469,+
546,YEPE.0221.00020,1,4401745,4407417,+
546,YEPE.0221.00015,1,1324188,1329861,-
545,YEPE.0221.00019,1,4464605,4467449,+
545,YEPE.0221.00017,1,2991915,2994759,+
545,YEPE.0221.00018,1,710176,713020,-
545,YEPE.0221.00027,1,373717,376561,+
545,YEPE.0221.00029,1,4113225,4116069,-
545,YEPE.0221.00021,1,4577990,4580834,+
545,YEPE.0221.00025,1,3137758,3140602,+
545,YEPE.0221.00006,1,1211007,1213851,+
545,YEPE.0221.00005,1,639040,641884,-
545,YEPE.0221.00026,1,1692786,1695630,+
545,YEPE.0221.00004,1,1040127,1042971,-
545,YEPE.0221.00013,1,3243051,3245895,+
545,YEPE.0221.00016,1,1906344,1909207,+
545,YEPE.0221.00054,1,2990265,2993109,+
545,YEPE.0221.00007,1,3185193,3188037,+
545,YEPE.0221.00046,1,992940,995784,+
545,YEPE.0221.00002,1,769957,772801,-
545,YEPE.0221.00035,1,3073433,3076278,+
545,YEPE.0221.00008,1,1172934,1175778,-
545,YEPE.0221.00024,1,4547795,4550639,+
545,YEPE.0221.00036,1,1307570,1310414,-
545,YEPE.0221.00030,1,1259773,1262617,-
545,YEPE.0221.00051,1,33427,36271,-
545,YEPE.0221.00033,1,1675376,1678220,+
545,YEPE.0221.00003,1,3079853,3082697,+
545,YEPE.0221.00032,1,1504583,1507427,-
545,YEPE.0221.00041,1,1468180,1471024,-
545,YEPE.0221.00014,1,766785,769644,-
545,YEPE.0221.00009,1,1287187,1290031,-
545,YEPE.0221.00044,1,3589666,3592510,-
545,YEPE.0221.00053,1,3354026,3356870,+
545,YEPE.0221.00047,1,3136604,3139448,+
545,YEPE.0221.00034,1,1056843,1059687,+
545,YEPE.0221.00037,1,2729720,2732564,+
545,YEPE.0221.00057,1,1182386,1185230,+
545,YEPE.0221.00040,1,3257193,3260037,+
545,YEPE.0221.00039,1,2901206,2904069,+
545,YEPE.0221.00049,1,1159365,1162209,+
545,YEPE.0221.00022,1,2825861,2828705,+
545,YEPE.0221.00038,1,3844566,3847410,-
545,YEPE.0221.00028,1,513737,516581,+
545,YEPE.0221.00042,1,115609,118453,+
545,YEPE.0221.00031,1,1211854,1214698,+
545,YEPE.0221.00043,1,2576067,2578911,-
545,YEPE.0221.00050,1,2990312,2993156,-
545,YEPE.0221.00055,1,1058919,1061763,-
545,YEPE.0221.00023,1,49439,52283,-
545,YEPE.0221.00056,1,4376821,4379665,+
545,YEPE.0221.00052,1,1214638,1217482,-
545,YEPE.0221.00058,1,2309627,2312471,-
545,YEPE.0221.00001,1,3217872,3220716,+
545,YEPE.0221.00045,1,2933730,2936574,-
545,YEPE.0221.00048,1,2772364,2775208,+
545,YEPE.0221.00010,1,2683505,2686349,-
545,YEPE.0221.00011,1,1215398,1218242,-
545,YEPE.0221.00012,1,3468951,3471795,+
545,YEPE.0221.00020,1,4398899,4401743,+
545,YEPE.0221.00015,1,1329862,1332706,-
544,YEPE.0221.00019,1,4455226,4464604,+
544,YEPE.0221.00017,1,2982536,2991914,+
544,YEPE.0221.00018,1,713022,722401,-
544,YEPE.0221.00027,1,364338,373716,+
544,YEPE.0221.00029,1,4116071,4125450,-
544,YEPE.0221.00021,1,4568611,4577989,+
544,YEPE.0221.00025,1,3128379,3137757,+
544,YEPE.0221.00006,1,1201628,1211006,+
544,YEPE.0221.00005,1,641886,651265,-
544,YEPE.0221.00026,1,1683407,1692785,+
544,YEPE.0221.00004,1,1042973,1052352,-
544,YEPE.0221.00013,1,3233672,3243050,+
544,YEPE.0221.00016,1,1896269,1905635,+
544,YEPE.0221.00054,1,2980886,2990264,+
544,YEPE.0221.00007,1,3175814,3185192,+
544,YEPE.0221.00046,1,983561,992939,+
544,YEPE.0221.00002,1,772803,782182,-
544,YEPE.0221.00035,1,3064054,3073432,+
544,YEPE.0221.00008,1,1175780,1185159,-
544,YEPE.0221.00024,1,4538416,4547794,+
544,YEPE.0221.00036,1,1310416,1319795,-
544,YEPE.0221.00030,1,1262619,1271998,-
544,YEPE.0221.00051,1,36273,45652,-
544,YEPE.0221.00033,1,1665997,1675375,+
544,YEPE.0221.00003,1,3070474,3079852,+
544,YEPE.0221.00032,1,1507429,1516808,-
544,YEPE.0221.00041,1,1471026,1480405,-
544,YEPE.0221.00014,1,769646,779025,-
544,YEPE.0221.00009,1,1290033,1299412,-
544,YEPE.0221.00044,1,3592512,3601891,-
544,YEPE.0221.00053,1,3344647,3354025,+
544,YEPE.0221.00047,1,3127225,3136603,+
544,YEPE.0221.00034,1,1047464,1056842,+
544,YEPE.0221.00037,1,2720341,2729719,+
544,YEPE.0221.00057,1,1173007,1182385,+
544,YEPE.0221.00040,1,3247814,3257192,+
544,YEPE.0221.00039,1,2891131,2900497,+
544,YEPE.0221.00049,1,1149986,1159364,+
544,YEPE.0221.00022,1,2816482,2825860,+
544,YEPE.0221.00038,1,3847412,3856791,-
544,YEPE.0221.00028,1,504358,513736,+
544,YEPE.0221.00042,1,106230,115608,+
