block,species,chr,chr_beg,chr_end,orientation
128,CP009010,1,5067771,5124810,+
128,CP009001,1,5066473,5123512,+
128,CP009016,1,5068087,5125126,+
128,CP009019,1,5068085,5125124,+
128,CP003778,1,5264461,5321499,+
128,CP009022,1,5118447,5175486,+
128,CM007619,1,2076552,2133590,-
128,CP009013,1,5067751,5124790,+
128,CM007622,1,2935593,2992520,+
128,LN590509,1,4917480,4974519,+
128,CP009025,1,5118511,5175550,+
128,CP009028,1,5118513,5175552,+
128,CP009007,1,5118512,5175551,+
128,CP009034,1,5264109,5321148,+
128,CP011827,1,5067689,5124728,+
128,CP009031,1,5264109,5321148,+
128,CP018854,1,255680,312717,+
128,AE008923,1,5118515,5175554,+
128,CP018847,1,353782,410820,-
128,CP018858,1,3649899,3706936,-
128,CP009040,1,5264032,5321071,+
128,CP009004,1,5067807,5124846,+
128,CP018850,1,2925476,2982514,+
128,CP008995,1,5118519,5175558,+
128,CP009037,1,5264102,5321141,+
128,LN606820,1,5070863,5127902,+
128,CP008998,1,5067792,5124831,+
128,CP020889,1,2129744,2186842,+
128,CP023285,1,45927,102965,+
128,CP020882,1,538486,595584,-
128,CP008989,1,5066625,5123664,+
128,CP020885,1,4478445,4535483,+
128,CP008992,1,5066771,5123810,+
128,CP006857,1,5118506,5175545,+
127,CP009010,1,5060090,5066095,+
127,CP009001,1,5058792,5064797,+
127,CP009016,1,5060406,5066411,+
127,CP009019,1,5060404,5066409,+
127,CP003778,1,5256780,5262785,+
127,CP009022,1,5110766,5116771,+
127,CM007619,1,2133905,2139912,-
127,CP009013,1,5060070,5066075,+
127,CM007622,1,2929272,2935278,+
127,LN590509,1,182625,188644,-
127,CP009025,1,5110830,5116835,+
127,CP009028,1,5110832,5116837,+
127,CP009007,1,5110831,5116836,+
127,CP009034,1,5256428,5262433,+
127,CP011827,1,5060002,5066019,+
127,CP009031,1,5256428,5262433,+
127,CP018854,1,249359,255365,+
127,AE008923,1,5110834,5116839,+
127,CP018847,1,411135,417142,-
127,CP018858,1,3707251,3713258,-
127,CP009040,1,5256351,5262356,+
127,CP009004,1,5060126,5066131,+
127,CP018850,1,2917795,2923800,+
127,CP008995,1,5110838,5116843,+
127,CP009037,1,5256421,5262426,+
127,LN606820,1,5063182,5069201,+
127,CP008998,1,5060113,5066118,+
127,CP020889,1,2123423,2129429,+
127,CP023285,1,39606,45612,+
127,CP020882,1,595899,601906,-
127,CP008989,1,5058944,5064949,+
127,CP020885,1,4469244,4475263,+
127,CP008992,1,5059090,5065095,+
127,CP006857,1,5110825,5116830,+
126,CP009010,1,5020511,5056763,+
126,CP009001,1,5019206,5055465,+
126,CP009016,1,5020820,5057079,+
126,CP009019,1,5020818,5057077,+
126,CP003778,1,5217183,5253451,+
126,CP009022,1,5071179,5107439,+
126,CM007619,1,2143216,2179475,-
126,CP009013,1,5020493,5056745,+
126,CM007622,1,2889709,2925968,+
126,LN590509,1,4879961,4916312,+
126,CP009025,1,5071243,5107503,+
126,CP009028,1,5071245,5107505,+
126,CP009007,1,5071244,5107504,+
126,CP009034,1,5216830,5253099,+
126,CP011827,1,5020422,5056675,+
126,CP009031,1,5216830,5253099,+
126,CP018854,1,208406,244672,+
126,AE008923,1,5071247,5107507,+
126,CP018847,1,421829,458087,-
126,CP018858,1,3717945,3754203,-
126,CP009040,1,5216753,5253022,+
126,CP009004,1,5020540,5056799,+
126,CP018850,1,2878209,2914468,+
126,CP008995,1,5071251,5107511,+
126,CP009037,1,5216823,5253092,+
126,LN606820,1,5025868,5062181,+
126,CP008998,1,5020527,5056786,+
126,CP020889,1,2083172,2119460,+
126,CP023285,1,19,36279,+
126,CP020882,1,605869,642157,-
126,CP008989,1,5019452,5055711,+
126,CP020885,1,4428509,4464580,+
126,CP008992,1,5019598,5055857,+
126,CP006857,1,5071238,5107498,+
125,CP009010,1,5010286,5014893,+
125,CP009001,1,5008981,5013588,+
125,CP009016,1,5010595,5015202,+
125,CP009019,1,5010593,5015200,+
125,CP003778,1,461140,465763,-
125,CP009022,1,5060954,5065561,+
