block,species,chr,chr_beg,chr_end,orientation
113,CP009010,1,5067771,5124810,+
113,CP009001,1,5066473,5123512,+
113,CP009016,1,5068087,5125126,+
113,CP009019,1,5068085,5125124,+
113,CP003778,1,5264461,5321499,+
113,CP009022,1,5118447,5175486,+
113,CM007619,1,2076552,2133590,-
113,CP009013,1,5067751,5124790,+
113,CM007622,1,2935593,2992520,+
113,LN590509,1,4917480,4974519,+
113,CP009025,1,5118511,5175550,+
113,CP009028,1,5118513,5175552,+
113,CP009007,1,5118512,5175551,+
113,CP009034,1,5264109,5321148,+
113,CP011827,1,5067689,5124728,+
113,CP009031,1,5264109,5321148,+
113,CP018854,1,255680,312717,+
113,AE008923,1,5118515,5175554,+
113,CP018847,1,353782,410820,-
113,CP018858,1,3649899,3706936,-
113,CP009040,1,5264032,5321071,+
113,CP009004,1,5067807,5124846,+
113,CP018850,1,2925476,2982514,+
113,CP008995,1,5118519,5175558,+
113,CP009037,1,5264102,5321141,+
113,LN606820,1,5070863,5127902,+
113,CP008998,1,5067792,5124831,+
113,CP020889,1,2129744,2186842,+
113,CP023285,1,45927,102965,+
113,CP020882,1,538486,595584,-
113,CP008989,1,5066625,5123664,+
113,CP020885,1,4478445,4535483,+
113,CP008992,1,5066771,5123810,+
113,CP006857,1,5118506,5175545,+
112,CP009010,1,5060090,5066095,+
112,CP009001,1,5058792,5064797,+
112,CP009016,1,5060406,5066411,+
112,CP009019,1,5060404,5066409,+
112,CP003778,1,5256780,5262785,+
112,CP009022,1,5110766,5116771,+
112,CM007619,1,2133905,2139912,-
112,CP009013,1,5060070,5066075,+
112,CM007622,1,2929272,2935278,+
112,LN590509,1,182625,188644,-
112,CP009025,1,5110830,5116835,+
112,CP009028,1,5110832,5116837,+
112,CP009007,1,5110831,5116836,+
112,CP009034,1,5256428,5262433,+
112,CP011827,1,5060002,5066019,+
112,CP009031,1,5256428,5262433,+
112,CP018854,1,249359,255365,+
112,AE008923,1,5110834,5116839,+
112,CP018847,1,411135,417142,-
112,CP018858,1,3707251,3713258,-
112,CP009040,1,5256351,5262356,+
112,CP009004,1,5060126,5066131,+
112,CP018850,1,2917795,2923800,+
112,CP008995,1,5110838,5116843,+
112,CP009037,1,5256421,5262426,+
112,LN606820,1,5063182,5069201,+
112,CP008998,1,5060113,5066118,+
112,CP020889,1,2123423,2129429,+
112,CP023285,1,39606,45612,+
112,CP020882,1,595899,601906,-
112,CP008989,1,5058944,5064949,+
112,CP020885,1,4469244,4475263,+
112,CP008992,1,5059090,5065095,+
112,CP006857,1,5110825,5116830,+
111,CP009010,1,5020511,5056763,+
111,CP009001,1,5019206,5055465,+
111,CP009016,1,5020820,5057079,+
111,CP009019,1,5020818,5057077,+
111,CP003778,1,5217183,5253451,+
111,CP009022,1,5071179,5107439,+
111,CM007619,1,2143216,2179475,-
111,CP009013,1,5020493,5056745,+
111,CM007622,1,2889709,2925968,+
111,LN590509,1,4879961,4916312,+
111,CP009025,1,5071243,5107503,+
111,CP009028,1,5071245,5107505,+
111,CP009007,1,5071244,5107504,+
111,CP009034,1,5216830,5253099,+
111,CP011827,1,5020422,5056675,+
111,CP009031,1,5216830,5253099,+
111,CP018854,1,208406,244672,+
111,AE008923,1,5071247,5107507,+
111,CP018847,1,421829,458087,-
111,CP018858,1,3717945,3754203,-
111,CP009040,1,5216753,5253022,+
111,CP009004,1,5020540,5056799,+
111,CP018850,1,2878209,2914468,+
111,CP008995,1,5071251,5107511,+
111,CP009037,1,5216823,5253092,+
111,LN606820,1,5025868,5062181,+
111,CP008998,1,5020527,5056786,+
111,CP020889,1,2083172,2119460,+
111,CP023285,1,19,36279,+
111,CP020882,1,605869,642157,-
111,CP008989,1,5019452,5055711,+
111,CP020885,1,4428509,4464580,+
111,CP008992,1,5019598,5055857,+
111,CP006857,1,5071238,5107498,+
110,CP009010,1,4982665,5009568,+
110,CP009001,1,4981360,5008263,+
110,CP009016,1,4982974,5009877,+
110,CP009019,1,4982972,5009875,+
110,CP003778,1,466481,493384,-
110,CP009022,1,5033333,5060236,+
110,CM007619,1,2190418,2217321,-
110,CP009013,1,4982647,5009550,+
110,CM007622,1,2851864,2878766,+
110,LN590509,1,4842000,4869004,+
110,CP009025,1,5033397,5060300,+
110,CP009028,1,5033399,5060302,+
110,CP009007,1,5033398,5060301,+
110,CP009034,1,466482,493384,-
110,CP011827,1,4982576,5009479,+
110,CP009031,1,466484,493386,-
110,CP018854,1,170560,197463,+
110,AE008923,1,5033401,5060304,+
110,CP018847,1,469030,495933,-
110,CP018858,1,3765146,3792049,-
110,CP009040,1,466433,493335,-
110,CP009004,1,4982694,5009597,+
110,CP018850,1,2840363,2867266,+
110,CP008995,1,5033405,5060308,+
110,CP009037,1,466483,493385,-
110,LN606820,1,4988022,5014925,+
110,CP008998,1,4982681,5009584,+
110,CP020889,1,2663263,2690156,-
110,CP023285,1,5116646,5143549,+
110,CP020882,1,35168,62061,+
110,CP008989,1,4981606,5008509,+
110,CP020885,1,4389128,4416031,+
110,CP008992,1,4981752,5008655,+
110,CP006857,1,5033392,5060295,+
