strain,character_state,character_state_annotation
BUMA.0721.00002,1,1 copies
BUMA.0721.00017,3,3 copies
BUMA.0721.00022,3,3 copies
BUMA.0721.00005,0,0 copies
BUMA.0721.00009,0,0 copies
BUMA.0721.00031,2,2 copies
BUMA.0721.00007,1,1 copies
BUMA.0721.00021,3,3 copies
BUMA.0721.00008,3,3 copies
BUMA.0721.00018,3,3 copies
BUMA.0721.00024,3,3 copies
BUMA.0721.00019,3,3 copies
BUMA.0721.00006,1,1 copies
BUMA.0721.00013,3,3 copies
BUMA.0721.00027,3,3 copies
BUMA.0721.00025,3,3 copies
BUMA.0721.00032,1,1 copies
BUMA.0721.00030,2,2 copies
BUMA.0721.00001,2,2 copies
BUMA.0721.00026,2,2 copies
BUMA.0721.00015,3,3 copies
BUMA.0721.00023,3,3 copies
BUMA.0721.00020,3,3 copies
BUMA.0721.00011,2,2 copies
BUMA.0721.00016,3,3 copies
BUMA.0721.00029,3,3 copies
BUMA.0721.00028,0,0 copies
BUMA.0721.00014,3,3 copies
BUMA.0721.00004,0,0 copies
BUMA.0721.00012,1,1 copies
BUMA.0721.00003,0,0 copies
BUMA.0721.00010,2,2 copies
