strain,character_state,character_state_annotation
YEPE.0221.00053,4,4 copies
YEPE.0221.00048,3,3 copies
YEPE.0221.00032,1,1 copies
YEPE.0221.00035,3,3 copies
YEPE.0221.00029,2,2 copies
YEPE.0221.00038,3,3 copies
YEPE.0221.00018,4,4 copies
YEPE.0221.00046,3,3 copies
YEPE.0221.00037,2,2 copies
YEPE.0221.00050,2,2 copies
YEPE.0221.00054,1,1 copies
YEPE.0221.00056,3,3 copies
YEPE.0221.00006,4,4 copies
YEPE.0221.00031,0,0 copies
YEPE.0221.00049,1,1 copies
YEPE.0221.00007,3,3 copies
YEPE.0221.00044,0,0 copies
YEPE.0221.00045,4,4 copies
YEPE.0221.00058,2,2 copies
YEPE.0221.00047,0,0 copies
YEPE.0221.00025,2,2 copies
YEPE.0221.00030,1,1 copies
YEPE.0221.00005,0,0 copies
YEPE.0221.00002,4,4 copies
YEPE.0221.00057,3,3 copies
YEPE.0221.00001,2,2 copies
YEPE.0221.00010,3,3 copies
YEPE.0221.00036,3,3 copies
YEPE.0221.00034,2,2 copies
YEPE.0221.00017,1,1 copies
YEPE.0221.00012,2,2 copies
YEPE.0221.00020,0,0 copies
YEPE.0221.00008,3,3 copies
YEPE.0221.00028,0,0 copies
YEPE.0221.00033,1,1 copies
YEPE.0221.00026,3,3 copies
YEPE.0221.00021,3,3 copies
YEPE.0221.00027,2,2 copies
YEPE.0221.00019,2,2 copies
YEPE.0221.00055,2,2 copies
YEPE.0221.00009,3,3 copies
YEPE.0221.00024,2,2 copies
YEPE.0221.00014,7,7 copies
YEPE.0221.00003,1,1 copies
YEPE.0221.00051,1,1 copies
YEPE.0221.00015,3,3 copies
YEPE.0221.00043,3,3 copies
YEPE.0221.00016,3,3 copies
YEPE.0221.00042,2,2 copies
YEPE.0221.00013,3,3 copies
YEPE.0221.00023,2,2 copies
YEPE.0221.00040,2,2 copies
YEPE.0221.00011,1,1 copies
YEPE.0221.00039,1,1 copies
YEPE.0221.00004,4,4 copies
YEPE.0221.00022,4,4 copies
YEPE.0221.00052,2,2 copies
YEPE.0221.00041,2,2 copies
