strain,character_state,character_state_annotation
YEPE.0221.00043,3,3 copies
YEPE.0221.00004,1,1 copies
YEPE.0221.00010,3,3 copies
YEPE.0221.00026,1,1 copies
YEPE.0221.00016,1,1 copies
YEPE.0221.00056,2,2 copies
YEPE.0221.00030,2,2 copies
YEPE.0221.00011,3,3 copies
YEPE.0221.00052,3,3 copies
YEPE.0221.00029,0,0 copies
YEPE.0221.00028,0,0 copies
YEPE.0221.00049,0,0 copies
YEPE.0221.00006,3,3 copies
YEPE.0221.00033,0,0 copies
YEPE.0221.00019,1,1 copies
YEPE.0221.00046,2,2 copies
YEPE.0221.00024,3,3 copies
YEPE.0221.00051,2,2 copies
YEPE.0221.00014,1,1 copies
YEPE.0221.00022,2,2 copies
YEPE.0221.00055,2,2 copies
YEPE.0221.00002,2,2 copies
YEPE.0221.00031,0,0 copies
YEPE.0221.00037,2,2 copies
YEPE.0221.00045,2,2 copies
YEPE.0221.00017,1,1 copies
YEPE.0221.00008,2,2 copies
YEPE.0221.00041,2,2 copies
YEPE.0221.00018,1,1 copies
YEPE.0221.00003,4,4 copies
YEPE.0221.00047,2,2 copies
YEPE.0221.00053,2,2 copies
YEPE.0221.00007,3,3 copies
YEPE.0221.00021,2,2 copies
YEPE.0221.00009,2,2 copies
YEPE.0221.00039,1,1 copies
YEPE.0221.00023,1,1 copies
YEPE.0221.00020,1,1 copies
YEPE.0221.00034,1,1 copies
YEPE.0221.00012,2,2 copies
YEPE.0221.00038,1,1 copies
YEPE.0221.00044,2,2 copies
YEPE.0221.00015,3,3 copies
YEPE.0221.00036,3,3 copies
YEPE.0221.00048,4,4 copies
YEPE.0221.00042,3,3 copies
YEPE.0221.00050,2,2 copies
YEPE.0221.00032,0,0 copies
YEPE.0221.00005,1,1 copies
YEPE.0221.00025,2,2 copies
YEPE.0221.00013,2,2 copies
YEPE.0221.00054,3,3 copies
YEPE.0221.00058,3,3 copies
YEPE.0221.00040,3,3 copies
YEPE.0221.00001,2,2 copies
YEPE.0221.00027,0,0 copies
YEPE.0221.00035,2,2 copies
YEPE.0221.00057,2,2 copies
