strain,character_state,character_state_annotation
BUMA.0521.00001,0,0 copies
BUMA.0521.00013,0,0 copies
BUMA.0521.00009,3,3 copies
BUMA.0521.00010,1,1 copies
BUMA.0521.00011,2,2 copies
BUMA.0521.00026,2,2 copies
BUMA.0521.00012,0,0 copies
BUMA.0521.00028,0,0 copies
BUMA.0521.00008,1,1 copies
BUMA.0521.00018,0,0 copies
BUMA.0521.00016,3,3 copies
BUMA.0521.00021,3,3 copies
BUMA.0521.00014,3,3 copies
BUMA.0521.00025,0,0 copies
BUMA.0521.00005,3,3 copies
BUMA.0521.00023,3,3 copies
BUMA.0521.00017,5,5 copies
BUMA.0521.00007,0,0 copies
BUMA.0521.00019,3,3 copies
BUMA.0521.00032,2,2 copies
BUMA.0521.00015,3,3 copies
BUMA.0521.00030,0,0 copies
BUMA.0521.00031,0,0 copies
BUMA.0521.00022,3,3 copies
BUMA.0521.00029,0,0 copies
BUMA.0521.00020,3,3 copies
BUMA.0521.00024,3,3 copies
BUMA.0521.00002,0,0 copies
BUMA.0521.00006,0,0 copies
BUMA.0521.00004,1,1 copies
BUMA.0521.00003,0,0 copies
BUMA.0521.00027,3,3 copies
