strain,character_state,character_state_annotation
BUMA.0521.00032,4,4 copies
BUMA.0521.00002,4,4 copies
BUMA.0521.00014,4,4 copies
BUMA.0521.00003,3,3 copies
BUMA.0521.00017,4,4 copies
BUMA.0521.00022,4,4 copies
BUMA.0521.00008,3,3 copies
BUMA.0521.00004,4,4 copies
BUMA.0521.00030,5,5 copies
BUMA.0521.00009,4,4 copies
BUMA.0521.00010,4,4 copies
BUMA.0521.00018,4,4 copies
BUMA.0521.00023,4,4 copies
BUMA.0521.00013,4,4 copies
BUMA.0521.00025,4,4 copies
BUMA.0521.00021,4,4 copies
BUMA.0521.00024,4,4 copies
BUMA.0521.00019,4,4 copies
BUMA.0521.00005,4,4 copies
BUMA.0521.00029,4,4 copies
BUMA.0521.00020,4,4 copies
BUMA.0521.00012,3,3 copies
BUMA.0521.00026,3,3 copies
BUMA.0521.00015,4,4 copies
BUMA.0521.00028,5,5 copies
BUMA.0521.00007,4,4 copies
BUMA.0521.00006,4,4 copies
BUMA.0521.00011,4,4 copies
BUMA.0521.00031,4,4 copies
BUMA.0521.00001,4,4 copies
BUMA.0521.00016,4,4 copies
BUMA.0521.00027,4,4 copies
