block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
366,0,6.6462397511999995,2,38,0.3607305936073059,False
359,1,6.006508875699998,2,45,0.3789954337899543,False
363,0,5.9340925894,2,36,0.4018264840182648,False
362,0,5.873760900999999,2,35,0.410958904109589,False
365,0,5.851698207400002,2,36,0.410958904109589,False
324,2,4.646741519299999,2,35,0.3515981735159817,False
322,2,4.646741519299999,2,35,0.3515981735159817,False
321,2,4.646741519299999,2,35,0.3515981735159817,False
320,2,4.639648683299999,2,35,0.3515981735159817,False
364,0,4.563914327400004,2,32,0.365296803652968,False
139,3,4.419905111400003,2,39,0.5205479452054794,False
311,4,4.219142056399998,2,32,0.3881278538812785,False
307,5,4.0130652656000025,2,36,0.4337899543378995,False
306,5,4.0130652656000025,2,36,0.4337899543378995,False
304,5,4.0130652656000025,2,36,0.4337899543378995,False
305,5,3.9644240156000023,2,36,0.4383561643835616,False
323,2,3.8941209667999996,2,32,0.365296803652968,False
309,6,3.862512104200003,2,31,0.3059360730593607,False
303,5,3.4590146248000013,2,34,0.3607305936073059,False
135,7,3.3746777278000013,2,29,0.3835616438356164,False
136,7,3.3009818946000014,2,33,0.5068493150684932,False
367,8,3.298550842100001,2,25,0.1643835616438356,False
343,9,3.2188392422999983,2,25,0.1415525114155251,False
302,5,3.1944552617000013,2,33,0.3561643835616438,False
134,7,3.1220115465,2,28,0.3789954337899543,False
406,9,3.012136702899998,1,22,0.1324200913242009,False
408,9,2.7190205899999995,1,21,0.1278538812785388,False
407,9,2.7190205899999995,1,21,0.1278538812785388,False
318,10,2.3911270943999994,2,25,0.2420091324200913,False
285,11,2.3309165592,2,26,0.2420091324200913,False
86,12,2.3210455465999997,10,63,4.219178082191781,False
319,13,2.247880590199999,2,22,0.3059360730593607,False
445,14,2.1798968339000004,1,18,0.1643835616438356,False
138,15,2.1626040118000005,2,23,0.2922374429223744,False
411,9,2.1531345060000002,1,19,0.1095890410958904,False
410,9,2.1531345060000002,1,19,0.1095890410958904,False
4,16,1.9401593134000001,4,28,5.917808219178082,False
3,16,1.9401593134000001,4,28,5.917808219178082,False
421,13,1.7485545857999996,2,20,0.2465753424657534,False
21,17,1.7076839879999994,2,22,0.6757990867579908,False
133,18,1.4500889020000003,2,19,0.273972602739726,False
266,19,1.4477365640000002,2,19,0.6529680365296804,False
327,20,1.3954953083999995,3,26,0.9634703196347032,False
400,21,1.3771720663999993,1,15,0.1324200913242009,False
399,21,1.3771720663999993,1,15,0.1324200913242009,False
398,21,1.3771720663999993,1,15,0.1324200913242009,False
372,22,1.3026489150000002,1,14,0.1232876712328767,False
357,23,1.2790765885000002,2,16,0.1141552511415525,False
369,22,1.274212195,1,14,0.1232876712328767,False
171,24,1.2694340050000004,2,24,0.6484018264840182,False
170,24,1.2694340050000004,2,24,0.6484018264840182,False
9,25,1.117310062,2,18,0.3698630136986301,False
132,18,1.1079908365,2,20,0.2465753424657534,False
137,26,1.0571114268000004,2,17,0.3789954337899543,False
339,27,1.009504879,2,19,0.4794520547945205,False
328,28,0.9962570104000001,1,13,0.1735159817351598,False
163,29,0.932134115,2,17,0.4611872146118721,False
418,23,0.9302515419999999,2,17,0.1187214611872146,False
447,22,0.9295296156000002,1,12,0.1004566210045662,False
326,30,0.8688848432999996,1,12,0.1141552511415525,False
313,31,0.8605594292000002,2,18,0.2191780821917808,False
338,27,0.857967506,2,18,0.4611872146118721,False
358,32,0.8560098806000002,2,15,0.1780821917808219,False
315,31,0.8352916003000002,2,16,0.2557077625570776,False
314,31,0.8352916003000002,2,16,0.2557077625570776,False
22,33,0.8227971210000001,2,18,0.4429223744292237,False
325,34,0.8190277489999999,1,11,0.1872146118721461,False
316,31,0.8169989379000001,2,15,0.2648401826484018,False
353,35,0.81268351,2,17,0.2420091324200913,False
20,36,0.81268351,2,17,0.7579908675799086,False
90,37,0.8118211999999998,2,16,0.6027397260273972,False
337,38,0.809930595,1,12,0.2237442922374429,False
336,38,0.809930595,1,12,0.2237442922374429,False
386,39,0.8032865097999998,1,12,0.1004566210045662,False
385,39,0.8032865097999998,1,12,0.1004566210045662,False
355,40,0.7796798840000002,1,11,0.0867579908675799,False
312,31,0.7487213609000001,2,17,0.2146118721461187,False
464,21,0.7188793776,1,11,0.0684931506849315,False
131,18,0.6783895902999998,2,15,0.2328767123287671,False
361,41,0.663584607,2,15,0.3926940639269406,False
49,42,0.661923766,2,15,0.3972602739726027,False
