strain,character_state,character_state_annotation
YEPE.0221.00058,3,3 copies
YEPE.0221.00048,3,3 copies
YEPE.0221.00051,3,3 copies
YEPE.0221.00035,3,3 copies
YEPE.0221.00025,3,3 copies
YEPE.0221.00003,3,3 copies
YEPE.0221.00038,3,3 copies
YEPE.0221.00046,3,3 copies
YEPE.0221.00034,3,3 copies
YEPE.0221.00039,0,0 copies
YEPE.0221.00004,3,3 copies
YEPE.0221.00011,3,3 copies
YEPE.0221.00012,3,3 copies
YEPE.0221.00001,3,3 copies
YEPE.0221.00022,3,3 copies
YEPE.0221.00056,3,3 copies
YEPE.0221.00027,0,0 copies
YEPE.0221.00031,0,0 copies
YEPE.0221.00019,0,0 copies
YEPE.0221.00024,3,3 copies
YEPE.0221.00007,3,3 copies
YEPE.0221.00055,3,3 copies
YEPE.0221.00044,3,3 copies
YEPE.0221.00032,0,0 copies
YEPE.0221.00053,3,3 copies
YEPE.0221.00047,3,3 copies
YEPE.0221.00005,0,0 copies
YEPE.0221.00023,0,0 copies
YEPE.0221.00042,3,3 copies
YEPE.0221.00036,0,0 copies
YEPE.0221.00018,3,3 copies
YEPE.0221.00057,3,3 copies
YEPE.0221.00010,3,3 copies
YEPE.0221.00040,3,3 copies
YEPE.0221.00006,3,3 copies
YEPE.0221.00054,3,3 copies
YEPE.0221.00020,0,0 copies
YEPE.0221.00008,3,3 copies
YEPE.0221.00052,3,3 copies
YEPE.0221.00028,0,0 copies
YEPE.0221.00026,3,3 copies
YEPE.0221.00021,3,3 copies
YEPE.0221.00049,3,3 copies
YEPE.0221.00041,3,3 copies
YEPE.0221.00045,3,3 copies
YEPE.0221.00009,3,3 copies
YEPE.0221.00015,3,3 copies
YEPE.0221.00016,0,0 copies
YEPE.0221.00029,0,0 copies
YEPE.0221.00030,3,3 copies
YEPE.0221.00043,3,3 copies
YEPE.0221.00013,3,3 copies
YEPE.0221.00002,3,3 copies
YEPE.0221.00017,0,0 copies
YEPE.0221.00037,3,3 copies
YEPE.0221.00050,3,3 copies
YEPE.0221.00033,3,3 copies
YEPE.0221.00014,3,3 copies
