block,species,chr,chr_beg,chr_end,orientation
714,PSAE.0521.00155,1,4962506,4969093,+
714,PSAE.0521.00284,1,2408173,2414757,-
713,PSAE.0521.00155,1,2464157,2469648,+
713,PSAE.0521.00101,1,2260009,2265498,+
712,PSAE.0521.00140,1,2972943,2978225,+
712,PSAE.0521.00215,1,4008219,4013500,+
711,PSAE.0521.00217,1,2730370,2737805,+
711,PSAE.0521.00156,1,2743748,2751183,+
710,PSAE.0521.00217,1,2697521,2712010,+
710,PSAE.0521.00156,1,2710899,2725388,+
709,PSAE.0521.00217,1,2685783,2695748,+
709,PSAE.0521.00156,1,2699161,2709126,+
336,PSAE.0521.00096,1,2474458,2480680,+
336,PSAE.0521.00119,1,2520732,2526954,-
336,PSAE.0521.00296,1,2475110,2481332,+
336,PSAE.0521.00159,1,1297134,1303728,+
335,PSAE.0521.00096,1,644008,650637,+
335,PSAE.0521.00026,1,625429,632058,+
335,PSAE.0521.00078,1,624912,631541,+
335,PSAE.0521.00024,1,625429,632058,+
335,PSAE.0521.00262,1,625216,631845,+
335,PSAE.0521.00060,1,625368,631997,+
335,PSAE.0521.00288,1,625435,632064,+
335,PSAE.0521.00301,1,625952,632581,+
335,PSAE.0521.00119,1,733646,740275,+
335,PSAE.0521.00296,1,644661,651290,+
335,PSAE.0521.00002,1,625378,632007,+
335,PSAE.0521.00261,1,625101,631730,+
335,PSAE.0521.00028,1,625422,632051,+
335,PSAE.0521.00131,1,3126704,3133333,+
334,PSAE.0521.00094,1,6623531,6631678,+
334,PSAE.0521.00096,1,6414112,6422259,+
334,PSAE.0521.00026,1,6449362,6457509,+
334,PSAE.0521.00005,1,6321224,6329372,+
334,PSAE.0521.00014,1,6285207,6293355,+
334,PSAE.0521.00071,1,6226535,6234681,+
334,PSAE.0521.00318,1,5803647,5811794,+
334,PSAE.0521.00309,1,6059576,6067708,+
334,PSAE.0521.00296,1,6342645,6350792,+
334,PSAE.0521.00320,1,6666221,6675484,+
334,PSAE.0521.00299,1,544558,552705,-
334,PSAE.0521.00196,1,6577720,6585867,+
334,PSAE.0521.00083,1,5601976,5610121,+
334,PSAE.0521.00083,1,5650681,5658813,+
334,PSAE.0521.00217,1,6703925,6712072,+
334,PSAE.0521.00289,1,6512891,6521039,+
334,PSAE.0521.00156,1,6397542,6405689,+
334,PSAE.0521.00081,1,6613629,6621781,+
334,PSAE.0521.00216,1,653693,661840,-
333,PSAE.0521.00094,1,5496724,5503106,+
333,PSAE.0521.00096,1,669964,676345,-
333,PSAE.0521.00141,1,5673712,5680097,+
333,PSAE.0521.00026,1,652352,658733,-
333,PSAE.0521.00008,1,5890371,5896756,+
333,PSAE.0521.00071,1,642738,649119,-
333,PSAE.0521.00075,1,982304,988695,+
333,PSAE.0521.00319,1,681510,687895,-
333,PSAE.0521.00246,1,668616,675007,-
333,PSAE.0521.00292,1,640437,646818,-
333,PSAE.0521.00288,1,652358,658739,-
333,PSAE.0521.00287,1,5249620,5256005,+
333,PSAE.0521.00303,1,3212454,3218839,+
333,PSAE.0521.00309,1,659244,665635,-
333,PSAE.0521.00186,1,5655082,5661467,+
333,PSAE.0521.00296,1,670617,676998,-
333,PSAE.0521.00320,1,707231,713612,-
333,PSAE.0521.00253,1,703876,710261,-
333,PSAE.0521.00253,1,5198878,5205263,+
333,PSAE.0521.00299,1,1554610,1560994,-
333,PSAE.0521.00187,1,3029507,3035892,-
333,PSAE.0521.00328,1,681548,687933,-
333,PSAE.0521.00286,1,5521051,5527436,+
333,PSAE.0521.00240,1,4864672,4871053,+
333,PSAE.0521.00032,1,755444,761825,-
333,PSAE.0521.00198,1,637613,644024,-
333,PSAE.0521.00196,1,676507,682892,-
333,PSAE.0521.00196,1,5601119,5607501,+
333,PSAE.0521.00206,1,5655598,5661983,+
333,PSAE.0521.00291,1,640437,646818,-
333,PSAE.0521.00194,1,474822,481207,-
333,PSAE.0521.00042,1,1520549,1526934,-
333,PSAE.0521.00220,1,1122525,1128910,-
333,PSAE.0521.00195,1,5728196,5734581,+
332,PSAE.0521.00094,1,5490894,5496722,+
332,PSAE.0521.00141,1,5667882,5673710,+
332,PSAE.0521.00008,1,5884541,5890369,+
332,PSAE.0521.00075,1,976471,982302,+
332,PSAE.0521.00319,1,687896,693728,-
332,PSAE.0521.00246,1,675008,680840,-
332,PSAE.0521.00287,1,5243790,5249618,+
332,PSAE.0521.00303,1,3206624,3212452,+
332,PSAE.0521.00309,1,665636,671468,-
332,PSAE.0521.00186,1,5649252,5655080,+
332,PSAE.0521.00253,1,710262,716094,-
332,PSAE.0521.00253,1,5193048,5198876,+
332,PSAE.0521.00187,1,3035893,3041722,-
332,PSAE.0521.00328,1,687934,693766,-
332,PSAE.0521.00286,1,5515221,5521049,+
332,PSAE.0521.00196,1,682893,688725,-
332,PSAE.0521.00206,1,5649768,5655596,+
332,PSAE.0521.00194,1,481208,487037,-
332,PSAE.0521.00042,1,1526935,1532764,-
332,PSAE.0521.00220,1,1128911,1134740,-
332,PSAE.0521.00195,1,5722366,5728194,+
331,PSAE.0521.00094,1,2857498,2863826,+
331,PSAE.0521.00144,1,2678905,2685233,+
331,PSAE.0521.00161,1,2811922,2818250,+
331,PSAE.0521.00160,1,4880858,4887186,-
331,PSAE.0521.00141,1,2614322,2620650,+
331,PSAE.0521.00023,1,2638281,2644610,+
331,PSAE.0521.00007,1,2458952,2465281,+
331,PSAE.0521.00004,1,2663899,2670227,+
331,PSAE.0521.00008,1,2764913,2771241,+
331,PSAE.0521.00071,1,2792613,2798941,+
331,PSAE.0521.00043,1,955454,961761,-
331,PSAE.0521.00050,1,5534718,5541046,-
331,PSAE.0521.00322,1,4448482,4454810,-
331,PSAE.0521.00061,1,5352389,5358717,-
331,PSAE.0521.00306,1,3924708,3931036,-
331,PSAE.0521.00305,1,2917490,2923823,-
331,PSAE.0521.00297,1,2724164,2730492,+
331,PSAE.0521.00037,1,385239,391567,+
331,PSAE.0521.00182,1,685539,691867,-
331,PSAE.0521.00171,1,2861674,2868002,+
331,PSAE.0521.00183,1,2992866,2999194,+
331,PSAE.0521.00180,1,2813718,2820046,+
331,PSAE.0521.00178,1,2557775,2564103,+
331,PSAE.0521.00231,1,4589378,4595706,-
331,PSAE.0521.00320,1,2989931,2996259,+
331,PSAE.0521.00207,1,4813256,4819584,-
331,PSAE.0521.00323,1,442284,448612,-
331,PSAE.0521.00286,1,2834742,2841070,+
331,PSAE.0521.00241,1,2663906,2670234,+
331,PSAE.0521.00029,1,2680827,2687155,+
331,PSAE.0521.00032,1,3550766,3557095,-
331,PSAE.0521.00091,1,58629,64957,-
331,PSAE.0521.00221,1,4235445,4241773,-
331,PSAE.0521.00109,1,4326484,4332812,+
331,PSAE.0521.00089,1,3951907,3958235,+
331,PSAE.0521.00107,1,6036817,6043145,+
331,PSAE.0521.00316,1,5523235,5529563,-
331,PSAE.0521.00009,1,1452147,1458474,-
331,PSAE.0521.00212,1,6252437,6258765,+
331,PSAE.0521.00165,1,4498103,4504432,-
331,PSAE.0521.00055,1,6254869,6261197,+
331,PSAE.0521.00077,1,2467061,2473389,+
331,PSAE.0521.00065,1,2904683,2911011,+
331,PSAE.0521.00206,1,2885863,2892191,+
331,PSAE.0521.00139,1,2776975,2783303,+
331,PSAE.0521.00162,1,4834922,4841250,-
331,PSAE.0521.00034,1,3298839,3305167,+
331,PSAE.0521.00042,1,4649154,4655482,-
331,PSAE.0521.00081,1,2905707,2912035,+
331,PSAE.0521.00104,1,2937473,2943802,+
331,PSAE.0521.00218,1,4235838,4242166,-
331,PSAE.0521.00022,1,5169836,5176163,+
331,PSAE.0521.00205,1,2834041,2840369,+
330,PSAE.0521.00094,1,2849580,2857496,+
330,PSAE.0521.00144,1,2670987,2678903,+
330,PSAE.0521.00161,1,2804003,2811920,+
330,PSAE.0521.00160,1,4887187,4895104,-
330,PSAE.0521.00141,1,2606404,2614320,+
330,PSAE.0521.00023,1,2630357,2638279,+
330,PSAE.0521.00007,1,2451028,2458950,+
330,PSAE.0521.00004,1,2655981,2663897,+
330,PSAE.0521.00008,1,2756995,2764911,+
330,PSAE.0521.00071,1,2784695,2792611,+
330,PSAE.0521.00043,1,1002208,1010152,-
330,PSAE.0521.00050,1,5541047,5548970,-
330,PSAE.0521.00322,1,4454811,4462728,-
330,PSAE.0521.00061,1,5358718,5366634,-
330,PSAE.0521.00306,1,3931037,3938954,-
330,PSAE.0521.00305,1,2923824,2931741,-
330,PSAE.0521.00297,1,2716246,2724162,+
330,PSAE.0521.00037,1,377321,385237,+
330,PSAE.0521.00182,1,691868,699785,-
330,PSAE.0521.00171,1,2853756,2861672,+
330,PSAE.0521.00183,1,2984948,2992864,+
330,PSAE.0521.00180,1,2805800,2813716,+
330,PSAE.0521.00178,1,2549857,2557773,+
330,PSAE.0521.00231,1,4595707,4603624,-
330,PSAE.0521.00320,1,2982013,2989929,+
330,PSAE.0521.00207,1,4819585,4827508,-
330,PSAE.0521.00323,1,448613,456530,-
330,PSAE.0521.00286,1,2826824,2834740,+
330,PSAE.0521.00241,1,2655988,2663904,+
330,PSAE.0521.00029,1,2672909,2680825,+
330,PSAE.0521.00032,1,3557096,3565001,-
330,PSAE.0521.00091,1,64958,72875,-
330,PSAE.0521.00221,1,4241774,4249691,-
330,PSAE.0521.00109,1,4318566,4326482,+
330,PSAE.0521.00089,1,3943989,3951905,+
330,PSAE.0521.00107,1,6028899,6036815,+
330,PSAE.0521.00316,1,5529564,5537469,-
330,PSAE.0521.00009,1,1458475,1466391,-
330,PSAE.0521.00212,1,6244519,6252435,+
330,PSAE.0521.00165,1,4504433,4512338,-
330,PSAE.0521.00055,1,6246951,6254867,+
330,PSAE.0521.00077,1,2459125,2467059,+
330,PSAE.0521.00065,1,2896765,2904681,+
330,PSAE.0521.00206,1,2877945,2885861,+
330,PSAE.0521.00139,1,2769057,2776973,+
330,PSAE.0521.00162,1,4841251,4849141,-
330,PSAE.0521.00034,1,3290915,3298837,+
330,PSAE.0521.00042,1,4655483,4663400,-
330,PSAE.0521.00081,1,2897789,2905705,+
330,PSAE.0521.00104,1,2929567,2937471,+
330,PSAE.0521.00218,1,4242167,4250084,-
330,PSAE.0521.00022,1,5161918,5169834,+
330,PSAE.0521.00205,1,2826123,2834039,+
329,PSAE.0521.00094,1,2834184,2843007,+
329,PSAE.0521.00144,1,2655591,2664414,+
329,PSAE.0521.00161,1,2788607,2797430,+
329,PSAE.0521.00160,1,4901677,4910500,-
329,PSAE.0521.00141,1,2591008,2599831,+
329,PSAE.0521.00023,1,2616521,2625346,+
329,PSAE.0521.00007,1,2437192,2446017,+
329,PSAE.0521.00004,1,2640585,2649408,+
329,PSAE.0521.00008,1,2741599,2750422,+
329,PSAE.0521.00071,1,2769299,2778122,+
329,PSAE.0521.00043,1,1016724,1025547,-
329,PSAE.0521.00050,1,5553981,5562806,-
329,PSAE.0521.00322,1,4469301,4478124,-
329,PSAE.0521.00061,1,5373207,5382031,-
329,PSAE.0521.00306,1,3945527,3954349,-
329,PSAE.0521.00305,1,2938314,2947137,-
329,PSAE.0521.00297,1,2700850,2709673,+
329,PSAE.0521.00037,1,361925,370748,+
329,PSAE.0521.00182,1,706358,715181,-
329,PSAE.0521.00171,1,2838359,2847183,+
329,PSAE.0521.00183,1,2969552,2978375,+
329,PSAE.0521.00180,1,2790404,2799227,+
329,PSAE.0521.00178,1,2534461,2543284,+
329,PSAE.0521.00231,1,4610197,4619021,-
329,PSAE.0521.00320,1,2966617,2975440,+
329,PSAE.0521.00207,1,4834081,4842904,-
329,PSAE.0521.00323,1,463103,471926,-
329,PSAE.0521.00286,1,2811428,2820251,+
329,PSAE.0521.00241,1,2640592,2649415,+
329,PSAE.0521.00029,1,2657514,2666336,+
329,PSAE.0521.00032,1,3570012,3578837,-
329,PSAE.0521.00091,1,79448,88270,-
329,PSAE.0521.00221,1,4256264,4265087,-
329,PSAE.0521.00109,1,4303170,4311993,+
329,PSAE.0521.00089,1,3928593,3937416,+
329,PSAE.0521.00107,1,6013503,6022326,+
329,PSAE.0521.00316,1,5544042,5552865,-
329,PSAE.0521.00009,1,1472964,1481787,-
329,PSAE.0521.00212,1,6229123,6237946,+
