block,gain
1,0.024016186387548877
2,0.017035103681056984
3,0.06461727717332473
4,0.06461727717332473
5,0.004591135475463276
6,0.019586801655697372
7,0.024016186387548877
8,0.024016186387548877
9,0.029069644328304653
10,0.024016186387548877
11,0.024016186387548877
12,0.004591135475463276
13,0.020769329525431812
14,0.01864792971267075
15,0.018920298054193
16,0.013412188670751196
17,0.018647929712670708
18,0.024016186387548877
19,0.01864792971267075
20,0.06511751983811187
21,0.029069644328304722
22,0.01892029805419293
23,0.053444066150463154
24,0.025959183831715804
25,0.03482612376263905
26,0.03482612376263905
27,0.03482612376263905
28,0.053444066150463154
29,0.03482612376263905
30,0.03482612376263905
31,0.03482612376263905
32,0.03482612376263905
33,0.017035103681056984
34,0.017035103681056984
35,0.017035103681056984
36,0.017035103681056984
37,0.017035103681056984
38,0.024016186387548877
39,0.02438695006910374
40,0.02796100345908975
41,0.024372421594740012
42,0.024372421594740012
43,0.012231315024667344
44,0.002381816424101013
45,0.024016186387548877
46,0.017035103681056984
47,0.017035103681056984
48,0.06461727717332473
49,0.06461727717332473
50,0.018920298054193
51,0.024016186387548877
52,0.04402690046728597
53,0.04402690046728597
54,0.06103902068279987
55,0.018920298054192777
56,0.018920298054192777
57,0.018920298054192777
58,0.018920298054192777
59,0.01855834463589201
60,0.0005608028528222286
61,0.017035103681056984
62,0.008953654101496178
63,0.015470853717731381
64,0.04402690046728597
65,0.04402690046728597
66,0.017035103681056984
67,0.04402690046728597
68,0.04402690046728597
69,0.03482612376263905
70,0.025831912492592757
71,0.03482612376263905
72,0.03482612376263905
73,0.03482612376263905
74,0.04402690046728597
75,0.04402690046728597
76,0.02796100345908975
77,0.015119235053961677
78,0.02796100345908975
79,0.13448571012023952
80,0.026562006816915007
81,0.026562006816915007
82,0.0327301244334971
83,0.011742453822955246
84,0.011775441928487895
85,0.021579505051197323
86,0.007079186431288742
87,0.007079186431288742
88,0.16092342998556208
89,0.06671781530421839
90,0.04330703188810335
91,0.01864792971267075
92,0.018920298054192777
93,0.043159705538215465
94,0.011736315274270548
95,0.004591135475463276
96,0.0011293791272495857
97,0.055490352963729866
98,0.024016186387548988
99,0.05488336595940298
100,0.05488336595940298
101,0.018920298054193
102,0.004591135475463276
103,0.011736315274270548
104,0.004591135475463276
105,0.011736315274270548
106,0.024016186387548877
107,0.011736315274270548
108,0.004591135475463276
109,0.015470853717731381
110,0.010219583184103043
111,0.015470853717731381
112,0.008943767652688533
113,0.04109771283674135
114,0.024016186387548877
115,0.01892029805419293
116,0.01892029805419293
117,0.024016186387548877
118,0.0013336018371008507
119,0.01864792971267075
120,0.024016186387548877
121,0.005329232139914319
122,0.04498143583583125
123,0.025831912492592757
124,0.025831912492592757
125,0.04498143583583125
126,0.055657794571354835
127,0.018647929712670708
128,0.0005608028528221731
129,0.053390534803576084
130,0.06150349356945933
131,0.07054151200000092
132,0.06150349356945933
133,0.017035103681056984
134,0.09416339221228845
135,0.013749110489381489
136,0.020769329525431812
137,0.012332356527681498
138,0.13424400540481843
139,0.0750832521262711
140,0.01864792971267075
141,0.008427136461710782
143,0.10816375808825979
146,0.05045221168691061
148,0.008427136461710782
150,0.008427136461710782
152,0.01864792971267075
153,0.01864792971267075
154,0.02763352774413569
157,0.013976600935030947
158,0.01060474366751174
159,0.008427136461710782
160,0.008427136461710782
161,0.03400108704098598
166,0.043159705538215465
167,0.043159705538215465
168,0.018920298054192777
169,0.059011682214385464
170,0.059011682214385464
171,0.018920298054192777
175,0.05549035296372984
176,0.06623003666914784
177,0.09259311074567021
181,0.061752467962128216
182,0.061752467962128216
186,0.05045221168691061
194,0.008427136461710782
196,0.029069644328304722
197,0.017035103681056984
198,0.01892029805419293
199,0.01429713332208915
200,0.04402690046728597
201,0.018815398720427923
202,0.05045221168691061
203,0.017035103681056984
204,0.004591135475463276
205,0.017035103681056984
206,0.017035103681056984
207,0.06641727648006987
208,0.017035103681056984
209,0.017035103681056984
210,0.038728424659585634
211,0.038728424659585634
212,0.06461727717332473
213,0.024016186387548877
214,0.11363098768936956
215,0.018920298054193
216,0.06461727717332473
217,0.06461727717332473
218,0.06327687972725571
219,0.07986477478588816
220,0.02773394155667594
223,0.008427136461710782
227,0.024016186387548877
228,0.024016186387548877
229,0.017035103681056984
230,0.017035103681056984
231,0.09628513448039866
232,0.024016186387548877
233,0.024016186387548877
234,0.03457932925827413
235,0.05625640133837384
236,0.07986477478588816
240,0.04689038558299741
243,0.0387284246595857
244,0.017035103681056984
245,0.05112876537838007
246,0.024016186387548877
247,0.09365579462778731
248,0.024016186387548877
249,0.024016186387548877
250,0.04252371269961486
251,0.032163938443025786
252,0.020055748147229546
254,0.020769329525431812
258,0.013584474077651731
259,0.06304419524092228
260,0.06940065061381026
261,0.06304419524092228
262,0.06304419524092228
265,0.018920298054192777
266,0.059011682214385464
267,0.03400108704098598
268,0.07017429423099791
271,0.029069644328304653
274,0.008427136461710782
277,0.02763352774413569
278,0.008427136461710782
280,0.007147322917197441
282,0.11913009545710107
286,0.008427136461710782
287,0.008427136461710782
295,0.02904570721950772
303,0.03400108704098598
309,0.008427136461710782
314,0.043159705538215465
315,0.05549035296372984
316,0.07986477478588805
317,0.05549035296372984
318,0.017035103681056984
319,0.016163906693192898
320,0.024016186387548877
321,0.018647929712670708
322,0.018920298054192708
323,0.018920298054192708
324,0.018920298054192708
325,0.018920298054192708
326,0.0398452755398897
327,0.0398452755398897
328,0.0387284246595857
329,0.01522155933639624
330,0.04402690046728597
331,0.04402690046728597
332,0.02438695006910374
333,0.03872842465958541
338,0.059011682214385464
341,0.02904570721950772
342,0.03400108704098598
343,0.03400108704098598
348,0.03400108704098598
351,0.008427136461710782
353,0.05838080860094852
354,0.008427136461710782
355,0.03968704411000168
356,0.03400108704098598
357,0.03400108704098598
360,0.008427136461710782
361,0.008427136461710782
362,0.008427136461710782
363,0.008427136461710782
364,0.03968704411000168
365,0.020380408989501553
372,0.022284642644020247
375,0.008427136461710782
379,0.01060474366751174
385,0.017603754531368532
386,0.06680243696347846
387,0.0789572976336661
388,0.06680243696347846
393,0.02763352774413569
398,0.05549035296372984
399,0.017035103681056984
402,0.03627046590134142
403,0.017035103681056984
404,0.03544093487916167
405,0.03984527553988962
406,0.03984527553988962
407,0.04402690046728597
408,0.04402690046728597
410,0.02904570721950772
411,0.01864792971267075
415,0.02904570721950772
416,0.024016186387548877
423,0.01022752130605642
424,0.047659664065328594
425,0.041097712836741046
426,0.06418044929194036
427,0.07017429423099791
428,0.0742394483992071
438,0.008427136461710782
441,0.008427136461710782
459,0.018920298054192777
460,0.062153918505552685
464,0.008427136461710782
466,0.03400108704098598
467,0.020769329525431812
472,0.03400108704098598
485,0.038728424659585634
486,0.0031984330420976592
490,0.008427136461710782
496,0.008427136461710782
497,0.01864792971267075
499,0.05838080860094852
500,0.05838080860094852
501,0.05780902790045794
502,0.06680243696347846
503,0.03400108704098598
504,0.07428832519390038
505,0.13424400540481843
506,0.13424400540481843
507,0.021238300084481798
508,0.021238300084481798
516,0.008427136461710782
517,0.008427136461710782
520,0.008427136461710782
526,0.008427136461710782
527,0.024016186387548988
528,0.0570483481034485
529,0.008427136461710782
530,0.008427136461710782
531,0.008427136461710782
534,0.008427136461710782
537,0.05263310962518464
538,0.047182484192562324
540,0.008427136461710782
557,0.05263310962518464
561,0.024016186387548877
562,0.008427136461710782
567,0.03400108704098598
569,0.02904570721950772
570,0.021238300084481798
571,0.02904570721950772
572,0.06680243696347846
575,0.008427136461710782
580,0.03400108704098598
581,0.03400108704098598
582,0.03400108704098598
584,0.008427136461710782
589,0.03400108704098598
590,0.03968704411000168
591,0.008427136461710782
598,0.0011293791272495857
599,0.08285389405125648
600,0.017035103681056984
601,0.0075410598783678395
602,0.007982755995973562
603,0.0742394483992071
604,0.0461295986564082
605,0.018920298054193
606,0.03457932925827435
607,0.008427136461710782
620,0.013839950239465493
621,0.013839950239465493
622,0.01864792971267075
638,0.022284642644020247
645,0.059840297126580566
646,0.09648554042469715
647,0.05112876537838007
648,0.05112876537838007
656,0.012131950583383122
665,0.03400108704098598
666,0.013584474077651731
669,0.059840297126580566
671,0.008427136461710782
672,0.008427136461710782
673,0.008427136461710782
675,0.008427136461710782
680,0.022759604337699135
687,0.013584474077651731
688,0.013584474077651731
689,0.017603754531368532
698,0.03968704411000168
707,0.004704806036511022
708,0.008427136461710782
710,0.007982755995973562
712,0.020769329525431812
714,0.013584474077651731
716,0.047182484192562324
719,0.008427136461710782
720,0.008427136461710782
721,0.022759604337699163
722,0.022759604337699163
