block,gain
1,0.0021071276204602946
2,0.0021071276204602946
3,0.036854787408102885
4,0.036854787408102885
5,0.00040735123613182267
6,0.029673541680437503
7,0.0021071276204602946
8,0.0021071276204602946
9,0.00284801150309949
10,0.0021071276204602946
11,0.0021071276204602946
12,0.00040735123613182267
13,0.0033297194560096208
14,0.0033297194560096208
15,0.00016713821440061255
16,0.037031236570808757
17,0.004386914132354813
18,0.0021071276204602946
19,0.004386914132354841
20,0.006571796132317995
21,0.0028480115030995456
22,0.036854787408102885
23,0.000354455182142166
24,0.07407323672381017
25,0.0033297194560096208
26,0.0033297194560096208
27,0.0033297194560096208
28,0.016504372457882943
29,0.0033297194560096208
30,0.0033297194560096208
31,0.0033297194560096208
32,0.0033297194560096208
33,0.024274554504761126
34,0.024274554504761126
35,0.024274554504761126
36,0.024274554504761126
37,0.024274554504761126
38,0.0021071276204602946
39,0.016504372457882943
40,0.06592702057337627
41,0.08011697713286534
42,0.08011697713286534
43,0.031220306560970412
44,0.007191174784989193
45,0.0021071276204602946
46,0.024274554504761126
47,0.024274554504761126
48,0.00016713821440061255
49,0.00016713821440061255
50,0.015744555200147496
51,0.024274554504761126
52,0.00040735123613182267
53,0.00040735123613182267
54,0.0197949667756182
55,0.036854787408102885
56,0.036854787408102885
57,0.036854787408102885
58,0.036854787408102885
59,0.037031236570808757
60,0.03479428639328219
61,0.024274554504761126
62,0.025204704878777684
63,0.09050211697781585
64,0.00040735123613182267
65,0.00040735123613182267
66,0.0021071276204602946
67,0.00040735123613182267
68,0.00040735123613182267
69,0.0033297194560096208
70,0.00016713821440061255
71,0.004386914132354841
72,0.004386914132354841
73,0.004386914132354841
74,0.00040735123613182267
75,0.00040735123613182267
76,0.06592702057337627
77,0.031795605540304306
78,0.06592702057337627
79,0.06988983333035531
80,0.006866860862780877
81,0.006866860862780877
82,0.016340789910274767
83,0.03227663785653967
84,0.05619194825619622
85,0.09069078845610534
86,0.0005658441432285499
87,0.0005658441432285499
88,0.08864206650040712
89,0.024274554504761126
90,0.016647791492915662
91,0.0497503969496238
92,0.036854787408102885
93,6.827036905188155e-05
94,0.0497503969496238
95,0.0629779460054869
96,0.016504372457882943
97,0.00284801150309949
98,0.024274554504761126
99,0.02803609888353975
100,0.02803609888353975
101,0.00016713821440061255
102,0.0629779460054869
103,0.0497503969496238
104,0.0629779460054869
105,0.0497503969496238
106,0.024274554504761126
107,0.0497503969496238
108,0.009083184859698515
109,0.00284801150309949
110,0.007191174784989193
111,0.00284801150309949
112,0.01998652824911809
113,0.012985710171083076
114,0.024274554504761126
115,0.0001671382144006195
116,0.0001671382144006195
117,0.0021071276204602946
118,0.0001647240687755458
119,0.004386914132354841
120,0.0021071276204602946
121,0.02803609888353975
122,0.033346633178133356
123,0.036854787408102885
124,0.036854787408102885
125,0.033346633178133356
126,0.025151259647719526
127,0.004386914132354813
128,0.03479428639328222
129,0.03182533371063856
130,0.024139163710448996
131,0.03995150799941238
132,0.04959835453647077
133,0.024274554504761126
134,0.024325104993440233
135,0.03131884429386217
136,0.009083184859698515
137,0.04295842778327785
138,0.0
139,0.006625479056892036
140,0.0033297194560096208
141,0.026962181540179153
143,0.023116044935861155
146,0.004386914132354841
148,0.026962181540179153
150,0.026962181540179153
152,0.0497503969496238
153,0.0497503969496238
154,0.03529011081672995
157,0.08087539664674112
158,0.059348672942533015
159,0.026962181540179153
160,0.026962181540179153
161,0.04222276280739079
166,6.827036905188155e-05
167,6.827036905188155e-05
168,0.036854787408102885
169,0.0066599289057588384
170,0.0066599289057588384
171,0.036854787408102885
175,0.0028480115030995456
176,0.000806270010995841
177,0.00040735123613182267
181,0.0009067333155045876
182,0.0009067333155045876
186,0.0497503969496238
194,0.011994366117576205
196,0.0028480115030995456
197,0.054819786913110846
198,0.015744555200147503
199,0.012837655101420403
200,0.0629779460054869
201,4.49590563837976e-05
202,0.0033297194560096208
203,0.0021071276204602946
204,0.009083184859698515
