block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
136,0,11.429747008099998,2,65,0.7339449541284404,False
595,1,6.794116993799999,2,38,0.28134556574923547,False
252,2,6.669993929699997,2,36,0.7522935779816514,False
251,2,6.656871850999998,1,34,0.7553516819571865,False
601,3,6.185064864000002,2,35,0.18042813455657492,False
652,4,6.033435361000003,2,36,0.22018348623853212,False
524,5,5.7583511964000165,2,43,0.2415902140672783,False
522,5,5.7583511964000165,2,43,0.2415902140672783,False
1067,6,5.620637814799992,2,41,0.3394495412844037,False
1068,6,5.580640158599992,2,40,0.3425076452599388,False
380,7,5.394732637700006,3,48,0.26605504587155965,False
521,5,5.105638850600014,2,41,0.22629969418960244,False
569,8,4.409149719299997,1,26,0.15902140672782875,False
526,9,4.363425428600002,2,31,0.2018348623853211,False
594,10,4.3182166115,2,30,0.21712538226299694,False
379,11,4.1042421342,3,34,0.2018348623853211,False
576,12,3.955969140600003,2,28,0.28134556574923547,False
546,13,3.4880737741999996,2,43,0.4648318042813456,False
545,14,3.310466461700002,2,34,0.363914373088685,False
152,15,3.310466461700002,2,34,0.636085626911315,False
150,15,3.310466461700002,2,34,0.636085626911315,False
631,16,3.2640059089,2,23,0.1651376146788991,False
589,17,3.245191730500001,2,33,0.21712538226299694,False
511,18,3.1464298689999963,2,27,0.25382262996941896,False
554,19,2.6813439262000007,2,38,0.3180428134556575,False
261,20,2.672702035200001,2,36,0.42201834862385323,False
262,20,2.636279953600001,2,36,0.41590214067278286,False
558,21,2.5832728200000026,2,28,0.4892966360856269,False
555,19,2.2968109435000006,2,36,0.3211009174311927,False
556,19,2.232912460000001,2,34,0.3302752293577982,False
612,22,2.218476704199999,2,21,0.12232415902140673,False
563,23,1.9002767077999996,1,18,0.16819571865443425,False
600,24,1.7253499306,1,14,0.11926605504587157,False
599,24,1.7253499306,1,14,0.11926605504587157,False
562,25,1.660494505999999,2,28,0.3547400611620795,False
299,26,1.6005433484000002,2,24,0.6666666666666666,False
587,27,1.5612650233999998,2,25,0.20489296636085627,False
110,28,1.5448162860999999,2,22,0.42813455657492355,False
774,29,1.5258626942000002,2,16,0.10703363914373089,False
578,30,1.4495403931999993,1,17,0.08868501529051988,False
661,31,1.4151560408000006,1,13,0.07339449541284404,False
151,15,1.4033230794999987,2,32,0.6085626911314985,False
523,32,1.3649836112,2,23,0.10091743119266056,False
775,29,1.3422045123000002,2,15,0.10397553516819572,False
559,33,1.3296030631999995,2,21,0.5596330275229358,False
657,34,1.312240714400001,2,23,0.08256880733944955,False
627,35,1.3059496096000005,2,20,0.10397553516819572,False
616,36,1.300929685000001,1,16,0.07951070336391437,False
67,37,1.2972915929999995,2,21,0.1559633027522936,False
66,37,1.276659585,2,21,0.1559633027522936,False
694,38,1.1863541866000005,1,18,0.11009174311926606,False
693,38,1.1863541866000005,1,18,0.11009174311926606,False
736,39,1.1754542412000009,1,17,0.21406727828746178,False
835,40,1.1504086300999998,1,16,0.07339449541284404,False
834,40,1.1504086300999998,1,16,0.07339449541284404,False
833,40,1.1504086300999998,1,16,0.07339449541284404,False
510,41,1.0278216687999995,1,15,0.0581039755351682,False
701,42,0.9888549844000005,2,26,0.19571865443425077,False
658,34,0.9810097346000001,2,22,0.07951070336391437,False
787,43,0.9709879598999995,2,16,0.06422018348623854,False
651,44,0.9598675592,2,18,0.07339449541284404,False
572,45,0.9352172763999997,1,15,0.08256880733944955,False
710,46,0.8769921286000002,2,12,0.07339449541284404,False
650,47,0.8694531108000001,1,8,0.03058103975535168,False
590,48,0.8689781739999998,3,18,0.20489296636085627,False
551,49,0.8678780679999996,2,15,0.0672782874617737,False
552,50,0.8636354528,2,21,0.25382262996941896,False
586,51,0.8272673236999997,1,10,0.04892966360856269,False
620,52,0.8112039330000004,2,18,0.15902140672782875,False
619,52,0.8112039330000004,2,18,0.15902140672782875,False
520,53,0.7878442081999998,2,21,0.27522935779816515,False
622,52,0.7675015974000001,2,17,0.1620795107033639,False
621,52,0.7675015974000001,2,17,0.1620795107033639,False
585,54,0.7624513784000001,1,9,0.06116207951070336,False
179,55,0.7547731073999997,2,21,0.1620795107033639,False
703,56,0.7514473778000004,1,20,0.1926605504587156,False
617,57,0.7396131680000001,1,7,0.045871559633027525,False
515,58,0.7261491144999996,2,15,0.06422018348623854,False
250,59,0.6891907990999999,1,12,0.9510703363914373,False
924,36,0.6881132689999998,1,13,0.05198776758409786,False
696,60,0.6874750016000001,2,22,0.2782874617737003,False
629,61,0.6788355133999999,2,17,0.11314984709480122,False
874,62,0.6539674265000001,1,12,0.05198776758409786,False
720,63,0.6538412317,2,15,0.0856269113149847,False
625,64,0.6109268092000001,1,11,0.05504587155963303,False
509,65,0.6099776730000002,2,17,0.1345565749235474,False
516,58,0.6014770542999999,2,14,0.0581039755351682,False
566,66,0.5977436631999999,2,15,0.14678899082568808,False
711,67,0.5953265222999999,1,8,0.039755351681957186,False
705,68,0.5898610442,1,8,0.06422018348623854,False
646,69,0.5876140144999998,1,12,0.0764525993883792,False
729,70,0.5765189370999999,1,10,0.04892966360856269,False
505,71,0.5685577135999997,2,20,0.22018348623853212,False
504,71,0.5685577135999997,2,20,0.22018348623853212,False
503,71,0.5632288896,2,20,0.22629969418960244,False
626,72,0.5500812606999997,2,12,0.06422018348623854,False
847,43,0.5482436647999999,1,11,0.04892966360856269,False
677,73,0.5342561559999999,1,11,0.07033639143730887,False
675,73,0.5342561559999999,1,11,0.07033639143730887,False
628,35,0.5022930550000001,2,13,0.0764525993883792,False
239,74,0.4684399188,1,7,0.963302752293578,False
873,62,0.46328952020000014,1,11,0.04892966360856269,False
872,62,0.46328952020000014,1,11,0.04892966360856269,False
630,75,0.45718081790000004,2,12,0.0581039755351682,False
776,76,0.45675731599999986,1,10,0.05198776758409786,False
858,77,0.44876572979999996,1,10,0.039755351681957186,False
870,78,0.44663124779999996,1,7,0.024464831804281346,False
869,78,0.44663124779999996,1,7,0.024464831804281346,False
823,79,0.4380878901,2,12,0.09174311926605505,False
739,79,0.4380871998000001,2,12,0.09480122324159021,False
575,45,0.4297710559,1,10,0.06116207951070336,False
574,45,0.4297710559,1,10,0.06116207951070336,False
573,45,0.4297710559,1,10,0.06116207951070336,False
533,80,0.42200478919999995,1,9,0.03363914373088685,False
532,80,0.42200478919999995,1,9,0.03363914373088685,False
749,81,0.4133752268999999,1,10,0.0581039755351682,False
747,81,0.4133752268999999,1,10,0.0581039755351682,False
608,82,0.411651199,1,6,0.045871559633027525,False
788,83,0.4040504642,1,10,0.04892966360856269,False
904,54,0.4031950202,1,6,0.045871559633027525,False
695,84,0.39024343399999994,1,6,0.08868501529051988,False
731,85,0.38958283600000015,2,12,0.0856269113149847,False
240,74,0.37212461,1,6,0.9694189602446484,False
721,86,0.36146838259999997,2,10,0.0581039755351682,False
967,87,0.3549480875,1,8,0.024464831804281346,False
119,88,0.3545982645,2,13,0.07951070336391437,False
740,79,0.35271899720000005,2,11,0.09174311926605505,False
842,89,0.34794101859999993,1,8,0.03058103975535168,False
748,81,0.34163607199999985,1,9,0.05504587155963303,False
248,59,0.3158096269999999,1,8,0.9694189602446484,False
649,47,0.31458554400000005,1,5,0.021406727828746176,False
647,90,0.30583008879999996,1,8,0.09174311926605505,False
741,91,0.30271741669999996,1,8,0.11314984709480122,False
230,74,0.2938527256000001,1,5,0.9755351681957186,False
930,92,0.2889823596,1,9,0.045871559633027525,False
681,93,0.28638275020000004,2,10,0.0581039755351682,False
421,94,0.28598275600000006,1,5,0.9663608562691132,False
637,95,0.28585940670000004,1,8,0.03363914373088685,False
605,96,0.28366906299999994,1,8,0.10397553516819572,False
604,96,0.28366906299999994,1,8,0.10397553516819572,False
502,97,0.2817760978,2,13,0.7247706422018348,False
208,98,0.2810261514,2,13,0.26299694189602446,False
500,99,0.27985128029999995,1,8,0.03363914373088685,False
644,95,0.27975737860000005,1,8,0.03363914373088685,False
643,95,0.27975737860000005,1,8,0.03363914373088685,False
642,95,0.27975737860000005,1,8,0.03363914373088685,False
641,95,0.27975737860000005,1,8,0.03363914373088685,False
640,95,0.27975737860000005,1,8,0.03363914373088685,False
639,95,0.27975737860000005,1,8,0.03363914373088685,False
676,73,0.27873428219999996,1,8,0.045871559633027525,False
114,100,0.27758242359999996,1,8,0.03058103975535168,False
113,100,0.27758242359999996,1,8,0.03058103975535168,False
249,59,0.2651092124,1,8,0.9663608562691132,False
906,101,0.2636723836,1,7,0.027522935779816515,False
579,102,0.25124749879999997,2,11,0.16819571865443425,False
82,103,0.25124749879999997,2,11,0.8318042813455657,False
531,80,0.2438313892,1,7,0.03058103975535168,False
530,80,0.2438313892,1,7,0.03058103975535168,False
165,104,0.2266980132,2,11,0.308868501529052,False
247,59,0.22501286359999997,1,7,0.9724770642201835,False
246,59,0.22501286359999997,1,7,0.9724770642201835,False
245,59,0.22501286359999997,1,7,0.9724770642201835,False
244,59,0.22501286359999997,1,7,0.9724770642201835,False
1151,105,0.22230444819999998,1,7,0.03058103975535168,False
638,95,0.21995269,1,7,0.03058103975535168,False
717,106,0.21660664240000002,1,4,0.012232415902140673,False
996,107,0.2148348569,1,4,0.012232415902140673,False
157,108,0.2146711286,1,4,0.963302752293578,False
1012,109,0.212259145,1,4,0.01834862385321101,False
514,110,0.21224334000000003,2,10,0.6330275229357798,False
1009,111,0.2117523818,1,4,0.012232415902140673,False
925,112,0.2084594306,1,4,0.021406727828746176,False
508,113,0.202434938,2,11,0.08868501529051988,False
903,114,0.20224691960000002,1,7,0.05198776758409786,False
355,115,0.1940002001,1,4,0.981651376146789,False
722,116,0.18951219759999996,1,7,0.07339449541284404,False
756,87,0.1883381354,1,7,0.027522935779816515,False
1095,117,0.18585116699999996,1,7,0.04281345565749235,False
1094,117,0.18585116699999996,1,7,0.04281345565749235,False
907,118,0.1799077452,1,6,0.021406727828746176,False
243,59,0.17916013749999998,1,6,0.9785932721712538,False
242,59,0.17916013749999998,1,6,0.9785932721712538,False
821,119,0.1786464058,2,10,0.05504587155963303,False
795,120,0.16348156099999997,1,6,0.05504587155963303,False
830,121,0.16241773749999996,1,6,0.03363914373088685,False
1005,122,0.15957879399999997,1,6,0.01834862385321101,False
253,123,0.15860677180000002,1,7,0.9755351681957186,False
911,87,0.15724174149999998,1,6,0.021406727828746176,False
560,124,0.15667017119999999,1,9,0.10091743119266056,False
766,125,0.1539855796,1,6,0.03669724770642202,False
941,126,0.1494574913,1,6,0.024464831804281346,False
762,127,0.14589691849999997,1,6,0.03058103975535168,False
680,128,0.1437179431,1,6,0.027522935779816515,False
1030,129,0.14151534079999997,1,6,0.03669724770642202,False
715,106,0.1369905112,1,3,0.009174311926605505,False
790,130,0.13614839280000002,2,8,0.039755351681957186,False
929,92,0.13614826459999999,1,6,0.03669724770642202,False
800,131,0.1361348016,1,3,0.012232415902140673,False
743,132,0.1350888772,1,5,0.0856269113149847,False
1011,109,0.133856656,1,3,0.01529051987767584,False
1139,133,0.132334616,1,3,0.012232415902140673,False
583,134,0.1320571712,1,3,0.009174311926605505,False
792,130,0.1303055121,2,7,0.039755351681957186,False
238,74,0.129477174,1,6,0.9755351681957186,False
871,135,0.12878171640000002,1,3,0.027522935779816515,False
1176,134,0.12815057819999998,1,3,0.009174311926605505,False
697,136,0.1276510744,1,3,0.012232415902140673,False
499,137,0.12663190359999998,1,6,0.10091743119266056,False
692,138,0.12570210879999996,2,8,0.0856269113149847,False
664,111,0.120436152,1,3,0.01834862385321101,False
772,82,0.11960390039999999,1,3,0.01529051987767584,False
420,139,0.11864698480000002,1,3,0.9724770642201835,False
506,140,0.11750774099999997,1,6,0.039755351681957186,False
258,123,0.11715590379999999,1,6,0.9785932721712538,False
257,123,0.11715590379999999,1,6,0.9785932721712538,False
256,123,0.11715590379999999,1,6,0.9785932721712538,False
255,123,0.11715590379999999,1,6,0.9785932721712538,False
254,123,0.11715590379999999,1,6,0.9785932721712538,False
899,141,0.10656544639999999,1,5,0.01834862385321101,False
241,59,0.10495585880000001,1,5,0.981651376146789,False
892,142,0.10368427319999998,1,5,0.021406727828746176,False
891,142,0.10368427319999998,1,5,0.021406727828746176,False
890,142,0.10368427319999998,1,5,0.021406727828746176,False
889,142,0.10368427319999998,1,5,0.021406727828746176,False
888,142,0.10368427319999998,1,5,0.021406727828746176,False
969,87,0.10361735239999999,1,5,0.01834862385321101,False
841,89,0.10355992519999997,1,5,0.021406727828746176,False
971,87,0.10316996199999999,1,5,0.01529051987767584,False
1015,143,0.1027486272,1,5,0.01529051987767584,False
824,144,0.10183416519999999,1,5,0.03669724770642202,False
263,145,0.1016840404,1,5,0.981651376146789,False
260,145,0.1016840404,1,5,0.981651376146789,False
725,146,0.10077917959999998,1,5,0.027522935779816515,False
724,146,0.10077917959999998,1,5,0.03058103975535168,False
723,146,0.09946277279999997,1,5,0.045871559633027525,False
236,74,0.09503167399999998,1,5,0.9847094801223242,False
235,74,0.09503167399999998,1,5,0.9877675840978594,False
234,74,0.09503167399999998,1,5,0.9877675840978594,False
237,74,0.094948702,1,5,0.9785932721712538,False
990,147,0.09372946159999998,1,5,0.01834862385321101,False
791,148,0.087480052,1,5,0.021406727828746176,False
259,149,0.0862197668,1,5,0.9694189602446484,False
798,131,0.08316511959999998,1,5,0.01834862385321101,False
570,150,0.08088914999999999,1,4,0.01529051987767584,False
665,151,0.07894623599999999,1,5,0.0581039755351682,False
1117,152,0.07252960780000002,1,4,0.01529051987767584,False
231,74,0.06745273319999999,1,4,0.9908256880733946,False
908,153,0.06741547939999999,1,4,0.012232415902140673,False
1081,154,0.0672618695,1,4,0.024464831804281346,False
1082,154,0.0671572184,1,4,0.03058103975535168,False
895,155,0.0663093828,1,4,0.01529051987767584,False
1058,125,0.0661552534,1,4,0.03058103975535168,False
970,87,0.0655166205,1,4,0.012232415902140673,False
968,87,0.0655166205,1,4,0.012232415902140673,False
988,156,0.06510839369999999,1,4,0.012232415902140673,False
1050,121,0.06503652889999999,1,4,0.01834862385321101,False
1049,121,0.06503652889999999,1,4,0.01834862385321101,False
112,157,0.06478020799999999,1,4,0.9908256880733946,False
111,157,0.06478020799999999,1,4,0.9908256880733946,False
761,158,0.06426877560000001,1,4,0.03058103975535168,False
760,158,0.06426877560000001,1,4,0.03058103975535168,False
1231,159,0.06423093440000001,1,5,0.01529051987767584,False
1045,160,0.06392861999999999,1,4,0.012232415902140673,False
683,161,0.06377280189999998,1,4,0.01529051987767584,False
1203,162,0.06347484639999999,1,4,0.012232415902140673,False
584,163,0.06340360049999999,1,4,0.045871559633027525,False
896,164,0.0628764851,1,4,0.01834862385321101,False
909,165,0.06213533680000001,1,5,0.03058103975535168,False
915,166,0.062088158200000014,2,7,0.09480122324159021,False
233,74,0.06163090069999999,1,4,0.9938837920489296,False
232,74,0.06163090069999999,1,4,0.9908256880733946,False
767,167,0.061110965499999996,1,4,0.01834862385321101,False
905,168,0.060834727,1,2,0.0061162079510703364,False
1322,111,0.060658175,1,2,0.0061162079510703364,False
1222,169,0.060515198,1,2,0.0061162079510703364,False
1159,170,0.05952171,1,2,0.0061162079510703364,False
16,171,0.05942798,1,2,0.9877675840978594,False
15,171,0.05942798,1,2,0.9877675840978594,False
928,111,0.059318996,1,2,0.0061162079510703364,False
582,134,0.058918196,1,2,0.0061162079510703364,False
580,134,0.058918196,1,2,0.0061162079510703364,False
894,142,0.05882650799999999,1,2,0.009174311926605505,False
1158,106,0.0588112592,1,2,0.01529051987767584,False
1157,106,0.0588112592,1,2,0.01529051987767584,False
763,127,0.05848649,1,4,0.024464831804281346,False
845,172,0.058291862599999994,2,6,0.03058103975535168,False
1278,147,0.058199298999999996,1,4,0.01529051987767584,False
266,145,0.0576694224,1,4,0.9877675840978594,False
265,145,0.0576694224,1,4,0.9877675840978594,False
264,145,0.0576694224,1,4,0.9877675840978594,False
919,173,0.05757049520000001,1,5,0.01529051987767584,False
1044,174,0.05731133879999999,1,4,0.012232415902140673,False
610,175,0.05668298589999999,1,4,0.04892966360856269,False
1108,176,0.05640415280000001,1,5,0.024464831804281346,False
1190,135,0.05615781,1,2,0.021406727828746176,False
1147,177,0.056106595,2,4,0.03058103975535168,False
742,178,0.05608400300000001,1,6,0.03669724770642202,False
811,179,0.0559671288,1,4,0.012232415902140673,False
1084,180,0.055739233999999985,1,4,0.024464831804281346,False
804,181,0.055299487,1,4,0.01834862385321101,False
807,155,0.05526453679999999,1,4,0.021406727828746176,False
679,128,0.054789954499999995,1,4,0.01834862385321101,False
678,128,0.054789954499999995,1,4,0.01834862385321101,False
507,140,0.0543352256,1,4,0.03363914373088685,False
1167,106,0.053612320000000005,1,2,0.021406727828746176,False
1160,106,0.053612320000000005,1,2,0.024464831804281346,False
1154,182,0.053612320000000005,1,2,0.024464831804281346,False
285,183,0.053612320000000005,1,2,0.9755351681957186,False
284,183,0.053612320000000005,1,2,0.9755351681957186,False
183,184,0.0521003517,1,4,0.9877675840978594,False
1226,185,0.051285796999999994,1,3,0.009174311926605505,False
656,186,0.05097061659999999,1,4,0.012232415902140673,False
1004,122,0.049435728799999995,1,4,0.012232415902140673,False
936,187,0.048235074999999995,2,5,0.03058103975535168,False
568,188,0.04758002800000001,1,5,0.04281345565749235,False
1013,189,0.044338268099999995,1,4,0.01529051987767584,False
1113,190,0.04391521860000001,1,3,0.009174311926605505,False
1034,118,0.04317888860000001,1,3,0.009174311926605505,False
940,191,0.042766662000000004,1,3,0.01529051987767584,False
