block,species,chr,chr_beg,chr_end,orientation
220,BUMA.0721.00010,1,3450558,3509051,+
220,BUMA.0721.00012,1,1620009,1675935,-
220,BUMA.0721.00014,1,1692226,1748149,-
220,BUMA.0721.00003,1,2617362,2673270,+
220,BUMA.0721.00011,1,1100912,1158075,-
220,BUMA.0721.00002,1,2751818,2810295,-
220,BUMA.0721.00008,1,1691534,1747457,-
220,BUMA.0721.00005,1,2834257,2891420,-
220,BUMA.0721.00013,1,1626104,1682027,-
220,BUMA.0721.00024,1,3221495,3277418,-
220,BUMA.0721.00018,1,1755952,1811875,-
220,BUMA.0721.00009,1,205912,261756,+
220,BUMA.0721.00021,1,1691002,1746925,-
220,BUMA.0721.00020,1,1690967,1746890,-
220,BUMA.0721.00032,1,2883500,2939422,+
220,BUMA.0721.00019,1,1691092,1747015,-
220,BUMA.0721.00016,1,1888777,1945939,+
220,BUMA.0721.00007,1,2366511,2422433,+
220,BUMA.0721.00022,1,1728422,1784345,-
220,BUMA.0721.00027,1,2197125,2254288,-
220,BUMA.0721.00006,1,2026625,2082548,-
220,BUMA.0721.00030,1,1087552,1143475,-
220,BUMA.0721.00001,1,1681449,1738611,+
220,BUMA.0721.00015,1,1626051,1681974,-
220,BUMA.0721.00029,1,1888990,1946152,+
220,BUMA.0721.00026,1,1490641,1546564,-
220,BUMA.0721.00031,1,377349,433272,-
220,BUMA.0721.00004,1,2812092,2869255,-
220,BUMA.0721.00025,1,956520,1012443,-
220,BUMA.0721.00017,1,1704067,1759990,-
220,BUMA.0721.00023,1,1888871,1946033,+
220,BUMA.0721.00028,1,646276,702194,+
219,BUMA.0721.00010,1,3413870,3443225,+
219,BUMA.0721.00012,1,1683268,1712858,-
219,BUMA.0721.00014,1,1755482,1785008,-
219,BUMA.0721.00003,1,2579477,2608780,+
219,BUMA.0721.00011,1,1165409,1195127,-
219,BUMA.0721.00002,1,2817627,2847319,-
219,BUMA.0721.00008,1,1754790,1784370,-
219,BUMA.0721.00005,1,2898751,2928090,-
219,BUMA.0721.00013,1,1689360,1718913,-
219,BUMA.0721.00024,1,3284750,3314180,-
219,BUMA.0721.00018,1,1819208,1848604,-
219,BUMA.0721.00009,1,169063,198580,+
219,BUMA.0721.00021,1,1754258,1783792,-
219,BUMA.0721.00020,1,1754223,1783745,-
219,BUMA.0721.00032,1,2846534,2876167,+
219,BUMA.0721.00019,1,1754348,1783849,-
219,BUMA.0721.00016,1,1851844,1881444,+
219,BUMA.0721.00007,1,2329732,2359178,+
219,BUMA.0721.00022,1,1791678,1821207,-
219,BUMA.0721.00027,1,2261621,2291339,-
219,BUMA.0721.00006,1,2089879,2119693,-
219,BUMA.0721.00030,1,1150808,1180276,-
