strain,character_state,character_state_annotation
BUMA.0521.00018,4,4 copies
BUMA.0521.00016,4,4 copies
BUMA.0521.00030,5,5 copies
BUMA.0521.00021,4,4 copies
BUMA.0521.00014,4,4 copies
BUMA.0521.00025,4,4 copies
BUMA.0521.00004,3,3 copies
BUMA.0521.00032,0,0 copies
BUMA.0521.00012,0,0 copies
BUMA.0521.00013,2,2 copies
BUMA.0521.00008,1,1 copies
BUMA.0521.00019,4,4 copies
BUMA.0521.00015,4,4 copies
BUMA.0521.00031,4,4 copies
BUMA.0521.00022,4,4 copies
BUMA.0521.00029,4,4 copies
BUMA.0521.00010,0,0 copies
BUMA.0521.00024,4,4 copies
BUMA.0521.00002,1,1 copies
BUMA.0521.00006,4,4 copies
BUMA.0521.00005,0,0 copies
BUMA.0521.00003,1,1 copies
BUMA.0521.00026,4,4 copies
BUMA.0521.00027,4,4 copies
BUMA.0521.00007,0,0 copies
BUMA.0521.00001,4,4 copies
BUMA.0521.00028,5,5 copies
BUMA.0521.00009,4,4 copies
BUMA.0521.00020,3,3 copies
BUMA.0521.00017,1,1 copies
BUMA.0521.00011,3,3 copies
BUMA.0521.00023,5,5 copies
