block,species,chr,chr_beg,chr_end,orientation
167,LEPN.0521.00010,1,2963750,2969111,+
167,LEPN.0521.00007,1,2963753,2969114,+
167,LEPN.0521.00009,1,2963753,2969114,+
78,LEPN.0521.00005,1,2008651,2032744,+
78,LEPN.0521.00004,1,1934889,1958993,+
78,LEPN.0521.00011,1,1915692,1939795,+
78,LEPN.0521.00003,1,1970111,1994215,+
78,LEPN.0521.00014,1,1915969,1940070,+
78,LEPN.0521.00022,1,1970147,1994369,+
78,LEPN.0521.00017,1,1937074,1961177,+
78,LEPN.0521.00008,1,1970160,1994320,+
78,LEPN.0521.00018,1,1971347,1995570,+
78,LEPN.0521.00010,1,1996276,2020436,+
78,LEPN.0521.00001,1,2061644,2085748,+
78,LEPN.0521.00019,1,1924597,1948700,+
78,LEPN.0521.00007,1,1996279,2020439,+
78,LEPN.0521.00006,1,1973954,1998114,+
78,LEPN.0521.00002,1,1910386,1934487,+
78,LEPN.0521.00009,1,1996279,2020439,+
78,LEPN.0521.00016,1,1410533,1434637,-
78,LEPN.0521.00015,1,1944989,1969092,+
78,LEPN.0521.00021,1,1914021,1938124,+
78,LEPN.0521.00012,1,1939608,1963709,+
78,LEPN.0521.00020,1,1219406,1243508,-
78,LEPN.0521.00013,1,1926792,1950895,+
77,LEPN.0521.00005,1,1974361,2008650,+
77,LEPN.0521.00004,1,1900528,1934888,+
77,LEPN.0521.00011,1,1881402,1915691,+
77,LEPN.0521.00003,1,1935750,1970110,+
77,LEPN.0521.00014,1,1881679,1915968,+
77,LEPN.0521.00022,1,1934499,1968920,+
77,LEPN.0521.00017,1,1902784,1937073,+
77,LEPN.0521.00008,1,1935619,1970159,+
77,LEPN.0521.00018,1,1935701,1970120,+
77,LEPN.0521.00010,1,1961735,1996275,+
77,LEPN.0521.00001,1,2027301,2061643,+
77,LEPN.0521.00019,1,1890243,1924596,+
77,LEPN.0521.00007,1,1961738,1996278,+
77,LEPN.0521.00006,1,1939413,1973953,+
77,LEPN.0521.00002,1,1876099,1910385,+
77,LEPN.0521.00009,1,1961738,1996278,+
77,LEPN.0521.00016,1,1434639,1468930,-
77,LEPN.0521.00015,1,1910699,1944988,+
77,LEPN.0521.00021,1,1879731,1914020,+
77,LEPN.0521.00012,1,1905318,1939607,+
77,LEPN.0521.00020,1,1243510,1277799,-
77,LEPN.0521.00013,1,1892502,1926791,+
76,LEPN.0521.00005,1,1954068,1974283,+
76,LEPN.0521.00004,1,1880229,1900450,+
76,LEPN.0521.00011,1,1861108,1881324,+
76,LEPN.0521.00003,1,1915451,1935672,+
76,LEPN.0521.00014,1,1861385,1881601,+
76,LEPN.0521.00022,1,1914201,1934421,+
76,LEPN.0521.00017,1,1882490,1902706,+
76,LEPN.0521.00008,1,1910300,1930531,+
76,LEPN.0521.00018,1,1915403,1935623,+
76,LEPN.0521.00010,1,1936416,1956647,+
76,LEPN.0521.00001,1,2007002,2027223,+
76,LEPN.0521.00019,1,1869944,1890165,+
76,LEPN.0521.00007,1,1936419,1956650,+
76,LEPN.0521.00006,1,1914094,1934325,+
76,LEPN.0521.00002,1,1855805,1876021,+
76,LEPN.0521.00009,1,1936419,1956650,+
76,LEPN.0521.00016,1,1469008,1489224,-
76,LEPN.0521.00015,1,1890405,1910621,+
76,LEPN.0521.00021,1,1859441,1879653,+
76,LEPN.0521.00012,1,1885024,1905240,+
76,LEPN.0521.00020,1,1277877,1298093,-
76,LEPN.0521.00013,1,1872208,1892424,+
75,LEPN.0521.00005,1,1947092,1952314,+
75,LEPN.0521.00004,1,1874868,1880076,+
75,LEPN.0521.00011,1,1854133,1859355,+
75,LEPN.0521.00003,1,1910090,1915298,+
75,LEPN.0521.00014,1,1854410,1859632,+
75,LEPN.0521.00022,1,1908840,1914048,+
75,LEPN.0521.00017,1,1875515,1880737,+
75,LEPN.0521.00008,1,1904920,1910154,+
75,LEPN.0521.00018,1,1910043,1915250,+
75,LEPN.0521.00010,1,1931036,1936270,+
75,LEPN.0521.00001,1,2001641,2006849,+
75,LEPN.0521.00019,1,1864583,1869791,+
75,LEPN.0521.00007,1,1931039,1936273,+
75,LEPN.0521.00006,1,1908714,1913948,+
75,LEPN.0521.00002,1,1848830,1854052,+
75,LEPN.0521.00009,1,1931039,1936273,+
75,LEPN.0521.00016,1,1490978,1496200,-
75,LEPN.0521.00015,1,1883428,1888650,+
75,LEPN.0521.00021,1,1852466,1857688,+
75,LEPN.0521.00012,1,1878049,1883271,+
75,LEPN.0521.00020,1,1299846,1305068,-
75,LEPN.0521.00013,1,1865233,1870455,+
74,LEPN.0521.00005,1,1912265,1942307,+
74,LEPN.0521.00004,1,1843977,1874009,+
74,LEPN.0521.00011,1,1820539,1850570,+
74,LEPN.0521.00003,1,1879199,1909231,+
74,LEPN.0521.00014,1,1820816,1850847,+
74,LEPN.0521.00022,1,1877949,1907981,+
74,LEPN.0521.00017,1,1841922,1871952,+
74,LEPN.0521.00008,1,1871247,1901463,+
74,LEPN.0521.00018,1,1879152,1909184,+
74,LEPN.0521.00010,1,1897558,1927579,+
74,LEPN.0521.00001,1,1970749,2000782,+
74,LEPN.0521.00019,1,1833692,1863724,+
74,LEPN.0521.00007,1,1897561,1927582,+
74,LEPN.0521.00006,1,1875041,1905257,+
74,LEPN.0521.00002,1,1815236,1845267,+
74,LEPN.0521.00009,1,1897561,1927582,+
74,LEPN.0521.00016,1,1499761,1529793,-
74,LEPN.0521.00015,1,1849834,1879866,+
74,LEPN.0521.00021,1,1818871,1848903,+
74,LEPN.0521.00012,1,1844455,1874486,+
74,LEPN.0521.00020,1,1308631,1338662,-
74,LEPN.0521.00013,1,1831639,1861670,+
73,LEPN.0521.00005,1,1885933,1907565,+
73,LEPN.0521.00004,1,1817648,1839281,+
73,LEPN.0521.00011,1,1798036,1820267,+
73,LEPN.0521.00003,1,1852870,1874503,+
73,LEPN.0521.00014,1,1798313,1820544,+
73,LEPN.0521.00022,1,1851622,1873253,+
73,LEPN.0521.00017,1,1819419,1841650,+
73,LEPN.0521.00008,1,1844889,1866527,+
73,LEPN.0521.00018,1,1852825,1874456,+
73,LEPN.0521.00010,1,1871200,1892838,+
73,LEPN.0521.00001,1,1944420,1966053,+
73,LEPN.0521.00019,1,1807444,1828996,+
73,LEPN.0521.00007,1,1871203,1892841,+
73,LEPN.0521.00006,1,1848683,1870321,+
73,LEPN.0521.00002,1,1792733,1814964,+
73,LEPN.0521.00009,1,1871203,1892841,+
73,LEPN.0521.00016,1,1534489,1557184,-
73,LEPN.0521.00015,1,1827332,1849562,+
73,LEPN.0521.00021,1,1796368,1818599,+
73,LEPN.0521.00012,1,1821952,1844183,+
73,LEPN.0521.00020,1,1338934,1361165,-
