block,gain
1,0.024016186387548877
2,0.004591135475463276
3,0.029069644328304722
4,0.03482612376263905
5,0.03482612376263905
6,0.03482612376263905
7,0.03482612376263905
8,0.017035103681056984
9,0.02438695006910374
10,0.017035103681056984
11,0.018920298054192777
12,0.018920298054192777
13,0.04402690046728597
14,0.04402690046728597
15,0.03482612376263905
16,0.04402690046728597
17,0.04402690046728597
18,0.007079186431288742
19,0.011736315274270548
20,0.018920298054193
21,0.011736315274270548
22,0.004591135475463276
23,0.024016186387548877
24,0.025831912492592757
25,0.0005608028528221731
27,0.008427136461710782
29,0.03400108704098598
40,0.017035103681056984
41,0.038728424659585634
42,0.02773394155667594
44,0.008427136461710782
46,0.03457932925827413
50,0.06304419524092228
52,0.018920298054192777
60,0.02904570721950772
65,0.05549035296372984
66,0.018920298054192708
67,0.04402690046728597
73,0.008427136461710782
74,0.03400108704098598
76,0.008427136461710782
77,0.008427136461710782
87,0.06680243696347846
93,0.03984527553988962
95,0.01864792971267075
100,0.041097712836741046
101,0.06418044929194036
115,0.03400108704098598
120,0.038728424659585634
124,0.01864792971267075
131,0.008427136461710782
133,0.05263310962518464
134,0.008427136461710782
142,0.024016186387548877
156,0.007982755995973562
176,0.059840297126580566
177,0.008427136461710782
192,0.004704806036511022
193,0.007982755995973562
194,0.013584474077651731
196,0.022759604337699163
202,0.03400108704098598
204,0.008427136461710782
205,0.017035103681056984
207,0.03482612376263905
210,0.020769329525431812
211,0.008427136461710782
212,0.008427136461710782
216,0.020769329525431812
221,0.08737769031024245
228,0.03927669926546204
229,0.016036431921949368
230,0.057718188150373995
233,0.008427136461710782
245,0.09687603024257163
246,0.0808567114583667
247,0.06830876554692289
248,0.01864792971267075
249,0.047182484192562324
250,0.01864792971267075
251,0.01864792971267075
252,0.01864792971267075
261,0.02904570721950772
265,0.03871968222005229
274,0.08995026690155378
275,0.061752467962128216
276,0.01864792971267075
277,0.05263310962518464
279,0.017510951910919892
292,0.017035103681056984
293,0.01864792971267075
294,0.02904570721950772
295,0.05212808508339106
297,0.017035103681056984
298,0.005230113823889271
299,0.02438695006910374
300,0.02438695006910374
301,0.025831912492592757
302,0.000759054101899137
307,0.017035103681056984
308,0.01864792971267075
316,0.0011293791272495857
319,0.020769329525431812
320,0.01864792971267075
321,0.018920298054192777
322,0.0407730519944689
323,0.03400108704098598
324,0.01522155933639624
326,0.002573951263902363
327,0.000759054101899137
328,0.000759054101899137
329,0.021238300084481798
332,0.012332356527681498
335,0.021238300084481798
340,0.057718188150373995
341,0.036719969337365876
342,0.09679400854726761
343,0.024016186387548877
344,0.04613614163302404
345,0.03400108704098598
350,0.020769329525431812
351,0.154099987682364
352,0.03968704411000168
353,0.01864792971267075
354,0.01864792971267075
355,0.020769329525431812
356,0.03543239076118965
357,0.01060474366751174
358,0.01864792971267075
359,0.01864792971267075
360,0.026562006816915174
361,0.04394601023652911
362,0.10543371171685867
363,0.02438695006910363
364,0.02904570721950772
365,0.01060474366751174
366,0.017603754531368532
367,0.017035103681056984
368,0.053444066150463154
369,0.06308817073375717
370,0.020769329525431812
371,0.01864792971267075
372,0.022759604337699163
373,0.06238618007264385
374,0.03482612376263905
375,0.018920298054192777
376,0.005230113823889271
377,0.017035103681056984
378,0.03927669926546204
379,0.10731890608999424
380,0.020769329525431812
381,0.024016186387548877
382,0.024016186387548877
383,0.05549035296372984
384,0.020769329525431812
385,0.06461727717332473
386,0.017035103681056984
387,0.020769329525431812
388,0.07986477478588805
389,0.018920298054192777
390,0.017035103681056984
391,0.10543371171685867
392,0.10543371171685867
393,0.10543371171685867
394,0.04402690046728597
395,0.025831912492592757
396,0.024016186387548877
397,0.03482612376263905
398,0.017035103681056984
399,0.01864792971267075
400,0.10543371171685867
401,0.06152692543588126
402,0.017035103681056984
403,0.020769329525431812
404,0.06461727717332473
405,0.06461727717332473
406,0.017035103681056984
407,0.024016186387548877
408,0.024016186387548877
409,0.017035103681056984
410,0.024016186387548877
411,0.06671781530421839
412,0.05045221168691061
413,0.06641727648006987
414,0.017035103681056984
415,0.07166854701369818
416,0.024016186387548877
417,0.10543371171685867
418,0.06461727717332473
419,0.017035103681056984
420,0.024016186387548877
421,0.024016186387548877
422,0.024016186387548877
