block,species,chr,chr_beg,chr_end,orientation
1019,BUMA.0521.00012,1,3527096,3533282,+
1019,BUMA.0521.00009,1,2410950,2417136,+
1019,BUMA.0521.00010,1,3309393,3315579,+
1019,BUMA.0521.00015,1,2445922,2452108,+
1019,BUMA.0521.00013,1,1913949,1920134,-
1019,BUMA.0521.00014,1,2381090,2387276,+
1019,BUMA.0521.00002,1,156062,162248,+
1019,BUMA.0521.00004,1,1604088,1610273,-
1019,BUMA.0521.00007,1,1884155,1890341,+
1019,BUMA.0521.00005,1,2862992,2869178,+
1019,BUMA.0521.00024,1,1950024,1956210,+
1019,BUMA.0521.00030,1,1852845,1859031,+
1019,BUMA.0521.00008,1,17821,24007,+
1019,BUMA.0521.00027,1,1711522,1717708,+
1019,BUMA.0521.00022,1,2446000,2452186,+
1019,BUMA.0521.00020,1,2457681,2463867,+
1019,BUMA.0521.00021,1,2444681,2450867,+
1019,BUMA.0521.00017,1,1132270,1138456,+
1019,BUMA.0521.00023,1,2483409,2489595,+
1019,BUMA.0521.00001,1,1227400,1233586,+
1019,BUMA.0521.00019,1,2510887,2517073,+
1019,BUMA.0521.00016,1,2381056,2387242,+
1019,BUMA.0521.00025,1,1434887,1441073,+
1019,BUMA.0521.00031,1,1434950,1441136,+
1019,BUMA.0521.00006,1,2536097,2542283,+
1019,BUMA.0521.00029,1,2702127,2708312,-
1019,BUMA.0521.00018,1,1434870,1441056,+
1019,BUMA.0521.00032,1,2178332,2184517,-
1019,BUMA.0521.00026,1,512859,519045,+
1019,BUMA.0521.00003,1,2589489,2595674,-
1019,BUMA.0521.00028,1,2255899,2262085,+
1019,BUMA.0521.00011,1,1661483,1667668,-
1018,BUMA.0521.00012,1,3518074,3525984,+
1018,BUMA.0521.00009,1,2401928,2409838,+
1018,BUMA.0521.00010,1,3298779,3306689,+
1018,BUMA.0521.00015,1,2436900,2444810,+
1018,BUMA.0521.00013,1,1921225,1929166,-
1018,BUMA.0521.00014,1,2372068,2379978,+
1018,BUMA.0521.00002,1,147040,154950,+
1018,BUMA.0521.00004,1,1611364,1619295,-
1018,BUMA.0521.00007,1,1873545,1881455,+
1018,BUMA.0521.00005,1,2853970,2861880,+
1018,BUMA.0521.00024,1,1941002,1948912,+
1018,BUMA.0521.00030,1,1843823,1851733,+
1018,BUMA.0521.00008,1,8799,16709,+
1018,BUMA.0521.00027,1,1702500,1710410,+
1018,BUMA.0521.00022,1,2436978,2444888,+
1018,BUMA.0521.00020,1,2448659,2456569,+
1018,BUMA.0521.00021,1,2435659,2443569,+
1018,BUMA.0521.00017,1,1123248,1131158,+
1018,BUMA.0521.00023,1,2474387,2482297,+
1018,BUMA.0521.00001,1,1218378,1226288,+
1018,BUMA.0521.00019,1,2501865,2509775,+
1018,BUMA.0521.00016,1,2372034,2379944,+
1018,BUMA.0521.00025,1,1425865,1433775,+
1018,BUMA.0521.00031,1,1425926,1433838,+
1018,BUMA.0521.00006,1,2527075,2534985,+
1018,BUMA.0521.00029,1,2709403,2717334,-
1018,BUMA.0521.00018,1,1425848,1433758,+
1018,BUMA.0521.00032,1,2185608,2193539,-
1018,BUMA.0521.00026,1,503837,511747,+
1018,BUMA.0521.00003,1,2596765,2604696,-
1018,BUMA.0521.00028,1,2246877,2254787,+
1018,BUMA.0521.00011,1,1668759,1676690,-
1017,BUMA.0521.00012,1,3510375,3517693,+
1017,BUMA.0521.00009,1,2394229,2401547,+
1017,BUMA.0521.00010,1,3291081,3298398,+
1017,BUMA.0521.00015,1,2429201,2436519,+
1017,BUMA.0521.00013,1,1929547,1936865,-
1017,BUMA.0521.00014,1,2364369,2371687,+
1017,BUMA.0521.00002,1,139341,146659,+
1017,BUMA.0521.00004,1,1619676,1626994,-
1017,BUMA.0521.00007,1,1865846,1873164,+
1017,BUMA.0521.00005,1,2846271,2853589,+
1017,BUMA.0521.00024,1,1933303,1940621,+
1017,BUMA.0521.00030,1,1836124,1843442,+
1017,BUMA.0521.00008,1,1100,8418,+
1017,BUMA.0521.00027,1,1694801,1702119,+
1017,BUMA.0521.00022,1,2429279,2436597,+
1017,BUMA.0521.00020,1,2440960,2448278,+
1017,BUMA.0521.00021,1,2427960,2435278,+
1017,BUMA.0521.00017,1,1115549,1122867,+
1017,BUMA.0521.00023,1,2466688,2474006,+
1017,BUMA.0521.00001,1,1210679,1217997,+
1017,BUMA.0521.00019,1,2494166,2501484,+
1017,BUMA.0521.00016,1,2364335,2371653,+
1017,BUMA.0521.00025,1,1418166,1425484,+
1017,BUMA.0521.00031,1,1418227,1425545,+
1017,BUMA.0521.00006,1,2519376,2526694,+
1017,BUMA.0521.00029,1,2717715,2725033,-
1017,BUMA.0521.00018,1,1418149,1425467,+
1017,BUMA.0521.00032,1,2193920,2201238,-
1017,BUMA.0521.00026,1,496138,503456,+
1017,BUMA.0521.00003,1,2605077,2612395,-
1017,BUMA.0521.00028,1,2239178,2246496,+
1017,BUMA.0521.00011,1,1677071,1684389,-
1016,BUMA.0521.00012,1,3495010,3508823,+
1016,BUMA.0521.00009,1,2378846,2392677,+
1016,BUMA.0521.00010,1,3275698,3289529,+
1016,BUMA.0521.00015,1,2413818,2427649,+
1016,BUMA.0521.00013,1,1938417,1952249,-
1016,BUMA.0521.00014,1,2348986,2362817,+
1016,BUMA.0521.00002,1,123943,137789,+
1016,BUMA.0521.00004,1,1628546,1642378,-
1016,BUMA.0521.00007,1,1850463,1864294,+
1016,BUMA.0521.00005,1,2830888,2844719,+
1016,BUMA.0521.00024,1,1917920,1931751,+
1016,BUMA.0521.00030,1,1820741,1834572,+
1016,BUMA.0521.00008,1,3517467,3531280,+
1016,BUMA.0521.00027,1,1679418,1693249,+
1016,BUMA.0521.00022,1,2413896,2427727,+
1016,BUMA.0521.00020,1,2425577,2439408,+
1016,BUMA.0521.00021,1,2412577,2426408,+
1016,BUMA.0521.00017,1,1100166,1113997,+
1016,BUMA.0521.00023,1,2451305,2465136,+
1016,BUMA.0521.00001,1,1195296,1209127,+
1016,BUMA.0521.00019,1,2478784,2492614,+
1016,BUMA.0521.00016,1,2348952,2362783,+
1016,BUMA.0521.00025,1,1402783,1416614,+
1016,BUMA.0521.00031,1,1402844,1416675,+
1016,BUMA.0521.00006,1,2503993,2517824,+
1016,BUMA.0521.00029,1,2726585,2740417,-
1016,BUMA.0521.00018,1,1402766,1416597,+
1016,BUMA.0521.00032,1,2202790,2216622,-
1016,BUMA.0521.00026,1,480755,494586,+
1016,BUMA.0521.00003,1,2613947,2627794,-
1016,BUMA.0521.00028,1,2223795,2237626,+
1016,BUMA.0521.00011,1,1685941,1699773,-
1015,BUMA.0521.00012,1,3491105,3494877,+
1015,BUMA.0521.00009,1,2374941,2378713,+
