strain,character_state,character_state_annotation
YEPE.0221.00039,0,0 copies
YEPE.0221.00024,1,1 copies
YEPE.0221.00012,1,1 copies
YEPE.0221.00026,1,1 copies
YEPE.0221.00004,1,1 copies
YEPE.0221.00044,1,1 copies
YEPE.0221.00031,1,1 copies
YEPE.0221.00025,1,1 copies
YEPE.0221.00013,1,1 copies
YEPE.0221.00001,1,1 copies
YEPE.0221.00007,1,1 copies
YEPE.0221.00019,1,1 copies
YEPE.0221.00057,1,1 copies
YEPE.0221.00035,1,1 copies
YEPE.0221.00014,1,1 copies
YEPE.0221.00015,1,1 copies
YEPE.0221.00016,0,0 copies
YEPE.0221.00030,1,1 copies
YEPE.0221.00036,1,1 copies
YEPE.0221.00053,1,1 copies
YEPE.0221.00032,1,1 copies
YEPE.0221.00050,0,0 copies
YEPE.0221.00042,1,1 copies
YEPE.0221.00056,1,1 copies
YEPE.0221.00054,1,1 copies
YEPE.0221.00017,1,1 copies
YEPE.0221.00040,1,1 copies
YEPE.0221.00003,1,1 copies
YEPE.0221.00018,1,1 copies
YEPE.0221.00058,1,1 copies
YEPE.0221.00006,1,1 copies
YEPE.0221.00027,1,1 copies
YEPE.0221.00051,1,1 copies
YEPE.0221.00046,1,1 copies
YEPE.0221.00043,1,1 copies
YEPE.0221.00010,1,1 copies
YEPE.0221.00022,1,1 copies
YEPE.0221.00020,1,1 copies
YEPE.0221.00055,1,1 copies
YEPE.0221.00034,1,1 copies
YEPE.0221.00038,1,1 copies
YEPE.0221.00023,1,1 copies
YEPE.0221.00048,1,1 copies
YEPE.0221.00002,1,1 copies
YEPE.0221.00011,1,1 copies
YEPE.0221.00037,1,1 copies
YEPE.0221.00005,1,1 copies
YEPE.0221.00028,1,1 copies
YEPE.0221.00052,1,1 copies
YEPE.0221.00045,1,1 copies
YEPE.0221.00041,1,1 copies
YEPE.0221.00049,1,1 copies
YEPE.0221.00029,1,1 copies
YEPE.0221.00008,1,1 copies
YEPE.0221.00021,1,1 copies
YEPE.0221.00033,1,1 copies
YEPE.0221.00047,1,1 copies
YEPE.0221.00009,1,1 copies
