block,gain
1,0.0021071276204602946
2,0.0021071276204602946
3,0.00016713821440061255
4,0.036854787408102885
5,0.036854787408102885
6,0.0033297194560096208
7,0.0033297194560096208
8,0.0021071276204602946
9,0.0021071276204602946
10,0.0021071276204602946
11,0.003329719456009572
12,0.00040735123613182267
13,0.029673541680437503
14,0.0021071276204602946
15,0.0021071276204602946
16,0.00284801150309949
17,0.0021071276204602946
18,0.0021071276204602946
19,0.0021071276204602946
20,0.00040735123613182267
21,0.0033297194560096208
22,0.009083184859698515
23,0.0033297194560096208
24,0.00016713821440061255
25,0.037031236570808757
26,0.037031236570808757
27,0.004386914132354813
28,0.0021071276204602946
29,0.02702532318392814
30,0.024274554504761126
31,0.0021071276204602807
32,0.004386914132354841
33,0.006571796132317995
34,0.006571796132317995
35,0.0028480115030995456
36,0.036854787408102885
37,0.038554397220927294
38,0.024274554504761126
39,0.0001671382144006195
40,0.000354455182142166
41,0.07407323672381017
42,0.02803609888353975
43,0.0033297194560096208
44,0.0033297194560096208
45,0.00016713821440061255
46,0.0033297194560096208
47,0.016504372457882943
48,0.016504372457882943
49,0.016504372457882943
50,0.0033297194560096208
51,0.0033297194560096208
52,0.009083184859698515
53,0.0033297194560096208
54,0.0033297194560096208
55,0.0033297194560096208
56,0.0033297194560096208
57,0.006866860862780821
58,0.019986528249118063
59,0.024274554504761126
60,0.024274554504761126
61,0.024274554504761126
62,0.024274554504761126
63,0.024274554504761126
64,0.042465417576027176
65,0.042465417576027176
66,0.04811041282497086
67,0.042465417576027176
68,0.056950730814713406
69,0.000354455182142166
70,0.0021071276204602946
71,0.016504372457882943
72,0.031795605540304306
73,0.06592702057337627
74,0.04099827589585278
75,0.08011697713286534
76,0.08011697713286534
77,0.027268299640269528
78,0.017398122297075713
79,0.031220306560970412
80,0.007191174784989193
81,0.015744555200147496
82,0.0021071276204602946
83,0.004386914132354841
84,0.0023431685242396028
85,0.01749421586813138
86,0.024274554504761126
87,0.024274554504761126
88,0.0023431685242395472
89,0.020267617286314543
90,0.00016713821440061255
91,0.07471301166764055
92,0.012242901195519844
93,0.00016713821440061255
94,0.024274554504761126
95,0.07809642730168098
96,0.015744555200147496
97,0.031220306560970384
98,0.024274554504761126
99,0.004386914132354841
100,0.00040735123613182267
101,0.00040735123613182267
102,0.00040735123613182267
103,0.0033297194560096208
104,0.0034304885460692547
105,0.01719257403223373
106,0.0197949667756182
107,0.00016713821440061255
108,0.00016713821440061255
109,0.036854787408102885
110,0.036854787408102885
111,0.036854787408102885
112,0.036854787408102885
113,0.036854787408102885
114,0.036854787408102885
115,0.024274554504761126
116,0.037031236570808757
117,0.05649658631940335
118,0.036854787408102885
119,0.012985710171083076
120,0.03479428639328219
121,0.024274554504761126
122,0.025204704878777684
123,0.09050211697781585
124,0.00040735123613182267
125,0.00040735123613182267
126,0.0021071276204602946
127,0.00040735123613182267
128,0.00040735123613182267
129,0.00040735123613182267
130,0.0033297194560096208
131,0.00016713821440061255
132,0.004386914132354841
133,0.004386914132354841
134,0.004386914132354841
135,0.004386914132354841
136,0.00040735123613182267
137,0.0021071276204602946
138,0.00040735123613182267
139,0.004386914132354841
140,0.06592702057337627
141,0.06592702057337627
142,0.031795605540304306
143,0.06592702057337627
144,0.06988983333035531
145,0.02515416149947508
146,0.0629779460054869
147,0.006866860862780877
148,0.024274554504761126
149,0.006866860862780877
150,0.016340789910274767
151,0.025322696325510652
152,0.03227663785653967
153,0.05619194825619622
154,0.07804509028349815
155,0.05619194825619622
156,0.06656282865921814
157,0.09069078845610534
158,0.031220306560970384
159,0.09331123055624735
160,0.06357826558055363
161,0.06357826558055363
162,0.0028695371774836165
163,0.0005658441432285499
164,0.0005658441432285499
165,0.00015990320681091852
166,0.08864206650040712
167,0.024274554504761126
168,0.016647791492915662
169,0.0497503969496238
170,0.003329719456009572
171,0.009083184859698515
172,0.09331123055624735
173,0.036854787408102885
174,0.00016713821440061255
