block,gain
1,0.024016186387548877
2,0.017035103681056984
3,0.025831912492592757
4,0.06461727717332473
5,0.06461727717332473
6,0.03482612376263905
7,0.01864792971267075
8,0.017035103681056984
9,0.017035103681056984
10,0.017035103681056984
11,0.05045221168691061
12,0.004591135475463276
13,0.019586801655697372
14,0.024016186387548877
15,0.024016186387548877
16,0.029069644328304653
17,0.024016186387548877
18,0.024016186387548877
19,0.017035103681056984
20,0.004591135475463276
21,0.020769329525431812
22,0.04330703188810335
23,0.01864792971267075
24,0.018920298054193
25,0.051559031331186
26,0.013412188670751196
27,0.018647929712670708
28,0.024016186387548877
29,0.06866811348192892
30,0.05910390568579449
31,0.017035103681056984
32,0.01864792971267075
33,0.06511751983811187
34,0.06511751983811187
35,0.029069644328304722
36,0.01892029805419293
37,0.04714303287435055
38,0.017035103681056984
39,0.025831912492592757
40,0.053444066150463154
41,0.025959183831715804
42,0.023135689865513398
43,0.03482612376263905
44,0.03482612376263905
45,0.025831912492592757
46,0.03482612376263905
47,0.053444066150463154
48,0.053444066150463154
49,0.053444066150463154
50,0.03482612376263905
51,0.03482612376263905
52,0.020769329525431812
53,0.03482612376263905
54,0.03482612376263905
55,0.03482612376263905
56,0.03482612376263905
57,0.021427143840199003
58,0.09762846031100036
59,0.017035103681056984
60,0.017035103681056984
61,0.017035103681056984
62,0.017035103681056984
63,0.017035103681056984
64,0.0635170590795856
65,0.0635170590795856
66,0.10126317430828191
67,0.0635170590795856
68,0.05772264357594803
69,0.0398452755398897
70,0.024016186387548877
71,0.02438695006910374
72,0.0539072122729114
73,0.02796100345908975
74,0.051901564362659025
75,0.024372421594740012
76,0.024372421594740012
77,0.05490232299979955
78,0.10828801894615625
79,0.012231315024667344
80,0.002381816424101013
81,0.018920298054193
82,0.024016186387548877
83,0.04330703188810335
84,0.013749110489381489
85,0.013839950239465493
86,0.017035103681056984
87,0.017035103681056984
88,0.01022752130605642
89,0.010025196171894457
90,0.06461727717332473
91,0.09339041736658305
92,0.07229629059632343
93,0.06461727717332473
94,0.024016186387548877
95,0.08231627274166897
96,0.018920298054193
97,0.029846229937135926
98,0.024016186387548877
99,0.01864792971267075
100,0.04402690046728597
101,0.04402690046728597
102,0.04402690046728597
103,0.01864792971267075
104,0.03969370934521865
105,0.0826351874614214
106,0.06103902068279987
107,0.05045221168691061
108,0.018920298054193
109,0.018920298054192777
110,0.018920298054192777
111,0.018920298054192777
112,0.018920298054192777
113,0.018920298054192777
114,0.018920298054192777
115,0.024016186387548877
116,0.01855834463589201
117,0.03883958734042514
118,0.10731890608999424
119,0.0023818164241009576
120,0.0005608028528222286
121,0.017035103681056984
122,0.008953654101496178
123,0.015470853717731381
124,0.04402690046728597
125,0.04402690046728597
126,0.017035103681056984
127,0.04402690046728597
128,0.04402690046728597
129,0.04402690046728597
130,0.03482612376263905
131,0.025831912492592757
132,0.03482612376263905
133,0.03482612376263905
134,0.03482612376263905
135,0.03482612376263905
136,0.04402690046728597
137,0.017035103681056984
138,0.04402690046728597
139,0.03482612376263905
140,0.02796100345908975
141,0.02796100345908975
142,0.015119235053961677
143,0.02796100345908975
144,0.13448571012023952
145,0.029069644328304653
146,0.04402690046728597
147,0.026562006816915007
148,0.017035103681056984
149,0.026562006816915007
150,0.0327301244334971
151,0.008819196527259043
152,0.011742453822955246
153,0.011775441928487895
154,0.01759873380385879
155,0.011775441928487895
156,0.014332505941583196
157,0.021579505051197323
158,0.012233940146656075
159,0.11142338295177603
160,0.16158332980585055
161,0.13973925089643774
162,0.005554774666161388
163,0.007079186431288742
164,0.007079186431288742
165,0.055336571588190275
166,0.16092342998556208
167,0.06671781530421839
168,0.04330703188810335
169,0.01864792971267075
170,0.018647929712670708
171,0.0995741934521622
172,0.17475040881908854
173,0.018920298054192777
174,0.018920298054193
175,0.043159705538215465
176,0.011736315274270548
177,0.018920298054192777
178,0.024016186387548877
179,0.011736315274270548
180,0.004591135475463276
181,0.0011293791272495857
182,0.055490352963729866
183,0.018920298054192708
184,0.011736315274270548
185,0.026562006816915007
186,0.04402690046728597
187,0.024016186387548988
188,0.03457932925827435
189,0.05488336595940298
190,0.05488336595940298
191,0.06857134422964098
192,0.024016186387548988
193,0.018920298054193
194,0.06175246796212819
195,0.05974333275552378
196,0.011736315274270548
197,0.004591135475463276
198,0.011736315274270548
199,0.004591135475463276
200,0.011736315274270548
201,0.024016186387548877
202,0.011736315274270548
203,0.004591135475463276
204,0.004591135475463276
205,0.02366708148992122
206,0.015470853717731381
207,0.010219583184103043
208,0.015470853717731381
209,0.0011293791272495857
210,0.10608834286225433
211,0.008943767652688533
212,0.04109771283674135
213,0.011736315274270548
214,0.024016186387548877
215,0.01892029805419293
216,0.01892029805419293
217,0.024016186387548877
218,0.06461727717332473
219,0.08793307841224773
220,0.0013336018371008507
221,0.01864792971267075
222,0.040660762696755615
223,0.024016186387548877
224,0.024936533299445007
225,0.005329232139914319
226,0.01191609438023511
227,0.04498143583583125
228,0.048782376873052924
229,0.06175246796212819
230,0.025831912492592757
231,0.025831912492592757
232,0.04498143583583125
233,0.04498143583583125
234,0.04498143583583125
235,0.04498143583583125
236,0.055657794571354835
237,0.05565779457135489
238,0.018647929712670708
239,0.024016186387548877
240,0.0005608028528221731
241,0.053390534803576084
242,0.06150349356945933
243,0.07054151200000092
244,0.06150349356945933
245,0.017035103681056984
246,0.017035103681056984
247,0.007982755995973534
248,0.06327687972725571
249,0.09416339221228845
250,0.013749110489381489
251,0.004567890301656274
252,0.020769329525431812
253,0.0011293791272495857
254,0.03482612376263905
255,0.039412537509187884
256,0.018920298054193
257,0.02562941472358604
258,0.018920298054193
259,0.012332356527681498
260,0.027164557185085855
261,0.11895543997497404
262,0.020769329525431812
263,0.1400751600096748
264,0.03457932925827435
265,0.13424400540481843
266,0.0750832521262711
267,0.11363098768936956
268,0.018920298054193
269,0.01864792971267075
270,0.008427136461710782
271,0.01773484265758718
272,0.023275543064616766
273,0.050895729217110455
274,0.013839950239465493
275,0.0407730519944689
277,0.10816375808825979
280,0.05045221168691061
282,0.008427136461710782
283,0.008427136461710782
285,0.008427136461710782
288,0.01864792971267075
289,0.01864792971267075
290,0.02763352774413569
293,0.013976600935030947
294,0.01060474366751174
295,0.017035103681056984
296,0.008427136461710782
297,0.008427136461710782
298,0.03400108704098598
303,0.043159705538215465
304,0.043159705538215465
305,0.018920298054192777
306,0.059011682214385464
307,0.059011682214385464
308,0.018920298054192777
312,0.05549035296372984
313,0.0137491104893816
314,0.0137491104893816
315,0.04315970553821549
316,0.06623003666914784
317,0.09259311074567021
321,0.061752467962128216
322,0.061752467962128216
326,0.05045221168691061
330,0.05838080860094852
336,0.008427136461710782
338,0.09259311074567021
339,0.025677908654888504
340,0.04524723916710349
341,0.035959156739342246
342,0.029069644328304722
343,0.017035103681056984
344,0.01892029805419293
345,0.01429713332208915
346,0.04402690046728597
347,0.017035103681056984
348,0.06867046254566622
349,0.018815398720427923
350,0.05045221168691061
351,0.017035103681056984
352,0.004591135475463276
353,0.017035103681056984
354,0.017035103681056984
355,0.017035103681056984
356,0.06641727648006987
357,0.017035103681056984
358,0.017035103681056984
359,0.038728424659585634
360,0.038728424659585634
361,0.038728424659585634
362,0.017035103681056984
363,0.06461727717332473
364,0.024016186387548877
365,0.017035103681056984
366,0.11363098768936956
367,0.018920298054193
368,0.024016186387548877
369,0.06461727717332473
370,0.06461727717332473
371,0.06327687972725571
372,0.07166854701369818
373,0.07986477478588816
374,0.02773394155667594
375,0.07986477478588816
376,0.017035103681056984
379,0.008427136461710782
381,0.008427136461710782
385,0.024016186387548877
386,0.024016186387548877
387,0.017035103681056984
388,0.017035103681056984
390,0.09628513448039866
391,0.20953330132551537
392,0.024016186387548877
393,0.024016186387548877
394,0.03457932925827413
395,0.00014312478110800608
396,0.06461727717332473
397,0.03639541744970351
398,0.05625640133837384
399,0.07986477478588816
400,0.07986477478588816
404,0.09307585287231412
406,0.04689038558299741
407,0.0750832521262711
409,0.14169665628801809
411,0.025831912492592757
412,0.0387284246595857
413,0.017035103681056984
414,0.017035103681056984
416,0.006351175392121711
417,0.018920298054192777
418,0.024016186387548877
419,0.008427136461710782
421,0.008427136461710782
422,0.05112876537838007
423,0.154099987682364
424,0.024016186387548877
425,0.09365579462778731
426,0.024016186387548877
427,0.024016186387548877
428,0.04252371269961486
429,0.05112876537838007
430,0.032163938443025786
431,0.020055748147229546
433,0.020769329525431812
437,0.013584474077651731
438,0.06304419524092228
439,0.06940065061381026
440,0.06304419524092228
441,0.06304419524092228
