block,species,chr,chr_beg,chr_end,orientation
269,BUMA.0721.00028,2,1542958,1550729,+
269,BUMA.0721.00028,2,3133416,3141186,-
268,BUMA.0721.00003,2,120937,128674,+
268,BUMA.0721.00028,2,2030226,2037965,-
268,BUMA.0721.00009,2,127848,135586,-
267,BUMA.0721.00003,1,1724488,1756927,+
267,BUMA.0721.00009,1,3149738,3182145,+
267,BUMA.0721.00028,1,4017616,4050142,+
266,BUMA.0721.00012,1,2378632,2408205,+
266,BUMA.0721.00014,1,2250232,2279805,+
266,BUMA.0721.00003,1,1488734,1518297,-
266,BUMA.0721.00011,1,1777306,1806832,-
266,BUMA.0721.00002,1,3512363,3542064,+
266,BUMA.0721.00008,1,1921385,1951184,-
266,BUMA.0721.00005,1,3199831,3229391,-
266,BUMA.0721.00013,1,2185440,2214996,+
266,BUMA.0721.00024,1,317244,346783,+
266,BUMA.0721.00018,1,2315207,2344773,+
266,BUMA.0721.00009,1,2913866,2943544,-
266,BUMA.0721.00021,1,2250348,2279914,+
266,BUMA.0721.00020,1,2250373,2279939,+
266,BUMA.0721.00032,1,2503317,2532964,+
266,BUMA.0721.00007,1,1986547,2016131,+
266,BUMA.0721.00022,1,2287741,2317298,+
266,BUMA.0721.00006,1,2514396,2544115,-
266,BUMA.0721.00030,1,1655940,1685613,+
266,BUMA.0721.00015,1,2185368,2214933,+
266,BUMA.0721.00026,1,2058994,2088667,+
266,BUMA.0721.00031,1,783801,813466,-
266,BUMA.0721.00004,1,3177432,3206982,-
266,BUMA.0721.00025,1,1515861,1545418,+
266,BUMA.0721.00017,1,2263341,2292906,+
266,BUMA.0721.00028,1,3399,32871,+
265,BUMA.0721.00012,1,2375250,2378621,+
265,BUMA.0721.00003,1,1518308,1521678,-
265,BUMA.0721.00011,1,1806843,1810213,-
265,BUMA.0721.00002,1,3508981,3512352,+
265,BUMA.0721.00008,1,1951195,1954565,-
265,BUMA.0721.00009,1,2943555,2946925,-
265,BUMA.0721.00030,1,1652558,1655929,+
265,BUMA.0721.00026,1,2055612,2058983,+
265,BUMA.0721.00028,1,1,3388,+
264,BUMA.0721.00012,1,2370044,2375249,+
264,BUMA.0721.00003,1,1521680,1526919,-
264,BUMA.0721.00011,1,1810215,1815430,-
264,BUMA.0721.00002,1,3503757,3508980,+
264,BUMA.0721.00008,1,1954567,1959785,-
264,BUMA.0721.00009,1,2946927,2952182,-
264,BUMA.0721.00030,1,1647338,1652557,+
264,BUMA.0721.00026,1,2050392,2055611,+
264,BUMA.0721.00028,1,4161093,4166395,+
263,BUMA.0721.00012,1,2365684,2370043,+
263,BUMA.0721.00014,1,2245855,2250230,+
263,BUMA.0721.00003,1,1526921,1531302,-
263,BUMA.0721.00011,1,1815432,1819813,-
263,BUMA.0721.00002,1,3499375,3503756,+
263,BUMA.0721.00008,1,1959787,1964160,-
263,BUMA.0721.00005,1,3229392,3233769,-
263,BUMA.0721.00013,1,2181063,2185438,+
263,BUMA.0721.00024,1,312866,317242,+
263,BUMA.0721.00018,1,2310829,2315205,+
263,BUMA.0721.00009,1,2952184,2956565,-
263,BUMA.0721.00021,1,2245970,2250346,+
263,BUMA.0721.00020,1,2245995,2250371,+
263,BUMA.0721.00032,1,2498939,2503315,+
263,BUMA.0721.00007,1,1982169,1986545,+
263,BUMA.0721.00022,1,2283363,2287739,+
263,BUMA.0721.00006,1,2544116,2548493,-
263,BUMA.0721.00030,1,1642964,1647337,+
263,BUMA.0721.00015,1,2180990,2185366,+
263,BUMA.0721.00026,1,2046018,2050391,+
263,BUMA.0721.00031,1,813467,817844,-
263,BUMA.0721.00004,1,3206983,3211360,-
263,BUMA.0721.00025,1,1511483,1515859,+
263,BUMA.0721.00017,1,2258964,2263339,+
263,BUMA.0721.00028,1,4156671,4161092,+
262,BUMA.0721.00012,1,153324,166254,+
262,BUMA.0721.00014,1,581027,593951,+
262,BUMA.0721.00003,1,9656,22582,+
262,BUMA.0721.00008,1,596590,609529,-
262,BUMA.0721.00005,1,1280871,1293827,-
262,BUMA.0721.00013,1,581033,593957,+
262,BUMA.0721.00024,1,2068635,2081559,-
262,BUMA.0721.00018,1,581041,593965,+
262,BUMA.0721.00009,1,1361981,1374900,-
262,BUMA.0721.00021,1,581035,593959,+
