strain,character_state,character_state_annotation
BUMA.0721.00002,1,1 copies
BUMA.0721.00016,2,2 copies
BUMA.0721.00005,0,0 copies
BUMA.0721.00014,2,2 copies
BUMA.0721.00029,2,2 copies
BUMA.0721.00009,0,0 copies
BUMA.0721.00030,0,0 copies
BUMA.0721.00010,1,1 copies
BUMA.0721.00026,0,0 copies
BUMA.0721.00008,0,0 copies
BUMA.0721.00017,5,5 copies
BUMA.0721.00022,2,2 copies
BUMA.0721.00006,1,1 copies
BUMA.0721.00031,1,1 copies
BUMA.0721.00032,1,1 copies
BUMA.0721.00004,1,1 copies
BUMA.0721.00007,0,0 copies
BUMA.0721.00001,2,2 copies
BUMA.0721.00018,2,2 copies
BUMA.0721.00021,2,2 copies
BUMA.0721.00024,2,2 copies
BUMA.0721.00011,2,2 copies
BUMA.0721.00019,2,2 copies
BUMA.0721.00028,0,0 copies
BUMA.0721.00013,2,2 copies
BUMA.0721.00027,2,2 copies
BUMA.0721.00025,2,2 copies
BUMA.0721.00012,1,1 copies
BUMA.0721.00015,2,2 copies
BUMA.0721.00003,0,0 copies
BUMA.0721.00023,2,2 copies
BUMA.0721.00020,2,2 copies
