block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
213,0,0.018718094200000004,1,13,0.7068965517241379,False
217,0,0.016018792100000005,2,14,0.6896551724137931,False
216,0,0.016018792100000005,2,14,0.6896551724137931,False
215,0,0.016018792100000005,2,14,0.6896551724137931,False
214,0,0.016018792100000005,2,14,0.6896551724137931,False
212,0,0.014614874100000001,1,12,0.7241379310344828,False
161,1,0.0022162173,1,4,0.603448275862069,False
330,2,0.0021737130000000003,1,4,0.7241379310344828,False
139,3,0.0007602344000000002,1,2,0.9482758620689655,False
358,4,0.0006369310000000001,1,3,0.43103448275862066,False
206,5,0.0006176392,1,2,0.9482758620689655,False
277,6,0.00043806620000000004,1,2,0.9655172413793104,False
276,6,0.00043806620000000004,1,2,0.9655172413793104,False
275,6,0.00043806620000000004,1,2,0.9655172413793104,False
274,6,0.00043806620000000004,1,2,0.9655172413793104,False
233,6,0.00034990469999999997,1,2,0.9137931034482759,False
232,6,0.00034990469999999997,1,2,0.9137931034482759,False
231,6,0.0002544282,1,2,0.8620689655172413,False
24,7,0.00023754,1,3,6.741379310344827,False
350,8,1.71003e-05,1,2,0.3103448275862069,False
357,9,0,0,0,0.7931034482758621,True
356,9,0,0,0,0.7758620689655172,True
355,9,0,0,0,0.7758620689655172,True
354,9,0,0,0,0.7758620689655172,True
353,9,0,0,0,0.7931034482758621,True
352,9,0,0,0,0.7931034482758621,True
351,9,0,0,0,0.7931034482758621,True
349,10,0,0,0,1,True
348,10,0,0,0,0.9827586206896551,True
347,10,0,0,0,0.9827586206896551,True
346,10,0,0,0,0.9827586206896551,True
345,10,0,0,0,0.9827586206896551,True
344,10,0,0,0,0.9827586206896551,True
343,10,0,0,0,1,True
342,10,0,0,0,1,True
341,10,0,0,0,1,True
340,10,0,0,0,1,True
339,10,0,0,0,1,True
338,10,0,0,0,1,True
337,5,0,0,0,0.9655172413793104,True
336,5,0,0,0,0.9655172413793104,True
335,5,0,0,0,1,True
334,5,0,0,0,1,True
333,5,0,0,0,1,True
332,5,0,0,0,1,True
331,5,0,0,0,1,True
329,5,0,0,0,1,True
328,5,0,0,0,1,True
327,5,0,0,0,1,True
326,5,0,0,0,1,True
325,5,0,0,0,1,True
324,5,0,0,0,1,True
323,5,0,0,0,1,True
322,5,0,0,0,1,True
321,5,0,0,0,1,True
320,5,0,0,0,1,True
319,5,0,0,0,1,True
318,5,0,0,0,1,True
317,5,0,0,0,0.9827586206896551,True
316,5,0,0,0,0.9827586206896551,True
315,5,0,0,0,0.9827586206896551,True
314,5,0,0,0,1,True
313,5,0,0,0,1,True
312,5,0,0,0,1,True
311,5,0,0,0,1,True
310,5,0,0,0,1,True
309,5,0,0,0,1,True
308,5,0,0,0,1,True
307,5,0,0,0,1,True
306,5,0,0,0,1,True
305,5,0,0,0,1,True
304,10,0,0,0,1,True
303,10,0,0,0,1,True
302,10,0,0,0,1,True
301,10,0,0,0,1,True
300,10,0,0,0,1,True
299,10,0,0,0,1,True
298,10,0,0,0,1,True
297,10,0,0,0,1,True
296,10,0,0,0,1,True
295,10,0,0,0,1,True
294,10,0,0,0,1,True
293,10,0,0,0,1,True
292,10,0,0,0,1,True
291,10,0,0,0,1,True
290,10,0,0,0,1,True
289,10,0,0,0,1,True
288,10,0,0,0,1,True
287,10,0,0,0,1,True
286,10,0,0,0,0.9827586206896551,True
285,10,0,0,0,0.9827586206896551,True
284,10,0,0,0,0.9827586206896551,True
283,10,0,0,0,1,True
282,10,0,0,0,1,True
281,10,0,0,0,1,True
280,10,0,0,0,1,True
279,10,0,0,0,1,True
278,10,0,0,0,1,True
273,6,0,0,0,1,True
272,6,0,0,0,1,True
271,6,0,0,0,1,True
270,6,0,0,0,1,True
269,6,0,0,0,1.0172413793103448,True
268,6,0,0,0,1,True
267,6,0,0,0,1,True
266,6,0,0,0,1,True
265,6,0,0,0,1,True
264,6,0,0,0,1,True
263,6,0,0,0,1,True
262,6,0,0,0,1,True
261,6,0,0,0,1,True
260,6,0,0,0,1,True
259,6,0,0,0,1,True
258,6,0,0,0,1,True
257,6,0,0,0,1,True
256,6,0,0,0,1,True
255,6,0,0,0,1,True
254,6,0,0,0,1,True
253,6,0,0,0,1,True
252,6,0,0,0,1,True
251,6,0,0,0,1,True
250,6,0,0,0,1,True
249,6,0,0,0,1,True
248,6,0,0,0,1,True
247,6,0,0,0,1,True
246,6,0,0,0,1,True
245,6,0,0,0,1,True
244,6,0,0,0,1,True
243,6,0,0,0,1,True
242,6,0,0,0,1,True
241,6,0,0,0,1,True
240,6,0,0,0,1,True
239,6,0,0,0,1,True
238,6,0,0,0,1,True
237,6,0,0,0,1,True
236,6,0,0,0,1,True
235,6,0,0,0,1,True
234,6,0,0,0,1,True
230,6,0,0,0,0.9310344827586207,True
229,6,0,0,0,1,True
228,6,0,0,0,1,True
227,6,0,0,0,1,True
226,6,0,0,0,1,True
225,6,0,0,0,0.9655172413793104,True
224,6,0,0,0,1,True
223,6,0,0,0,1,True
222,6,0,0,0,1,True
221,6,0,0,0,1,True
220,6,0,0,0,1,True
219,6,0,0,0,1,True
218,6,0,0,0,1,True
211,5,0,0,0,1,True
210,5,0,0,0,1,True
209,5,0,0,0,1,True
208,5,0,0,0,1,True
207,5,0,0,0,1,True
205,5,0,0,0,0.9827586206896551,True
204,5,0,0,0,0.9827586206896551,True
203,5,0,0,0,0.9827586206896551,True
202,5,0,0,0,0.9827586206896551,True
201,5,0,0,0,1,True
200,5,0,0,0,1,True
199,5,0,0,0,1,True
198,5,0,0,0,1,True
197,5,0,0,0,1,True
196,5,0,0,0,1,True
195,5,0,0,0,1,True
194,5,0,0,0,1,True
193,5,0,0,0,1,True
192,5,0,0,0,1,True
191,5,0,0,0,1,True
190,5,0,0,0,1,True
189,5,0,0,0,1,True
188,5,0,0,0,1,True
187,10,0,0,0,1,True
186,10,0,0,0,1,True
185,10,0,0,0,1,True
184,5,0,0,0,1,True
183,5,0,0,0,1,True
182,5,0,0,0,1,True
181,5,0,0,0,1,True
180,5,0,0,0,1,True
179,5,0,0,0,1,True
178,5,0,0,0,1,True
177,5,0,0,0,1,True
176,5,0,0,0,1,True
175,5,0,0,0,1,True
174,5,0,0,0,1,True
173,5,0,0,0,1,True
172,5,0,0,0,1,True
171,5,0,0,0,1,True
170,5,0,0,0,1,True
169,5,0,0,0,1,True
168,5,0,0,0,1,True
167,5,0,0,0,1,True
166,5,0,0,0,1,True
165,5,0,0,0,1,True
164,5,0,0,0,1,True
163,5,0,0,0,1,True
162,5,0,0,0,1,True
160,3,0,0,0,0.9827586206896551,True
159,3,0,0,0,0.9827586206896551,True
158,3,0,0,0,0.9827586206896551,True
157,3,0,0,0,1,True
156,3,0,0,0,1,True
155,3,0,0,0,1,True
154,3,0,0,0,1,True
153,3,0,0,0,1,True
152,3,0,0,0,1,True
151,3,0,0,0,1,True
150,3,0,0,0,1,True
149,3,0,0,0,1,True
148,3,0,0,0,1,True
147,3,0,0,0,1,True
146,3,0,0,0,1,True
145,3,0,0,0,1,True
144,3,0,0,0,1,True
143,3,0,0,0,1,True
142,3,0,0,0,1,True
141,3,0,0,0,0.9655172413793104,True
140,3,0,0,0,0.9655172413793104,True
138,3,0,0,0,0.9655172413793104,True
137,3,0,0,0,1,True
136,3,0,0,0,1,True
135,10,0,0,0,1,True
134,10,0,0,0,1,True
133,10,0,0,0,1,True
132,10,0,0,0,1,True
131,10,0,0,0,1,True
130,10,0,0,0,1,True
129,10,0,0,0,1,True
128,10,0,0,0,1,True
127,10,0,0,0,1,True
126,10,0,0,0,1,True
125,10,0,0,0,1,True
124,10,0,0,0,1,True
123,3,0,0,0,1,True
122,3,0,0,0,1,True
121,3,0,0,0,1,True
120,3,0,0,0,1,True
119,3,0,0,0,1,True
118,3,0,0,0,1,True
117,3,0,0,0,1,True
116,3,0,0,0,1,True
115,3,0,0,0,1,True
114,3,0,0,0,1,True
113,3,0,0,0,1,True
112,3,0,0,0,1,True
111,3,0,0,0,1,True
110,3,0,0,0,1,True
109,3,0,0,0,1,True
108,3,0,0,0,1,True
107,3,0,0,0,1,True
106,3,0,0,0,1,True
105,3,0,0,0,1,True
104,3,0,0,0,0.9827586206896551,True
103,10,0,0,0,1,True
102,10,0,0,0,1,True
101,3,0,0,0,1,True
100,3,0,0,0,1,True
99,3,0,0,0,1,True
98,3,0,0,0,1,True
97,3,0,0,0,1,True
96,3,0,0,0,1,True
95,3,0,0,0,1,True
94,3,0,0,0,1,True
93,3,0,0,0,1,True
92,3,0,0,0,0.9827586206896551,True
91,3,0,0,0,1,True
90,3,0,0,0,1,True
89,3,0,0,0,1,True
88,3,0,0,0,1,True
87,3,0,0,0,1,True
86,3,0,0,0,1,True
85,3,0,0,0,1,True
84,3,0,0,0,1,True
83,3,0,0,0,1,True
82,3,0,0,0,0.9827586206896551,True
81,3,0,0,0,0.9827586206896551,True
80,3,0,0,0,0.9827586206896551,True
79,3,0,0,0,1,True
78,3,0,0,0,1,True
77,3,0,0,0,1,True
76,3,0,0,0,1,True
75,3,0,0,0,1,True
74,3,0,0,0,1,True
73,3,0,0,0,1,True
72,3,0,0,0,1,True
71,3,0,0,0,1,True
70,3,0,0,0,1,True
69,3,0,0,0,1,True
68,3,0,0,0,1.0172413793103448,True
67,3,0,0,0,1,True
66,3,0,0,0,1.0172413793103448,True
65,3,0,0,0,1,True
64,3,0,0,0,1,True
63,3,0,0,0,1,True
62,3,0,0,0,1,True
61,3,0,0,0,1,True
60,3,0,0,0,1,True
59,3,0,0,0,1,True
58,3,0,0,0,1,True
57,3,0,0,0,1,True
56,3,0,0,0,1,True
55,3,0,0,0,1,True
54,3,0,0,0,1,True
53,3,0,0,0,1,True
52,3,0,0,0,1,True
51,3,0,0,0,1,True
50,3,0,0,0,1,True
49,3,0,0,0,0.9827586206896551,True
48,3,0,0,0,0.9827586206896551,True
47,3,0,0,0,0.9827586206896551,True
46,3,0,0,0,0.9827586206896551,True
45,3,0,0,0,1,True
44,3,0,0,0,1,True
43,3,0,0,0,1,True
42,3,0,0,0,1,True
41,3,0,0,0,1,True
40,3,0,0,0,1,True
39,3,0,0,0,1,True
38,3,0,0,0,1,True
37,3,0,0,0,1,True
36,3,0,0,0,1,True
35,3,0,0,0,1,True
34,3,0,0,0,1,True
33,3,0,0,0,1,True
32,3,0,0,0,1,True
31,3,0,0,0,1,True
30,3,0,0,0,1,True
29,3,0,0,0,1,True
28,3,0,0,0,1,True
27,3,0,0,0,1,True
26,3,0,0,0,1,True
25,3,0,0,0,1,True
23,10,0,0,0,1,True
22,10,0,0,0,1,True
21,10,0,0,0,1,True
20,10,0,0,0,1,True
19,10,0,0,0,1,True
18,10,0,0,0,1,True
17,10,0,0,0,1,True
16,10,0,0,0,1,True
15,10,0,0,0,1,True
14,10,0,0,0,1,True
13,10,0,0,0,1,True
12,10,0,0,0,1,True
11,10,0,0,0,1,True
10,10,0,0,0,1,True
9,10,0,0,0,1,True
8,10,0,0,0,1,True
7,10,0,0,0,1,True
6,10,0,0,0,1,True
5,10,0,0,0,1,True
4,10,0,0,0,1,True
3,10,0,0,0,1,True
2,10,0,0,0,1,True
1,10,0,0,0,1,True
