block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
113,0,0.5443150130000001,1,6,0.36363636363636365,False
111,0,0.5443150130000001,1,6,0.36363636363636365,False
110,0,0.5443150130000001,1,6,0.36363636363636365,False
109,0,0.5443150130000001,1,6,0.36363636363636365,False
101,0,0.5443150130000001,1,6,0.36363636363636365,False
406,1,0.42745729600000004,1,5,0.45454545454545453,False
401,1,0.414326202,2,7,0.5454545454545454,False
408,1,0.37050851199999996,1,5,0.5909090909090909,False
112,0,0.37050851199999996,1,5,0.4090909090909091,False
104,0,0.37050851199999996,1,5,0.4090909090909091,False
407,1,0.274307109,2,6,0.5454545454545454,False
405,1,0.274307109,2,6,0.5454545454545454,False
584,2,0.268439671,1,4,0.2727272727272727,False
391,3,0.25303505,1,4,0.5909090909090909,False
387,3,0.25303505,1,4,0.5909090909090909,False
585,2,0.250640431,1,4,0.3181818181818182,False
402,1,0.24893528600000003,2,6,0.6363636363636364,False
404,4,0.18665604800000002,1,4,0.2727272727272727,False
403,4,0.17309304800000003,1,4,0.3181818181818182,False
530,5,0.166823523,1,4,0.7727272727272727,False
491,1,0.16615185899999999,2,5,0.45454545454545453,False
503,6,0.16557892200000002,1,3,0.36363636363636365,False
502,6,0.16557892200000002,1,3,0.36363636363636365,False
512,7,0.16475415699999998,1,4,0.22727272727272727,False
511,7,0.16475415699999998,1,4,0.22727272727272727,False
508,7,0.16475415699999998,1,4,0.22727272727272727,False
616,2,0.164715316,1,3,0.22727272727272727,False
19,8,0.15733819999999998,1,3,0.36363636363636365,False
501,7,0.157118527,1,4,0.2727272727272727,False
440,9,0.15230228,1,3,0.5909090909090909,False
507,6,0.14758828200000002,1,3,0.4090909090909091,False
506,6,0.14758828200000002,1,3,0.4090909090909091,False
505,6,0.14758828200000002,1,3,0.4090909090909091,False
504,6,0.14758828200000002,1,3,0.4090909090909091,False
438,10,0.14347836,1,3,0.5909090909090909,False
385,3,0.14347836,1,3,0.6363636363636364,False
542,11,0.13993946,1,3,0.45454545454545453,False
541,11,0.13993946,1,3,0.45454545454545453,False
602,12,0.13580866,1,3,0.4090909090909091,False
302,13,0.1269976,1,3,0.6363636363636364,False
571,7,0.099127156,1,3,0.18181818181818182,False
568,7,0.099127156,1,3,0.18181818181818182,False
563,7,0.099127156,1,3,0.18181818181818182,False
562,7,0.099127156,1,3,0.18181818181818182,False
561,7,0.099127156,1,3,0.18181818181818182,False
560,7,0.099127156,1,3,0.18181818181818182,False
510,7,0.098245838,1,3,0.18181818181818182,False
559,7,0.094036736,1,3,0.22727272727272727,False
107,14,0.0904675,1,3,0.13636363636363635,False
583,15,0.088810746,1,3,0.13636363636363635,False
439,16,0.074745496,1,3,0.2727272727272727,False
186,17,0.064912978,1,2,0.7272727272727273,False
615,2,0.064585168,1,2,0.18181818181818182,False
611,18,0.06414906799999999,1,2,0.2727272727272727,False
279,19,0.060998449999999996,1,2,0.7272727272727273,False
258,19,0.060998449999999996,1,2,0.7272727272727273,False
546,6,0.06078833,1,2,0.3181818181818182,False
544,6,0.06078833,1,2,0.3181818181818182,False
368,20,0.060158861999999994,1,2,0.7272727272727273,False
231,21,0.059125400999999994,1,2,0.6818181818181818,False
230,21,0.059125400999999994,1,2,0.6818181818181818,False
384,22,0.057834369999999996,1,2,0.7272727272727273,False
239,23,0.057834369999999996,1,2,0.2727272727272727,False
212,24,0.057834369999999996,1,2,0.2727272727272727,False
18,18,0.057834369999999996,1,2,0.2727272727272727,False
10,25,0.057834369999999996,1,2,0.2727272727272727,False
604,25,0.057726089999999994,1,2,0.2727272727272727,False
623,26,0.057439630000000005,1,2,0.18181818181818182,False
612,18,0.05619175,1,2,0.2727272727272727,False
609,25,0.05619175,1,2,0.2727272727272727,False
608,25,0.05619175,1,2,0.2727272727272727,False
547,6,0.053858409999999995,1,2,0.36363636363636365,False
141,10,0.053858409999999995,1,2,0.6363636363636364,False
536,27,0.053069021999999993,1,3,0.5909090909090909,False
558,28,0.05179301,1,2,0.4090909090909091,False
557,29,0.05179301,1,2,0.4090909090909091,False
548,6,0.05179301,1,2,0.36363636363636365,False
545,6,0.05179301,1,2,0.36363636363636365,False
281,30,0.0507470712,1,2,1.4545454545454546,False
527,31,0.04947728400000001,1,3,0.5909090909090909,False
108,32,0.047946506,1,3,0.5909090909090909,False
570,7,0.045030198,1,2,0.13636363636363635,False
569,7,0.045030198,1,2,0.13636363636363635,False
567,7,0.045030198,1,2,0.13636363636363635,False
566,7,0.045030198,1,2,0.13636363636363635,False
565,7,0.045030198,1,2,0.13636363636363635,False
498,33,0.042835861,1,2,0.13636363636363635,False
497,33,0.042835861,1,2,0.13636363636363635,False
574,34,0.04187958,1,2,0.13636363636363635,False
553,33,0.04187958,1,2,0.13636363636363635,False
454,35,0.04187958,1,2,0.4090909090909091,False
534,36,0.038042638000000004,1,3,0.5454545454545454,False
137,37,0.03565326,1,2,0.09090909090909091,False
136,37,0.03565326,1,2,0.09090909090909091,False
525,38,0.03495788,1,2,0.7727272727272727,False
484,39,0.03495788,1,2,0.7727272727272727,False
135,37,0.03495788,1,2,0.22727272727272727,False
134,37,0.03495788,1,2,0.22727272727272727,False
132,37,0.03495788,1,2,0.22727272727272727,False
582,40,0.03494966,1,2,0.18181818181818182,False
581,40,0.03494966,1,2,0.18181818181818182,False
554,33,0.03494966,1,2,0.18181818181818182,False
443,35,0.03494966,1,2,0.45454545454545453,False
378,41,0.03494966,1,2,0.8181818181818182,False
377,41,0.03494966,1,2,0.8181818181818182,False
629,42,0.034894680000000004,1,2,0.09090909090909091,False
627,43,0.034894680000000004,1,2,0.09090909090909091,False
461,44,0.03485444,1,2,0.13636363636363635,False
321,44,0.03407868,1,2,0.13636363636363635,False
526,45,0.031895639999999996,1,2,0.5,False
150,46,0.031895639999999996,1,2,0.5,False
444,47,0.03147005,1,2,0.22727272727272727,False
256,48,0.03147005,1,2,0.6818181818181818,False
255,48,0.03147005,1,2,0.6818181818181818,False
45,49,0.03147005,1,2,1.5909090909090908,False
469,50,0.031293648,1,2,0.36363636363636365,False
481,51,0.0303613,1,2,0.5,False
389,3,0.030321510200000006,1,2,0.6818181818181818,False
468,52,0.030321060000000004,1,2,0.5454545454545454,False
392,3,0.030321060000000004,1,2,0.5454545454545454,False
390,3,0.030321060000000004,1,2,0.5454545454545454,False
361,53,0.030321060000000004,1,2,0.45454545454545453,False
121,54,0.030099668000000003,1,2,0.6363636363636364,False
295,55,0.028333610000000002,1,2,0.5,False
372,56,0.028027959999999998,1,2,0.4090909090909091,False
267,47,0.028027959999999998,1,2,0.18181818181818182,False
149,57,0.028027959999999998,1,2,0.18181818181818182,False
148,57,0.028027959999999998,1,2,0.18181818181818182,False
