strain,character_state,character_state_annotation
YEPE.0221.00026,3,3 copies
YEPE.0221.00053,4,4 copies
YEPE.0221.00041,4,4 copies
YEPE.0221.00019,2,2 copies
YEPE.0221.00044,4,4 copies
YEPE.0221.00017,2,2 copies
YEPE.0221.00038,4,4 copies
YEPE.0221.00052,4,4 copies
YEPE.0221.00051,4,4 copies
YEPE.0221.00024,3,3 copies
YEPE.0221.00025,4,4 copies
YEPE.0221.00004,4,4 copies
YEPE.0221.00057,4,4 copies
YEPE.0221.00007,4,4 copies
YEPE.0221.00011,4,4 copies
YEPE.0221.00028,2,2 copies
YEPE.0221.00047,4,4 copies
YEPE.0221.00005,2,2 copies
YEPE.0221.00035,4,4 copies
YEPE.0221.00006,4,4 copies
YEPE.0221.00043,3,3 copies
YEPE.0221.00055,3,3 copies
YEPE.0221.00015,4,4 copies
YEPE.0221.00054,4,4 copies
YEPE.0221.00013,4,4 copies
YEPE.0221.00016,2,2 copies
YEPE.0221.00018,3,3 copies
YEPE.0221.00042,4,4 copies
YEPE.0221.00033,4,4 copies
YEPE.0221.00037,3,3 copies
YEPE.0221.00021,4,4 copies
YEPE.0221.00049,4,4 copies
YEPE.0221.00002,4,4 copies
YEPE.0221.00039,2,2 copies
YEPE.0221.00008,4,4 copies
YEPE.0221.00012,4,4 copies
YEPE.0221.00010,4,4 copies
YEPE.0221.00032,2,2 copies
YEPE.0221.00058,4,4 copies
YEPE.0221.00056,4,4 copies
YEPE.0221.00023,2,2 copies
YEPE.0221.00046,3,3 copies
YEPE.0221.00003,4,4 copies
YEPE.0221.00014,4,4 copies
YEPE.0221.00020,2,2 copies
YEPE.0221.00031,2,2 copies
YEPE.0221.00040,4,4 copies
YEPE.0221.00034,4,4 copies
YEPE.0221.00036,4,4 copies
YEPE.0221.00022,3,3 copies
YEPE.0221.00045,3,3 copies
YEPE.0221.00027,2,2 copies
YEPE.0221.00001,4,4 copies
YEPE.0221.00048,3,3 copies
YEPE.0221.00009,4,4 copies
YEPE.0221.00029,2,2 copies
YEPE.0221.00050,4,4 copies
YEPE.0221.00030,4,4 copies
