strain,character_state,character_state_annotation
BUMA.0721.00017,0,0 copies
BUMA.0721.00005,0,0 copies
BUMA.0721.00022,0,0 copies
BUMA.0721.00009,0,0 copies
BUMA.0721.00021,0,0 copies
BUMA.0721.00012,0,0 copies
BUMA.0721.00001,0,0 copies
BUMA.0721.00018,0,0 copies
BUMA.0721.00024,0,0 copies
BUMA.0721.00002,0,0 copies
BUMA.0721.00011,0,0 copies
BUMA.0721.00019,0,0 copies
BUMA.0721.00013,0,0 copies
BUMA.0721.00027,0,0 copies
BUMA.0721.00025,0,0 copies
BUMA.0721.00007,0,0 copies
BUMA.0721.00015,0,0 copies
BUMA.0721.00008,2,2 copies
BUMA.0721.00023,0,0 copies
BUMA.0721.00010,0,0 copies
BUMA.0721.00020,0,0 copies
BUMA.0721.00029,0,0 copies
BUMA.0721.00016,0,0 copies
BUMA.0721.00031,0,0 copies
BUMA.0721.00014,0,0 copies
BUMA.0721.00006,0,0 copies
BUMA.0721.00028,0,0 copies
BUMA.0721.00032,0,0 copies
BUMA.0721.00030,1,1 copies
BUMA.0721.00004,0,0 copies
BUMA.0721.00003,0,0 copies
BUMA.0721.00026,1,1 copies
