block,species,chr,chr_beg,chr_end,orientation
75,LIMO.0521.00084,1,1351797,1356973,+
75,LIMO.0521.00085,1,1352927,1358103,+
75,LIMO.0521.00086,1,1147820,1152996,+
75,LIMO.0521.00083,1,1295249,1300425,+
75,LIMO.0521.00094,1,1191487,1196662,+
75,LIMO.0521.00093,1,1238705,1243884,+
75,LIMO.0521.00088,1,1236373,1241549,+
75,LIMO.0521.00091,1,1289962,1295141,+
75,LIMO.0521.00095,1,1345217,1350396,+
75,LIMO.0521.00076,1,1430811,1435990,+
75,LIMO.0521.00078,1,1425529,1430705,+
75,LIMO.0521.00077,1,1399432,1404608,+
75,LIMO.0521.00071,1,1171945,1177121,+
75,LIMO.0521.00072,1,1387980,1393156,+
75,LIMO.0521.00075,1,2765719,2770897,-
75,LIMO.0521.00117,1,205771,210950,+
75,LIMO.0521.00116,1,1438782,1443957,-
75,LIMO.0521.00102,1,1442384,1447560,+
75,LIMO.0521.00096,1,1276392,1281571,+
75,LIMO.0521.00100,1,1438007,1443186,+
75,LIMO.0521.00098,1,2588052,2593231,+
75,LIMO.0521.00111,1,1417287,1422464,+
75,LIMO.0521.00109,1,1478010,1483186,+
75,LIMO.0521.00108,1,1407257,1412436,+
75,LIMO.0521.00081,1,2957298,2962473,-
75,LIMO.0521.00107,1,1407256,1412435,+
75,LIMO.0521.00106,1,1429370,1434549,+
75,LIMO.0521.00127,1,1421947,1427126,+
75,LIMO.0521.00031,1,1426671,1431847,+
75,LIMO.0521.00025,1,1442573,1447752,+
75,LIMO.0521.00027,1,1408285,1413461,+
75,LIMO.0521.00006,1,1691702,1696871,+
75,LIMO.0521.00003,1,902324,907503,+
75,LIMO.0521.00002,1,726459,731638,+
75,LIMO.0521.00101,1,1344203,1349379,+
75,LIMO.0521.00015,1,1754037,1759213,-
75,LIMO.0521.00016,1,1557406,1562585,-
75,LIMO.0521.00009,1,1435584,1440760,+
75,LIMO.0521.00113,1,1400905,1406081,+
75,LIMO.0521.00010,1,892526,897702,+
75,LIMO.0521.00080,1,1472482,1477657,-
75,LIMO.0521.00049,1,2772631,2777808,+
75,LIMO.0521.00061,1,1940864,1946040,-
75,LIMO.0521.00063,1,1479416,1484592,+
75,LIMO.0521.00062,1,1397941,1403117,+
75,LIMO.0521.00056,1,1425539,1430715,+
75,LIMO.0521.00057,1,1427139,1432318,+
75,LIMO.0521.00104,1,887602,892778,+
75,LIMO.0521.00059,1,1204738,1209917,+
75,LIMO.0521.00004,1,1854551,1859727,+
75,LIMO.0521.00039,1,1662676,1667852,-
75,LIMO.0521.00038,1,1341219,1346396,+
75,LIMO.0521.00032,1,2324989,2330165,+
75,LIMO.0521.00074,1,1532568,1537747,-
75,LIMO.0521.00033,1,1451590,1456769,+
75,LIMO.0521.00035,1,1431694,1436870,+
75,LIMO.0521.00040,1,1124288,1129465,+
75,LIMO.0521.00126,1,1455011,1460190,+
75,LIMO.0521.00042,1,1510696,1515872,+
75,LIMO.0521.00216,1,1259850,1265026,+
75,LIMO.0521.00188,1,1398203,1403382,+
75,LIMO.0521.00139,1,1407244,1412423,+
75,LIMO.0521.00166,1,2683280,2688456,-
75,LIMO.0521.00048,1,1368559,1373738,+
75,LIMO.0521.00189,1,1441832,1447011,+
75,LIMO.0521.00131,1,109248,114424,-
75,LIMO.0521.00155,1,1390965,1396141,+
75,LIMO.0521.00034,1,1404028,1409207,+
75,LIMO.0521.00159,1,1353902,1359081,+
75,LIMO.0521.00175,1,1421888,1427064,+
75,LIMO.0521.00168,1,1462315,1467491,+
75,LIMO.0521.00169,1,1421159,1426336,+
75,LIMO.0521.00195,1,1409764,1414941,+
75,LIMO.0521.00087,1,1321729,1326905,+
75,LIMO.0521.00179,1,1460777,1465953,+
75,LIMO.0521.00011,1,1557406,1562585,-
75,LIMO.0521.00067,1,1397170,1402347,+
75,LIMO.0521.00217,1,1557406,1562585,-
75,LIMO.0521.00045,1,1432178,1437357,+
75,LIMO.0521.00119,1,1365709,1370886,+
75,LIMO.0521.00243,1,1622596,1627772,-
