strain,character_state,character_state_annotation
BUMA.0521.00001,0,0 copies
BUMA.0521.00018,1,1 copies
BUMA.0521.00028,1,1 copies
BUMA.0521.00015,2,2 copies
BUMA.0521.00022,2,2 copies
BUMA.0521.00016,1,1 copies
BUMA.0521.00025,1,1 copies
BUMA.0521.00014,1,1 copies
BUMA.0521.00017,0,0 copies
BUMA.0521.00004,0,0 copies
BUMA.0521.00032,0,0 copies
BUMA.0521.00012,0,0 copies
BUMA.0521.00030,1,1 copies
BUMA.0521.00008,1,1 copies
BUMA.0521.00031,1,1 copies
BUMA.0521.00009,2,2 copies
BUMA.0521.00029,1,1 copies
BUMA.0521.00020,1,1 copies
BUMA.0521.00010,0,0 copies
BUMA.0521.00024,1,1 copies
BUMA.0521.00006,1,1 copies
BUMA.0521.00005,0,0 copies
BUMA.0521.00027,1,1 copies
BUMA.0521.00007,0,0 copies
BUMA.0521.00019,3,3 copies
BUMA.0521.00013,1,1 copies
BUMA.0521.00021,2,2 copies
BUMA.0521.00011,0,0 copies
BUMA.0521.00023,2,2 copies
BUMA.0521.00002,0,0 copies
BUMA.0521.00026,0,0 copies
BUMA.0521.00003,0,0 copies
