block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
83,0,0.0015727012000000002,1,4,0.78125,False
82,0,0.0015727012000000002,1,4,0.78125,False
81,0,0.0015727012000000002,1,4,0.78125,False
79,1,0.001544101,1,4,0.84375,False
245,2,0.0015267812000000001,1,4,0.8125,False
49,3,0.0014412202,1,5,0.71875,False
35,4,0.0012297167,1,4,0.8125,False
34,4,0.0012297167,1,4,0.8125,False
37,5,0.0009170418,2,5,0.625,False
54,6,0.0008534786999999999,1,4,0.8125,False
53,6,0.0008534786999999999,1,4,0.8125,False
52,6,0.0008534786999999999,1,4,0.8125,False
51,6,0.0008534786999999999,1,4,0.8125,False
50,6,0.0008534786999999999,1,4,0.8125,False
246,7,0.000834776,1,3,0.875,False
243,8,0.000780878,1,3,0.90625,False
97,9,0.0007750416000000001,1,3,0.5625,False
244,8,0.0006831114000000001,1,3,0.875,False
228,10,0.0005882279999999999,1,3,0.4375,False
78,1,0.0005189874,1,3,0.875,False
56,11,0.000514487,1,3,0.875,False
55,11,0.000514487,1,3,0.875,False
231,12,0.0004993034,1,3,0.78125,False
230,12,0.0004993034,1,3,0.78125,False
76,13,0.0003669684,1,3,0.1875,False
88,14,0.00035339960000000005,1,2,0.9375,False
96,15,0.00035269280000000005,1,2,0.59375,False
94,15,0.00035269280000000005,1,2,0.59375,False
93,15,0.00035269280000000005,1,2,0.59375,False
164,16,0.0003396156,1,2,0.9375,False
95,15,0.00030380950000000005,1,2,0.5625,False
65,17,0.00030380950000000005,1,2,1.59375,False
11,18,0.0002914828,1,3,0.6875,False
10,18,0.0002914828,1,3,0.6875,False
87,19,0.00028490270000000004,1,2,0.875,False
86,19,0.00028490270000000004,1,2,0.875,False
85,19,0.00028490270000000004,1,2,0.875,False
84,19,0.00028490270000000004,1,2,0.875,False
176,20,0.0002170144,1,2,0.84375,False
75,21,0.0002144864,1,2,0.9375,False
71,22,0.00019293069999999998,2,4,0.4375,False
70,22,0.00019293069999999998,2,4,0.4375,False
227,10,0.000141536,1,2,0.46875,False
226,10,0.000141536,1,2,0.46875,False
77,23,0.0001307022,1,2,0.34375,False
69,24,0.00010999629999999999,1,2,0.53125,False
189,25,3.7560899999999995e-05,1,2,0.9375,False
129,26,3.2348e-06,1,2,1.28125,False
128,26,3.1994999999999996e-06,1,2,1.25,False
247,27,0,0,0,0.0625,True
242,28,0,0,0,1,True
241,28,0,0,0,1,True
240,28,0,0,0,1,True
239,28,0,0,0,1,True
238,28,0,0,0,1,True
237,28,0,0,0,1,True
236,28,0,0,0,1,True
235,28,0,0,0,1,True
234,28,0,0,0,1,True
233,28,0,0,0,1,True
232,28,0,0,0,1,True
229,28,0,0,0,1,True
225,29,0,0,0,0.96875,True
224,29,0,0,0,0.96875,True
223,30,0,0,0,1,True
222,30,0,0,0,1,True
221,30,0,0,0,1,True
220,30,0,0,0,1,True
219,30,0,0,0,1,True
218,30,0,0,0,1,True
217,30,0,0,0,1,True
216,30,0,0,0,1,True
215,30,0,0,0,1,True
214,31,0,0,0,1.09375,True
213,30,0,0,0,0.96875,True
212,30,0,0,0,1,True
211,30,0,0,0,1,True
210,30,0,0,0,1,True
209,30,0,0,0,1,True
208,30,0,0,0,1,True
207,30,0,0,0,1,True
206,30,0,0,0,1,True
205,30,0,0,0,1,True
204,30,0,0,0,1,True
203,28,0,0,0,1,True
202,28,0,0,0,1,True
201,28,0,0,0,1,True
200,28,0,0,0,1,True
199,28,0,0,0,0.96875,True
198,32,0,0,0,1.09375,True
197,32,0,0,0,1.0625,True
196,32,0,0,0,1.0625,True
195,32,0,0,0,1.0625,True
194,32,0,0,0,1.09375,True
193,32,0,0,0,1.09375,True
192,28,0,0,0,1,True
191,28,0,0,0,1,True
190,28,0,0,0,1,True
188,33,0,0,0,1.03125,True
187,33,0,0,0,1.03125,True
186,33,0,0,0,1.0625,True
185,34,0,0,0,1.03125,True
184,35,0,0,0,1,True
183,35,0,0,0,1,True
182,35,0,0,0,1,True
181,35,0,0,0,1,True
180,35,0,0,0,1,True
179,35,0,0,0,1,True
178,35,0,0,0,1,True
177,35,0,0,0,1,True
175,35,0,0,0,1,True
174,35,0,0,0,1,True
173,35,0,0,0,1,True
172,35,0,0,0,1,True
171,35,0,0,0,1,True
170,35,0,0,0,1,True
169,35,0,0,0,1,True
168,35,0,0,0,1,True
167,35,0,0,0,1,True
166,36,0,0,0,1.25,True
165,36,0,0,0,1.21875,True
163,30,0,0,0,1,True
162,30,0,0,0,1,True
161,35,0,0,0,1,True
160,35,0,0,0,1,True
159,37,0,0,0,1.0625,True
158,37,0,0,0,1.0625,True
157,38,0,0,0,1,True
156,38,0,0,0,1,True
155,38,0,0,0,1,True
154,38,0,0,0,1,True
153,38,0,0,0,1,True
152,38,0,0,0,1,True
151,38,0,0,0,1,True
150,39,0,0,0,0.75,True
149,40,0,0,0,1.0625,True
148,40,0,0,0,1.03125,True
147,38,0,0,0,1,True
146,38,0,0,0,1,True
145,35,0,0,0,1,True
144,38,0,0,0,1,True
143,38,0,0,0,1,True
142,38,0,0,0,1,True
141,38,0,0,0,1,True
140,38,0,0,0,1,True
139,38,0,0,0,1,True
138,38,0,0,0,1,True
137,38,0,0,0,1,True
136,38,0,0,0,1,True
135,38,0,0,0,1,True
134,38,0,0,0,1,True
133,38,0,0,0,0.96875,True
132,38,0,0,0,1,True
131,38,0,0,0,1,True
130,40,0,0,0,1.0625,True
127,35,0,0,0,1,True
126,38,0,0,0,1,True
125,38,0,0,0,1,True
124,38,0,0,0,1,True
123,38,0,0,0,1,True
122,38,0,0,0,1,True
121,38,0,0,0,1,True
120,38,0,0,0,1,True
119,38,0,0,0,1,True
118,38,0,0,0,1,True
117,38,0,0,0,1,True
116,35,0,0,0,0.96875,True
115,35,0,0,0,1,True
114,35,0,0,0,1,True
113,35,0,0,0,1,True
112,35,0,0,0,1,True
111,35,0,0,0,1,True
110,30,0,0,0,1,True
109,30,0,0,0,1,True
108,30,0,0,0,1,True
107,28,0,0,0,1,True
106,28,0,0,0,1,True
105,28,0,0,0,1,True
104,28,0,0,0,1,True
103,28,0,0,0,1,True
102,28,0,0,0,1,True
101,28,0,0,0,1,True
100,28,0,0,0,1,True
99,28,0,0,0,1,True
98,28,0,0,0,1,True
92,41,0,0,0,0.9375,True
91,42,0,0,0,0.96875,True
90,42,0,0,0,0.96875,True
89,42,0,0,0,0.96875,True
80,21,0,0,0,0.96875,True
74,43,0,0,0,1,True
73,43,0,0,0,1,True
72,43,0,0,0,1,True
68,44,0,0,0,1.03125,True
67,44,0,0,0,1.03125,True
66,44,0,0,0,1.03125,True
64,43,0,0,0,1,True
63,42,0,0,0,1,True
62,43,0,0,0,1.03125,True
61,43,0,0,0,1.03125,True
60,43,0,0,0,1.03125,True
59,43,0,0,0,1.03125,True
58,45,0,0,0,0.65625,True
57,46,0,0,0,0.96875,True
48,47,0,0,0,0.9375,True
47,47,0,0,0,0.9375,True
46,47,0,0,0,0.9375,True
45,42,0,0,0,1,True
44,42,0,0,0,1,True
43,42,0,0,0,1,True
42,42,0,0,0,1,True
41,42,0,0,0,1,True
40,42,0,0,0,1,True
39,42,0,0,0,1,True
38,42,0,0,0,0.96875,True
36,42,0,0,0,1,True
33,42,0,0,0,1,True
32,42,0,0,0,1,True
31,42,0,0,0,1,True
30,42,0,0,0,1,True
29,42,0,0,0,1,True
28,42,0,0,0,0.96875,True
27,42,0,0,0,1,True
26,42,0,0,0,1,True
25,42,0,0,0,1,True
24,42,0,0,0,1,True
23,42,0,0,0,1,True
22,42,0,0,0,1,True
21,48,0,0,0,2.0625,True
20,42,0,0,0,1,True
19,42,0,0,0,1,True
18,42,0,0,0,1,True
17,42,0,0,0,1,True
16,49,0,0,0,0.625,True
15,14,0,0,0,0.96875,True
