block,species,chr,chr_beg,chr_end,orientation
284,CP009010,1,5067771,5124810,+
284,CP009001,1,5066473,5123512,+
284,CP009016,1,5068087,5125126,+
284,CP009019,1,5068085,5125124,+
284,CP003778,1,5264461,5321499,+
284,CP009022,1,5118447,5175486,+
284,CM007619,1,2076552,2133590,-
284,CP009013,1,5067751,5124790,+
284,CM007622,1,2935593,2992520,+
284,LN590509,1,4917480,4974519,+
284,CP009025,1,5118511,5175550,+
284,CP009028,1,5118513,5175552,+
284,CP009007,1,5118512,5175551,+
284,CP009034,1,5264109,5321148,+
284,CP011827,1,5067689,5124728,+
284,CP009031,1,5264109,5321148,+
284,CP018854,1,255680,312717,+
284,AE008923,1,5118515,5175554,+
284,CP018847,1,353782,410820,-
284,CP018858,1,3649899,3706936,-
284,CP009040,1,5264032,5321071,+
284,CP009004,1,5067807,5124846,+
284,CP018850,1,2925476,2982514,+
284,CP008995,1,5118519,5175558,+
284,CP009037,1,5264102,5321141,+
284,LN606820,1,5070863,5127902,+
284,CP008998,1,5067792,5124831,+
284,CP020889,1,2129744,2186842,+
284,CP023285,1,45927,102965,+
284,CP020882,1,538486,595584,-
284,CP008989,1,5066625,5123664,+
284,CP020885,1,4478445,4535483,+
284,CP008992,1,5066771,5123810,+
284,CP006857,1,5118506,5175545,+
283,CP009010,1,5060090,5066095,+
283,CP009001,1,5058792,5064797,+
283,CP009016,1,5060406,5066411,+
283,CP009019,1,5060404,5066409,+
283,CP003778,1,5256780,5262785,+
283,CP009022,1,5110766,5116771,+
283,CM007619,1,2133905,2139912,-
283,CP009013,1,5060070,5066075,+
283,CM007622,1,2929272,2935278,+
283,LN590509,1,182625,188644,-
283,CP009025,1,5110830,5116835,+
283,CP009028,1,5110832,5116837,+
283,CP009007,1,5110831,5116836,+
283,CP009034,1,5256428,5262433,+
283,CP011827,1,5060002,5066019,+
283,CP009031,1,5256428,5262433,+
283,CP018854,1,249359,255365,+
283,AE008923,1,5110834,5116839,+
283,CP018847,1,411135,417142,-
283,CP018858,1,3707251,3713258,-
283,CP009040,1,5256351,5262356,+
283,CP009004,1,5060126,5066131,+
283,CP018850,1,2917795,2923800,+
283,CP008995,1,5110838,5116843,+
283,CP009037,1,5256421,5262426,+
283,LN606820,1,5063182,5069201,+
283,CP008998,1,5060113,5066118,+
283,CP020889,1,2123423,2129429,+
283,CP023285,1,39606,45612,+
283,CP020882,1,595899,601906,-
283,CP008989,1,5058944,5064949,+
283,CP020885,1,4469244,4475263,+
283,CP008992,1,5059090,5065095,+
283,CP006857,1,5110825,5116830,+
281,CP009010,1,5020511,5056763,+
281,CP009001,1,5019206,5055465,+
281,CP009016,1,5020820,5057079,+
281,CP009019,1,5020818,5057077,+
281,CP003778,1,5217183,5253451,+
281,CP009022,1,5071179,5107439,+
281,CM007619,1,2143216,2179475,-
281,CP009013,1,5020493,5056745,+
281,CM007622,1,2889709,2925968,+
281,LN590509,1,4879961,4916312,+
281,CP009025,1,5071243,5107503,+
281,CP009028,1,5071245,5107505,+
281,CP009007,1,5071244,5107504,+
281,CP009034,1,5216830,5253099,+
281,CP011827,1,5020422,5056675,+
281,CP009031,1,5216830,5253099,+
281,CP018854,1,208406,244672,+
281,AE008923,1,5071247,5107507,+
281,CP018847,1,421829,458087,-
281,CP018858,1,3717945,3754203,-
281,CP009040,1,5216753,5253022,+
281,CP009004,1,5020540,5056799,+
281,CP018850,1,2878209,2914468,+
281,CP008995,1,5071251,5107511,+
281,CP009037,1,5216823,5253092,+
281,LN606820,1,5025868,5062181,+
281,CP008998,1,5020527,5056786,+
281,CP020889,1,2083172,2119460,+
281,CP023285,1,19,36279,+
281,CP020882,1,605869,642157,-
281,CP008989,1,5019452,5055711,+
