block,species,chr,chr_beg,chr_end,orientation
113,CP009001,1,5066396,5123512,+
113,CP009019,1,5068008,5125124,+
113,CP009010,1,5067694,5124810,+
113,CP009016,1,5068010,5125126,+
113,CP003778,1,5264384,5321499,+
113,CP009013,1,5067674,5124790,+
113,CM007622,1,2935516,2992521,+
113,CP008998,1,5067715,5124831,+
113,CP009031,1,5264032,5321148,+
113,CM007619,1,2076552,2133668,-
113,CP009022,1,5118370,5175486,+
113,CP009028,1,5118436,5175552,+
113,CP011827,1,5067612,5124728,+
113,CP009007,1,5118435,5175551,+
113,CP009034,1,5264032,5321148,+
113,CP009025,1,5118434,5175550,+
113,LN590509,1,4917434,4974519,+
113,CP023285,1,45850,102966,+
113,CP020889,1,2129667,2186843,+
113,CP009037,1,5264025,5321141,+
113,LN606820,1,5070786,5127902,+
113,CP020885,1,4478368,4535484,+
113,CP018847,1,353782,410898,-
113,CP018854,1,255603,312718,+
113,AE008923,1,5118438,5175554,+
113,CP009004,1,5067730,5124846,+
113,CP008995,1,5118442,5175558,+
113,CP018850,1,2925399,2982515,+
113,CP009040,1,5263955,5321071,+
113,CP018858,1,3649899,3707014,-
113,CP020882,1,538486,595662,-
113,CP008989,1,5066548,5123664,+
113,CP008992,1,5066694,5123810,+
113,CP006857,1,5118429,5175545,+
112,CP009001,1,5058749,5064821,+
112,CP009019,1,5060361,5066433,+
112,CP009010,1,5060047,5066119,+
112,CP009016,1,5060363,5066435,+
112,CP003778,1,5256737,5262809,+
112,CP009013,1,5060027,5066099,+
112,CM007622,1,2929229,2935289,+
112,CP008998,1,5060070,5066142,+
112,CP009031,1,5256385,5262457,+
112,CM007619,1,2133895,2139955,-
112,CP009022,1,5110723,5116795,+
112,CP009028,1,5110789,5116861,+
112,CP011827,1,5059959,5066019,+
112,CP009007,1,5110788,5116860,+
112,CP009034,1,5256385,5262457,+
112,CP009025,1,5110787,5116859,+
112,LN590509,1,182614,188687,-
112,CP023285,1,39563,45623,+
112,CP020889,1,2123423,2129440,+
112,CP009037,1,5256378,5262450,+
112,LN606820,1,5063139,5069198,+
112,CP020885,1,4469201,4475272,+
112,CP018847,1,411125,417185,-
112,CP018854,1,249316,255376,+
112,AE008923,1,5110791,5116863,+
112,CP009004,1,5060083,5066155,+
112,CP008995,1,5110795,5116867,+
112,CP018850,1,2917752,2923824,+
112,CP009040,1,5256308,5262380,+
112,CP018858,1,3707241,3713301,-
112,CP020882,1,595889,601905,-
112,CP008989,1,5058901,5064973,+
112,CP008992,1,5059047,5065119,+
112,CP006857,1,5110782,5116854,+
111,CP009001,1,5019235,5055563,+
111,CP009019,1,5020847,5057175,+
111,CP009010,1,5020540,5056861,+
111,CP009016,1,5020849,5057177,+
111,CP003778,1,5217212,5253549,+
111,CP009013,1,5020522,5056843,+
111,CM007622,1,2889738,2926066,+
111,CP008998,1,5020556,5056884,+
111,CP009031,1,5216859,5253197,+
111,CM007619,1,2143117,2179445,-
111,CP009022,1,5071208,5107537,+
111,CP009028,1,5071274,5107603,+
111,CP011827,1,5020451,5056773,+
111,CP009007,1,5071273,5107602,+
111,CP009034,1,5216859,5253197,+
111,CP009025,1,5071272,5107601,+
111,LN590509,1,4879976,4916383,+
111,CP023285,1,33,36377,+
111,CP020889,1,2083201,2119558,+
111,CP009037,1,5216852,5253190,+
111,LN606820,1,5025897,5062272,+
111,CP020885,1,4428538,4464678,+
111,CP018847,1,421730,458057,-
111,CP018854,1,208435,244770,+
111,AE008923,1,5071276,5107605,+
111,CP009004,1,5020569,5056897,+
111,CP008995,1,5071280,5107609,+
111,CP018850,1,2878238,2914566,+
111,CP009040,1,5216782,5253120,+
111,CP018858,1,3717846,3754173,-
111,CP020882,1,605770,642127,-
111,CP008989,1,5019481,5055809,+
111,CP008992,1,5019627,5055955,+
111,CP006857,1,5071267,5107596,+
110,CP009001,1,4981360,5008303,+
110,CP009019,1,4982972,5009915,+
110,CP009010,1,4982665,5009608,+
110,CP009016,1,4982974,5009917,+
110,CP003778,1,466441,493383,-
110,CP009013,1,4982647,5009590,+
110,CM007622,1,2851864,2878806,+
110,CP008998,1,4982681,5009624,+
110,CP009031,1,466444,493385,-
110,CM007619,1,2190378,2217321,-
110,CP009022,1,5033333,5060276,+
110,CP009028,1,5033399,5060342,+
110,CP011827,1,4982576,5009519,+
110,CP009007,1,5033398,5060341,+
110,CP009034,1,466442,493383,-
110,CP009025,1,5033397,5060340,+
110,LN590509,1,4842000,4869044,+
110,CP023285,1,5116646,5143589,+
110,CP020889,1,2663263,2690155,-
110,CP009037,1,466443,493384,-
110,LN606820,1,4988022,5014965,+
110,CP020885,1,4389128,4416071,+
110,CP018847,1,468990,495933,-
110,CP018854,1,170560,197503,+
110,AE008923,1,5033401,5060344,+
110,CP009004,1,4982694,5009637,+
110,CP008995,1,5033405,5060348,+
110,CP018850,1,2840363,2867306,+
110,CP009040,1,466393,493334,-
110,CP018858,1,3765106,3792049,-
110,CP020882,1,35168,62060,+
110,CP008989,1,4981606,5008549,+
110,CP008992,1,4981752,5008695,+
110,CP006857,1,5033392,5060335,+
109,CP009001,1,4960381,4980467,+
109,CP009019,1,4961993,4982079,+
109,CP009010,1,4961686,4981772,+
109,CP009016,1,4961995,4982081,+
109,CP003778,1,34883,54926,-
109,CP009013,1,4961668,4981754,+
109,CM007622,1,2830885,2850971,+
109,CP008998,1,4961702,4981788,+
109,CP009031,1,34882,54929,-
109,CM007619,1,2218213,2238300,-
109,CP009022,1,5012354,5032440,+
109,CP009028,1,5012420,5032506,+
109,CP011827,1,4961597,4981683,+
109,CP009007,1,5012419,5032505,+
109,CP009034,1,34882,54925,-
109,CP009025,1,5012418,5032504,+
109,LN590509,1,4821020,4841107,+
109,CP023285,1,5095667,5115753,+
109,CP020889,1,2225715,2245773,-
109,CP009037,1,34881,54928,-
109,LN606820,1,4967043,4987129,+
109,CP020885,1,4366658,4386721,+
109,CP018847,1,496825,516912,-
109,CP018854,1,149581,169667,+
109,AE008923,1,5012422,5032508,+
109,CP009004,1,4961715,4981801,+
109,CP008995,1,5012426,5032512,+
109,CP018850,1,2819384,2839470,+
109,CP009040,1,34881,54924,-
109,CP018858,1,3792941,3813028,-
109,CP020882,1,479556,499613,+
109,CP008989,1,4960626,4980713,+
109,CP008992,1,4960772,4980859,+
109,CP006857,1,5012413,5032499,+
105,CP009001,1,4845652,4900495,+
105,CP009019,1,4847264,4902107,+
105,CP009010,1,4846957,4901800,+
105,CP009016,1,4847266,4902109,+
105,CP003778,1,113867,168744,-
105,CP009013,1,4846939,4901782,+
105,CM007622,1,2716143,2771000,+
105,CP008998,1,4846973,4901816,+
105,CP009031,1,113870,168747,-
105,CM007619,1,2298185,2353026,-
105,CP009022,1,4897625,4952468,+
105,CP009028,1,4897691,4952534,+
105,CP011827,1,4846868,4901711,+
105,CP009007,1,4897690,4952533,+
105,CP009034,1,113869,168746,-
105,CP009025,1,4897689,4952532,+
105,LN590509,1,4707247,4762093,+
105,CP023285,1,4980931,5035781,+
105,CP020889,1,2307133,2362028,-
105,CP009037,1,113869,168746,-
105,LN606820,1,4852313,4907157,+
105,CP020885,1,4252481,4307327,+
105,CP018847,1,576798,631696,-
105,CP018854,1,34796,89695,+
105,AE008923,1,4897693,4952536,+
105,CP009004,1,4846986,4901829,+
105,CP008995,1,4897697,4952540,+
105,CP018850,1,2704628,2759499,+
105,CP009040,1,113868,168745,-
105,CP018858,1,3872914,3927819,-
105,CP020882,1,363301,418197,+
105,CP008989,1,4845897,4900740,+
105,CP008992,1,4846043,4900886,+
105,CP006857,1,4897684,4952527,+
104,CP009001,1,4813489,4844282,+
104,CP009019,1,4815100,4845894,+
104,CP009010,1,4814793,4845587,+
104,CP009016,1,4815102,4845896,+
104,CP003778,1,170114,200903,-
104,CP009013,1,4814775,4845569,+
104,CM007622,1,2683979,2714773,+
104,CP008998,1,4814809,4845603,+
104,CP009031,1,170117,200906,-
104,CM007619,1,2354396,2385191,-
104,CP009022,1,4865461,4896255,+
104,CP009028,1,4865527,4896321,+
104,CP011827,1,4814699,4845498,+
104,CP009007,1,4865526,4896320,+
104,CP009034,1,170116,200905,-
104,CP009025,1,4865525,4896319,+
104,LN590509,1,4675106,4705877,+
104,CP023285,1,4948767,4979561,+
104,CP020889,1,2363398,2394187,-
104,CP009037,1,170116,200905,-
104,LN606820,1,4820049,4850943,+
104,CP020885,1,4220323,4251111,+
104,CP018847,1,633066,663861,-
104,CP018854,1,2632,33426,+
104,AE008923,1,4865529,4896323,+
104,CP009004,1,4814822,4845616,+
104,CP008995,1,4865533,4896327,+
104,CP018850,1,2672464,2703258,+
104,CP009040,1,170115,200904,-
104,CP018858,1,3929189,3959984,-
104,CP020882,1,331143,361931,+
104,CP008989,1,4813733,4844527,+
104,CP008992,1,4813879,4844673,+
104,CP006857,1,4865520,4896314,+
103,CP009001,1,4773495,4809512,+
103,CP009019,1,4775106,4811123,+
103,CP009010,1,4774799,4810816,+
103,CP009016,1,4775108,4811125,+
103,CP003778,1,203521,239537,-
103,CP009013,1,4774784,4810801,+
103,CM007622,1,2645345,2681362,+
103,CP008998,1,4774815,4810832,+
103,CP009031,1,203524,239540,-
103,CM007619,1,2387808,2423823,-
103,CP009022,1,4825467,4861484,+
103,CP009028,1,4825533,4861550,+
103,CP011827,1,4774701,4810718,+
103,CP009007,1,4825532,4861549,+
103,CP009034,1,203523,239539,-
103,CP009025,1,4825531,4861548,+
103,LN590509,1,4610770,4646783,+
103,CP023285,1,4910133,4946150,+
103,CP020889,1,2396805,2432826,-
103,CP009037,1,203523,239539,-
103,LN606820,1,4780080,4816072,+
103,CP020885,1,4180301,4216345,+
103,CP018847,1,666478,702498,-
103,CP018854,1,5123822,5159828,+
103,AE008923,1,4825535,4861552,+
103,CP009004,1,4774826,4810845,+
103,CP008995,1,4825539,4861556,+
103,CP018850,1,2633830,2669847,+
103,CP009040,1,203522,239538,-
103,CP018858,1,3962601,3998621,-
103,CP020882,1,292503,328525,+
103,CP008989,1,4773742,4809759,+
103,CP008992,1,4773885,4809902,+
103,CP006857,1,4825526,4861543,+
102,CP009001,1,4600577,4771243,+
102,CP009019,1,4602188,4772854,+
102,CP009010,1,4601881,4772547,+
102,CP009016,1,4602190,4772856,+
102,CP003778,1,241789,412245,-
102,CP009013,1,4601865,4772532,+
102,CM007622,1,2472506,2643093,+
102,CP008998,1,4601897,4772563,+
102,CP009031,1,241792,412248,-
102,CM007619,1,2426075,2596704,-
102,CP009022,1,4652549,4823215,+
102,CP009028,1,4652615,4823281,+
102,CP011827,1,4601802,4772449,+
102,CP009007,1,4652614,4823280,+
102,CP009034,1,241791,412246,-
102,CP009025,1,4652613,4823279,+
102,LN590509,1,4439400,4609574,+
102,CP023285,1,4737476,4907881,+
102,CP020889,1,2435078,2605489,-
102,CP009037,1,241791,412247,-
102,LN606820,1,4607972,4777828,+
102,CP020885,1,4007635,4178049,+
102,CP018847,1,704750,875039,-
102,CP018854,1,4951243,5121570,+
102,AE008923,1,4652617,4823283,+
102,CP009004,1,4601908,4772574,+
102,CP008995,1,4652621,4823287,+
102,CP018850,1,2460950,2631578,+
102,CP009040,1,241790,412197,-
102,CP018858,1,4000873,4171161,-
102,CP020882,1,119834,290251,+
102,CP008989,1,4600823,4771490,+
102,CP008992,1,4600967,4771633,+
102,CP006857,1,4652608,4823274,+
101,CP009001,1,4588274,4599362,+
101,CP009019,1,4589885,4600973,+
101,CP009010,1,4589578,4600666,+
101,CP009016,1,4589887,4600975,+
101,CP003778,1,413461,424549,-
101,CP009013,1,4589562,4600650,+
101,CM007622,1,2434061,2445147,+
101,CP008998,1,4589594,4600682,+
101,CP009031,1,413464,424552,-
101,CM007619,1,2624069,2635155,-
101,CP009022,1,4612911,4623997,+
101,CP009028,1,4612977,4624063,+
101,CP011827,1,4589499,4600587,+
101,CP009007,1,4612976,4624062,+
